,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
0,-0.05855066628874091,-0.6464149538802766,-0.9034063363789528,0.9458700501459223,0.7557775346254032,2.088892245162421,-0.09736875171824728,-1.1160425747532967,1.5943762109280788,0.34330723047795647
1,-0.025491868479527665,-0.6624018118300277,-0.9008270851422179,0.9351986734880808,0.720917039513633,2.1207992333508976,-0.19868304034711856,-1.1270449421016062,1.572627001236826,0.5501453094283297
2,0.030453789351450267,-0.5121253471024025,-0.8714881023243576,0.9538735826393009,0.8829158109153717,1.9246879888753934,-0.11640016505184758,-1.180956542108324,1.3507850623859645,0.6668232001182788
3,0.12327272166193917,-0.23395401877679645,-0.8269960184906795,0.9556521454156087,0.9300800101842366,1.6670974256952673,-0.09680900426725797,-1.2315674319105485,1.215939962300151,0.6933409025478038
4,0.23770702177075537,-0.5696780357214862,-0.7979794420774112,0.9823305870602125,0.9444343317008451,1.4733208388920902,-0.18524910152340035,-1.1886581992521408,1.1028440719056023,0.8047152527518509
5,0.20464822396154211,-0.7007702709094229,-0.7941105652223087,1.0259053750797287,0.9915985309697041,1.3550315168275022,-0.583229539176037,-1.1556510972072116,0.8505532394869797,0.6456090381746407
6,0.15887450391801275,-0.6432175822903301,-0.7908865011763899,1.038355314513878,0.9341812449032643,1.0748725961482093,-0.5759528223131902,-1.1281451788364374,0.6113119328831259,0.4546815806820036
7,0.09657138496988037,-0.6464149538802766,-0.7937881588177168,1.0570302236651006,0.8993207497914999,0.9083336821888541,-0.7511537744725086,-1.1017394972004944,0.3981696779087729,0.3645213924215795
8,0.12200122943850539,-0.75512558793856,-0.7895968755580225,1.0730372886518602,0.9177763060271419,0.22505720342102767,-0.28712313760325936,-1.046727660458946,0.31987252302023356,0.34330723047795647
9,0.15251704280085832,-0.41300682781396797,-0.7883072499396551,1.0934907605793907,0.9608392705769733,-0.371836941470683,0.363303400445074,-0.962009431876961,0.1632782132431672,0.42816387825246355
10,0.24406448288791344,-0.48015163120290044,-0.7828263410615932,1.1343977044344464,0.973142974734068,-0.1500444625995781,0.15451760122646002,-0.7496637420545841,-0.12381135468146473,0.12586207055577933
11,0.3190825240703619,-0.1987829312873478,-0.773154148923837,1.1708582413487392,0.9977503830482515,-0.04731952501717192,-0.12759511407161173,-0.6770481175557401,-0.38915171291484396,-0.05976184645095578
12,0.48437651311643176,0.3575597253638553,-0.7612251119539379,1.183308180782886,0.8706121067582829,0.06785692015098026,-0.27033071407361314,-0.5362178154973765,-0.6283930195186977,-0.06506538693685776
13,0.3406978918686928,1.371126519377845,-0.7879848435350632,1.1930902760525748,0.6532466666496182,0.01182513601512214,-0.02068335093285836,-0.4217931950749554,-0.7588882776662633,0.0569160442389933
14,0.3419693840921266,1.3775212625577382,-0.8092636662381266,1.0677016003229396,-0.046013852945235134,-0.2854546075945694,-0.21547546387676478,-0.45259982365022267,-0.8023866970487811,0.06752312521081234
15,0.5403221709474098,0.9234944967849162,-0.7931433460085331,0.9209701712776263,-1.0139052466366516,-0.21541487742474624,-0.7606694811393095,-0.5021104767176161,-0.993779742331869,-0.0544583059650538
16,0.6878152688654464,0.8019943763668376,-0.773476555328429,0.7706816166796975,-1.5286102038750906,0.21805323040404512,-1.470988996443384,-0.510912370596264,-1.1112254746646781,-0.4363132209503431
17,0.5619375387457443,0.6101520809698706,-0.7599354863355703,0.5412470185361126,-1.9182275021830748,-0.0037392484670598085,-1.3383288505591713,-0.47460455834684195,-1.1460242101706872,-0.9454531075974005
18,0.5848243987675089,-0.2179671608270454,-0.6948093926080124,0.34827295730682023,-1.6044830461771724,0.047623220324143276,-1.4581148050706552,-0.39538751343901235,-1.1503740521089476,-1.1788088889772987
19,0.5250642642662369,0.9746524422241069,-0.5900273111156544,0.05836722476880168,-1.49580032612284,0.19003733833611716,-1.8057179721343508,-0.378883962416548,-0.8719841680608119,-1.4280752918149178
20,0.7285030200152478,1.118534163771839,-0.4968518601886038,-0.1266033039671095,-0.8149953627636229,-0.8800140948139538,-1.5661460631113848,-0.3755832522120549,-0.49354791943288406,-1.5659673444484898
21,0.6013537976721155,0.9874419285839022,-0.4394635201712508,-0.19418868946677156,-0.0583175571023298,-0.8628932718835527,-1.5521523768366787,-0.414091537931139,-0.21080819344651258,-1.762198342427044
22,0.6979872066528949,1.0258103876632974,-0.36692207913807984,-0.2928989235518005,0.6306898756949426,-1.724381952972372,-0.8216819532970278,-0.31617046853118275,-0.3500031354705743,-2.3508913363626913
23,0.8302223978897515,0.20408588904628358,-0.30695448788399193,-0.30179173743333426,1.2479257009091667,-1.190523565233501,-0.9246754842788638,-0.3282730726143233,-0.4978977613711445,-2.706228548918456
24,0.5276072487130972,1.4094949784572404,-0.3111457711436863,-0.26888832607165963,1.1905084148427267,-0.7235920307680158,-1.0931594670263232,-0.21384845219190268,-0.6196933356422016,-2.09632139303917
25,0.7170595900043655,-0.9213889106159361,-0.24247320696561775,-0.20486006612461055,1.1310405114167732,-0.7492732651636185,-0.7108519580013555,-0.1049250154436366,-0.8502349583695592,-1.0674345387732516
26,0.9548286357860235,-1.3402445888993186,-0.11931396041152313,-0.3053488629859498,1.2151158231569161,-0.498686675000475,-0.5311730262341321,0.1404277764236694,-0.91983242938159,0.4865028235974456
27,-0.6345366435031304,-0.8606388504068968,0.13893356966656528,-0.44407675953788445,0.8316503769274792,-1.566403450478216,1.0098117063364884,0.3351696784887508,-1.2982686780095178,1.2289984916244012
28,-2.248060275037479,1.1249289069517319,0.40911013671455304,-0.6610614182473201,0.2759330724987285,-1.7516196258161927,1.2443458883005603,0.6806440132256749,-1.5636090362428847,0.8471435766391119
29,-3.9137150877325118,1.2432316557798642,0.6850900190451943,-0.7135290201483726,-0.22031632850407437,-1.4800211166021013,1.3389432075175725,0.8808870989649112,-1.6158071395019111,0.38573555436521756
30,-3.103774541406762,1.2464290273698106,0.8846595834875621,-0.8904960163909026,-0.3987200387819413,-0.9064735484336637,1.2656162914381146,1.2142588296186947,-1.0285784778378906,0.31148598756251444
31,-1.3414863197309463,1.2943896012190548,1.1867543845901452,-0.9820919993707056,-0.4848459678815981,-0.8449942297290421,1.1990063447705128,1.3011775316703411,-0.8719841680608119,0.21602225881620346
