,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
0,-1.363926162915025,0.13546982484867143,-0.8874351121577041,0.5947307964182892,-0.11469305788722685,-0.453394431374313,-0.2999792976298405,-0.5970398684291773,1.4902126613693643,-0.09337971833285134
1,-1.0208738274374838,0.9267098835112513,-0.7951595623643973,0.5919621987360754,-0.08893162640073844,-0.3306293506058268,-0.4724073768796594,-0.574832081029669,1.1321005882393034,-0.21247450032110238
2,-0.8682786414223925,0.9717257292994977,-0.7317783766477826,0.6510256159566324,0.028426005926599784,-0.18029136399629045,-0.933652488872925,-0.5643338542589922,0.9493526746316931,-0.322070925463665
3,-0.5814455850030446,0.6375696432559995,-0.6848638715340138,0.8946622119914369,0.14387538406975267,-0.15293729074128024,-0.363202926688109,-0.3721355487650653,1.3148485018469083,-0.17484639435548918
4,-0.04449410338602435,0.2826370130025422,-0.6214826858173991,1.1567561259076649,0.1581872904511359,-0.1901388303680945,-0.21807595998617768,-0.1779183535075466,1.7431062387859493,0.24892644952908605
5,0.40296546462815913,0.20818772958352846,-0.573636104443092,1.3081061325353442,0.17536157810879438,-0.1564386121179221,-0.049958582717604415,-0.12219699603241668,1.4514479524222943,0.677083150419364
6,0.5773599629311239,0.35708629642156087,-0.5652474180982457,1.4188500398238928,0.15150840080648995,0.0004643520728169587,-0.1311434700310603,-0.3063197424719768,1.0490333547812964,0.809329503424723
7,0.6806198632420866,0.5838969040469401,-0.5705291835746303,1.2721143626665679,-0.49348151344782126,0.09981434613501394,-0.07079364229362357,-0.3551768747508952,0.5414002614268282,0.5510472615054163
8,0.7965004180355053,0.3847883553681714,-0.5820247907879379,1.2435055199503597,-1.849773174856852,0.0424802085925124,0.17060566865612123,-0.25988527790936844,0.4454114583198049,0.5868487603853207
9,0.4006708001768032,0.7674230445682394,-0.6183757649489375,0.8845106871566522,-3.605367024306459,0.06961544926148275,0.008235894029209488,-0.31520285743178006,0.358652347819218,0.6639315794022559
10,0.5108146938418338,0.7899309674623601,-0.5770537173983996,0.7746896457621768,-3.2151290436407582,0.22082876621517925,-0.9947207669405687,-0.3830375534884602,-0.1655941922268463,0.736265219996348
11,0.659967883179896,0.5007907272071084,-0.5434989720190152,0.6593314090032738,-2.0744701050445604,-2.0942011615028466,-5.206995052947592,-0.2522134968077202,-0.5015550031014437,0.7461288982591779
12,0.695535182175892,0.2410839245826288,-0.5382172065426307,0.4286149354854678,-0.6404170856300172,-2.9883511080626213,0.3387230459246945,-0.11089121335630328,-0.6363085151555371,0.6909653642707551
13,0.8768136738329214,0.19433670011022072,-0.49223477768940044,-0.06788691552485027,0.016022353729400553,-3.156852199313484,0.6577149925368585,0.037295295291325366,-0.8209023672844346,0.6558945082251347
14,0.9777789096925315,0.19779945747854888,-0.41922213728055496,-0.41396162580155926,0.08471950436003724,-3.249856048380519,0.7202201712649181,0.16650424016119236,-0.828286121369589,0.7019250067850117
15,0.7345444778489238,0.16144050511112037,-0.3418598076558635,-0.5505457781240994,0.3242054044751743,0.284509048752843,-2.030007692769687,0.2420107173195207,-1.0996390839990682,0.7348039343277797
16,0.5154040227445423,0.3622804324740506,-0.24430249238617213,-0.7341960910442739,0.3475815182314331,0.4667965929242314,-0.014754516537432488,0.4140201251775309,-1.3211517065537484,0.835632645458938
17,0.26299093309551747,0.5146417566804112,-0.1172294288660965,-0.7305046274679897,0.5884986089847071,0.3280567333748195,-0.3258435095173142,0.5565537424871029,-1.4023730014904627,0.9397492493443722
18,0.01860916902623351,0.9042019606171305,0.014504015956671357,-0.5080939469968224,0.7173057664171519,0.24446268550750835,-0.6455539064596852,0.6288299960236846,-1.732795996801188,0.8195585031046956
19,-0.6961788075707838,0.6531520514134689,0.33296340497397586,-0.5357799238189601,0.7273241008841201,0.5370418530430979,0.08223627804059,1.0479515109453155,-1.773406644269545,0.5506819400882748
20,0.3192102121537107,0.13200706748034327,0.5756139248008196,-0.811716826146257,0.4935629633215364,0.6532419562303808,0.20724663549670905,1.3653209817819258,-1.8343226154720835,0.2025306295520675
21,-0.4999849969799488,-0.9968518345940581,0.9099186102472777,-1.276841236758153,0.10618736393211205,0.6416438291702564,0.053498264832286514,1.6108179770346729,-1.782636336875992,-0.5493008469259114
22,-2.5158477174951255,0.29129390642336017,1.3818598901665806,-1.7761116854506849,-0.22107822865550553,0.4328775420880185,-0.03343422512283088,2.0089430384149503,-1.2620816738724971,-1.8973368761794318
23,-2.900204013097051,0.412490414314782,1.9028905198075756,-1.951456205324218,-0.27355521872057503,0.25759264066991316,0.6692101978201795,2.132095313994042,-0.4055661999944152,-2.4573746086579273
24,-2.4860170796275143,-0.07922113198756658,2.15921149145565,-1.9348446192309354,-0.240160770497348,0.28057006220412134,0.7166279196138794,2.064260617937362,-0.08991071285399896,-2.7134649220743814
25,-1.2147729735769628,-1.202885898009478,2.3130040744444944,-1.695822352666488,-0.17337187405089663,0.2326457258613435,0.3983544233319243,1.8215900683536432,0.26266354471219466,-2.613366853777508
26,0.07023911918171484,-3.180120355323852,2.260497111767495,-1.4531086225257566,-0.05983075009192637,0.24139902930294688,0.05780896681353214,1.4557672431908324,0.5617055851610094,-1.9064699116079786
27,0.9858102352722724,-0.39260067382110075,2.027788738719728,-1.2140863559613093,0.0541874374130882,0.3899863552241623,0.5334230854109484,0.9171274542645754,0.7278400520770131,-1.4447036403406488
28,1.02711419539666,-3.7843715160968046,1.4116863305038112,-1.0544305562869885,0.16009554463531986,0.5722738993955507,0.32794629097158046,0.15035312205245877,1.0545711703451635,-0.962114048296231
29,-1.2090363124485777,0.618524477730202,0.9928733974352,-0.7840308493241192,0.2559853173905833,0.5845285242137954,0.37464556243507335,-0.2784590637344118,1.1339465267605906,-0.21466642882395373
30,-0.285433870778276,-2.1083969498268336,0.4939019059602819,-0.465642115869548,0.39051723737558136,0.626325548147451,0.5837146085254781,-0.6192476558286857,1.0877980637283664,0.03667470616965637
31,-0.02384212332383051,0.25320357537177,0.05737952394144023,-0.17493935923711193,0.5455628898405602,0.5919688321391583,0.5657533502702886,-0.7900457298285409,1.002884891749072,0.15540416674076588
32,0.7115978333353773,0.12508155274369184,-0.2896635370657102,0.006865221894919083,0.5966086892674913,0.6265443807334908,0.7489581844732216,-0.9511531329631563,0.6872294046086558,0.3219907329574611
33,0.8068264080666022,0.2116504869518517,-0.5621404972297842,0.26157620865857606,0.6748471108190492,0.634641186416974,0.7187832706045022,-1.040388060513908,0.3051201307018392,0.3694825171859043
34,0.5957172785419618,-0.9726125330157757,-0.7432739838610901,0.5725820149605789,0.7869570441398812,0.6757817125925093,0.6268216283379322,-1.114279425861363,-0.08437289729013182,0.5912326173910234
35,1.029408859848016,0.13546982484867143,-0.860404900602089,0.9214253229195016,0.954406348802058,0.6543361191605814,0.5477920920150992,-1.1865556793979448,-0.3501880443557438,0.5002675845226962
36,0.5245826805499629,0.33804113089576826,-0.9731861281272417,0.9841802037163455,1.0006815127685285,0.6595881012255436,0.493189866919324,-1.2757906069486968,-0.22097234786551767,0.39213244504870076
37,0.9697475841127905,-0.7838922564419866,-0.9098049424106269,0.9915631308689165,0.9109935661118641,0.5878110130043968,0.7008220123493127,-1.2693301597052034,-0.27265862646160915,0.3946896949686936
38,0.5762126307054443,0.31553320800164253,-0.8802891941602426,0.8900478825210798,0.914810074480232,0.5219424046063317,0.6720839991410114,-1.25802437702909,-0.39079869182410104,0.5101312627855271
39,0.5119620260675101,0.8436037066714196,-0.872832584075935,0.8531332467582329,0.879984435618868,0.4683284210265119,0.641909085272292,-1.2576205990763718,-0.3298827206215678,0.5974430814824349
40,-0.5286683026218836,0.04890089064051158,-0.8383457624360122,0.7737667798681064,0.8618560208691168,0.324993077170258,0.17419792030715994,-1.1873632353033816,0.006078090253024393,0.5408182618254438
