,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
0,1.0701861871970122,0.09068257011397057,-1.495430552938497,-0.9413592309005938,-2.4344316440403806,0.6051259723364086,-0.8054060425656333,-1.7657358207282248,-2.0448965297894652,-2.4469902207733334
1,1.0713761267749895,0.3665866517131176,-1.488534862024206,-1.1265118353166,-2.5830292231599303,0.7672200910282222,0.2083891130348842,-1.7357024533353815,-2.174511210533642,-2.5529988841838427
2,1.0672113382520683,0.20610376184312565,-1.4398819316844864,-1.1589612608328075,-2.4723290132118088,0.4465471477849,0.5593182053581403,-1.72068576963896,-1.8711273973632063,-2.294922620846532
3,0.9819323351636848,0.6108684890029084,-1.3180580588653463,-0.7380731239902368,-1.752278998954666,-0.41001285773593593,1.1613565592993684,-1.7591495559490924,-1.621868395932097,-1.9747033479237504
4,0.8996281810202444,0.5120489755361647,-1.2169212587890788,-0.168299387720362,-0.6851688670223366,-0.9697258025199567,-0.03648140916400897,-1.7546708958992825,-1.2956951883451033,-1.634013436549284
5,0.690992108348198,0.5816179130167519,-1.0564048980619727,0.25545193372658,0.09970559450172382,-0.7502152128698383,-0.710265266424664,-1.5844818140065047,-1.4965267266410254,-1.76268602110273
6,0.5668417457125509,0.5397184393068525,-0.9684848389047629,0.47305396365879365,0.3949061543633787,-0.5885116824158365,-1.0689927830217676,-1.1060555404503367,-0.9438839120394764,-1.4373490885670275
7,0.3923172742758583,0.7302424612707341,-0.7591240008680957,0.5465423685043229,0.24531127605510805,-0.7439658010648525,0.5889522175987705,-0.8462932575613603,-0.5094610809738308,-0.7917928831085416
8,0.37605476671016635,0.4401083697323755,-0.7311581432712491,0.7001999422722469,0.0987082953130001,-0.5822622706108508,-1.7599331736848907,-0.69638987118831,-0.1989555820482192,-0.33266570640647053
9,0.3211192228602075,0.47331172625720036,-0.7058739432521822,0.9492970028525426,-0.176546280774217,-1.3728128639415262,-3.1028218336418814,-0.7187831714373597,0.2055561688456961,0.010217487659247898
10,0.1438182257415675,0.604544040141038,-0.6445789129029293,1.1583094789716422,-0.2274085393990281,-1.1747846273710458,-1.0175231828143592,-0.6268389151206732,0.33801952389194384,0.08186472224014357
11,0.08769274231363114,-0.300642703214336,-0.644004271993405,1.5171619493861717,-0.2653059085704562,-1.555217570999543,-2.7206990442232266,-0.623940958617855,0.38359831272506,0.04823438764094671
12,-0.8045636179064602,-1.150490519028332,-0.6187200719743382,1.1172704996423206,-0.19350036698248643,-1.38101521693557,1.028783346643917,-0.5654549273791605,0.43487445016231474,0.13889007221269387
13,-1.478862712093682,-0.16150482825316154,-0.6120159280298887,0.4959594404937644,0.45075490893179715,-1.6384128656534136,-0.5964082720264492,-0.5132917103284329,0.6670414057810046,0.36699147210289507
14,-1.9449223801348496,-0.21210041914813324,-0.38311729906939707,-0.11485327510543213,0.9424234089716473,-1.4263234525217152,0.913366667390938,-0.5130282597372676,0.8635999326238257,0.49200858550425575
15,-1.5645383617080582,0.6164023817570455,-0.35266133086461204,-0.45461784815748507,0.9204828268197678,-1.2005634510666114,1.0131864980962175,-0.31333271163397736,0.7012254974058438,0.56658019700682
