frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,163.18,179.39,5.47,177.94,171.76,91.97,149.24,21.1,174.21,176.45
2,162.41,175.19,6.81,176.52,173.18,92.12,149.37,20.52,172.53,174.23
3,160.79,144.57,9.37,173.66,174.44,94.49,150.44,19.12,169.3,170.5
4,159.23,178.21,10.23,169.81,176.52,94.72,150.47,18.92,168.57,164.29
5,160.62,170.78,11.64,168.76,176.82,96.49,149.42,18.18,168.31,165.34
6,161.56,172.63,12.95,169.49,175.61,97.75,147.02,18.41,170.04,168.07
7,162.87,175.34,13.89,171.15,176.57,99.0,148.3,18.21,169.11,163.12
8,160.88,175.74,12.99,170.03,175.25,99.39,149.33,17.73,171.57,158.77
9,159.53,174.7,14.22,165.1,171.74,97.75,148.72,18.77,175.03,155.11
10,161.94,179.45,17.63,174.9,167.2,95.04,150.76,19.09,169.76,155.57
11,159.27,177.77,13.75,158.84,152.21,93.62,150.07,13.6,178.24,163.71
12,159.73,178.16,14.8,151.06,144.49,93.49,155.81,11.08,175.86,168.31
13,157.6,177.72,14.5,146.04,140.32,84.02,162.3,8.63,176.58,168.42
14,157.72,177.4,15.71,142.01,136.44,75.39,158.56,6.55,177.7,167.11
15,158.08,167.84,18.03,137.2,131.02,71.08,155.67,6.83,175.73,167.67
16,154.3,168.73,17.78,139.1,131.11,69.74,159.36,5.82,174.3,167.76
17,156.45,169.88,20.49,139.71,129.92,75.13,158.46,2.8,174.91,166.86
18,170.94,152.16,25.62,143.79,128.42,76.42,163.18,6.42,165.69,173.94
19,160.89,176.93,21.9,154.32,140.72,73.94,163.96,6.93,164.48,172.64
20,161.36,174.8,20.17,161.44,146.01,70.73,158.88,7.97,168.69,171.13
21,157.46,177.52,18.73,164.63,147.58,65.66,149.42,8.13,174.19,169.16
22,160.13,148.27,18.04,164.52,145.21,62.4,145.27,8.53,177.51,168.62
23,159.42,126.39,19.14,161.94,142.1,60.44,140.7,7.73,179.74,166.59
24,148.07,149.63,22.54,158.83,142.67,57.77,136.87,9.79,179.06,166.97
25,143.66,172.24,26.28,154.59,145.0,52.59,131.17,12.14,179.94,165.93
26,135.64,179.52,27.47,146.32,145.99,50.13,134.64,14.68,174.88,168.89
27,135.75,173.99,28.05,148.15,155.59,48.15,136.99,16.31,172.02,171.52
28,127.65,177.88,30.6,148.27,165.69,47.1,142.39,15.48,171.1,171.16
29,129.01,177.5,32.39,147.34,171.77,44.73,146.07,17.07,170.34,167.89
30,131.07,172.65,32.42,149.87,173.87,38.17,144.62,20.02,166.69,167.99
31,132.27,168.4,39.01,146.31,170.64,33.75,154.46,26.69,162.19,168.45
32,130.16,179.08,45.51,169.1,161.69,136.1,156.18,40.9,145.93,163.56
33,87.1,172.4,19.3,168.98,157.02,144.23,164.79,47.33,136.09,151.76
34,120.12,138.16,43.07,140.98,152.69,114.2,133.56,8.42,177.07,137.78
35,129.61,142.59,44.47,131.7,143.83,68.62,137.86,26.88,170.27,149.86
36,134.76,161.71,41.53,130.53,140.75,55.58,76.61,33.36,171.3,149.96
37,136.3,152.08,47.66,126.53,136.87,110.04,142.53,2.07,170.81,149.22
38,132.08,150.6,51.52,126.24,135.35,131.89,139.99,15.07,174.41,145.75
39,24.86,157.63,43.24,130.36,136.27,138.05,154.15,75.27,176.45,146.31
40,15.7,142.85,75.18,133.3,138.6,129.67,151.3,79.81,172.49,144.6
41,24.81,150.69,73.22,135.09,140.47,112.44,157.46,76.71,171.12,143.51
42,20.31,154.93,66.85,179.48,148.32,105.28,170.08,79.53,123.57,141.55
43,105.2,175.1,58.59,145.91,151.88,109.75,90.39,76.36,145.2,119.71
44,41.02,171.38,45.94,141.17,149.37,79.35,169.57,74.76,154.55,130.4
45,18.42,154.01,65.22,139.79,148.16,98.96,169.67,68.31,161.81,140.1
46,95.99,165.53,44.21,133.65,149.23,16.95,170.88,17.22,171.77,143.37
47,2.5,175.95,16.41,137.49,149.8,108.19,139.41,40.07,169.17,143.64
48,55.15,88.85,27.55,135.95,150.53,66.87,136.88,31.79,174.65,140.91
49,128.34,152.78,22.51,136.4,150.23,61.51,125.65,33.15,175.71,140.19
50,143.3,175.95,17.78,136.8,150.61,56.14,128.06,29.72,175.07,140.85
51,146.55,175.07,15.6,135.64,150.15,61.54,128.94,29.31,176.58,144.01
52,141.74,175.03,10.88,137.06,152.19,66.61,134.19,27.02,178.57,148.06
53,158.11,172.5,4.29,143.99,160.03,67.74,141.3,23.96,179.58,151.68
54,168.52,169.29,5.51,150.66,171.84,70.85,149.03,21.13,179.35,154.0
55,158.47,177.25,1.12,151.62,176.73,76.81,155.52,17.11,178.56,158.74
56,160.44,174.11,2.58,151.85,177.5,77.14,157.24,15.66,178.78,161.44
57,157.09,177.52,2.48,150.54,171.11,75.78,159.4,14.84,178.54,164.39
58,161.11,172.89,2.35,151.33,161.65,77.29,179.09,13.12,179.16,167.08
59,153.68,179.67,0.97,150.25,151.08,74.02,164.87,14.6,179.56,167.48
60,155.3,179.35,2.38,151.56,145.52,75.1,166.56,14.2,179.91,169.07
61,156.76,174.3,3.0,154.65,142.91,75.26,170.01,15.64,179.7,171.45
