frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,170.02,173.05,9.71,170.66,176.74,80.07,161.63,19.42,175.22,158.76
2,172.31,171.83,9.08,172.04,179.49,73.18,154.5,20.14,177.64,156.3
3,172.14,173.1,6.37,173.63,176.0,65.48,161.13,20.74,179.94,154.31
4,167.12,174.35,3.67,170.86,176.24,63.29,161.66,19.94,176.96,154.13
5,161.61,179.91,0.76,168.78,179.94,57.27,167.84,19.89,175.49,154.11
6,125.13,160.32,3.76,167.61,173.58,53.83,179.05,19.04,175.49,157.63
7,140.65,169.31,3.59,164.18,164.64,49.77,174.59,16.63,174.93,160.11
8,137.91,163.57,4.65,163.53,157.44,45.69,178.59,13.64,175.25,164.18
9,143.91,177.0,3.81,163.47,152.66,45.6,178.42,11.6,174.44,166.64
10,125.09,170.74,4.13,163.15,150.55,43.87,169.46,8.7,173.8,169.02
11,136.08,122.29,4.28,162.95,150.14,45.49,169.57,6.39,172.49,168.53
12,116.2,126.55,2.77,163.82,149.57,43.73,171.7,6.33,171.14,164.55
13,117.98,169.1,6.93,163.5,146.45,44.72,175.44,5.17,169.57,159.9
14,149.31,140.49,12.1,156.08,137.86,39.64,167.76,3.78,168.25,158.59
15,138.02,129.99,16.52,162.01,149.71,39.37,161.25,2.26,166.13,154.93
16,104.53,38.79,18.23,162.72,154.28,37.76,158.21,3.85,164.32,152.99
17,78.77,2.57,18.54,163.72,153.08,38.32,160.49,5.31,162.23,149.64
18,73.13,14.58,16.84,162.39,150.38,36.55,153.21,5.63,160.32,146.77
19,68.81,9.43,16.23,162.99,151.12,38.63,157.59,6.71,160.07,146.73
20,87.9,103.71,15.14,165.15,155.56,39.35,160.08,11.72,161.03,149.74
21,105.39,111.39,13.83,166.34,159.77,38.18,157.72,15.55,165.52,158.58
22,151.36,152.16,12.73,166.93,160.17,37.3,162.51,22.13,168.42,162.69
23,158.14,162.85,12.76,165.93,157.45,36.79,165.53,29.28,168.32,159.25
24,143.16,141.67,15.46,166.49,156.79,40.97,159.54,39.81,169.88,150.16
25,43.18,163.77,18.04,169.1,157.68,65.59,176.77,69.16,174.0,144.92
26,9.6,83.87,26.34,174.66,160.56,102.2,168.49,109.7,175.36,164.46
27,6.99,140.27,29.14,177.99,163.98,116.57,169.78,126.14,177.83,169.06
28,4.76,160.54,30.05,177.01,170.35,127.56,162.87,136.93,178.97,170.32
29,9.64,177.39,24.54,171.26,152.15,138.76,171.39,145.46,176.21,178.95
30,175.34,172.84,179.74,168.5,177.23,128.19,175.02,130.37,173.52,164.4
31,9.2,168.35,7.33,168.73,178.71,74.22,169.29,71.33,169.24,126.05
32,37.14,158.24,27.72,169.18,179.97,54.01,167.16,45.61,168.85,130.56
33,36.85,176.43,21.97,167.41,176.31,42.92,170.17,29.94,167.35,141.99
34,26.35,177.91,11.98,166.58,174.47,42.3,169.1,25.79,165.53,150.91
35,17.23,178.49,6.96,167.17,174.06,40.9,170.33,21.39,166.45,155.63
