frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,170.05,174.64,22.27,175.15,178.01,164.74,156.31,22.37,170.75,177.81
2,169.91,175.19,22.19,174.99,177.02,162.93,155.28,21.69,170.71,177.41
3,169.27,177.12,21.98,175.14,176.94,162.42,153.6,21.58,170.67,177.29
4,169.6,177.66,22.27,175.52,177.28,158.11,154.28,21.45,170.39,176.99
5,170.72,177.19,22.9,176.13,177.73,152.88,154.9,21.64,169.98,177.16
6,171.19,176.57,23.12,176.97,178.39,147.42,156.99,22.08,169.56,177.22
7,172.13,176.02,23.66,177.12,178.68,140.9,162.24,22.12,169.72,177.67
8,172.49,175.28,23.74,177.17,178.84,135.98,162.53,22.81,169.72,177.92
9,172.68,177.08,23.63,177.23,178.81,135.07,160.96,23.42,169.75,178.09
10,172.95,178.95,23.37,177.55,178.72,132.24,162.48,24.11,169.52,178.36
11,173.32,179.15,22.97,177.97,178.57,129.26,165.16,24.64,169.31,178.77
12,173.35,179.55,22.41,178.22,178.07,128.34,165.22,25.69,168.77,178.65
13,173.9,179.99,21.94,177.23,174.89,126.82,167.45,25.9,168.21,178.48
14,174.2,178.41,21.12,176.05,171.19,129.7,166.11,26.82,167.81,178.61
15,174.49,177.54,21.04,174.37,167.08,130.64,165.78,27.56,167.44,178.7
16,174.05,177.3,21.38,172.8,164.08,131.94,165.14,28.14,167.01,178.38
17,173.37,177.53,22.77,170.43,162.05,137.42,159.19,29.34,166.46,177.33
18,172.89,178.31,24.82,167.97,162.68,142.43,147.88,30.19,166.09,176.59
19,175.21,179.34,28.61,165.09,162.48,140.0,147.41,31.67,165.89,175.61
20,176.26,176.91,32.42,162.56,166.67,137.22,148.2,32.74,166.27,174.99
21,178.36,173.35,37.0,160.89,169.65,121.57,145.17,33.05,166.09,173.99
22,175.39,175.63,39.48,160.91,175.34,115.56,142.02,33.81,165.73,173.37
23,172.26,178.13,42.24,161.37,178.3,115.49,135.12,33.52,164.81,173.65
24,167.63,176.03,43.47,161.71,178.58,109.84,140.66,34.63,164.22,174.81
25,167.28,174.53,45.46,162.69,179.08,105.01,148.16,35.16,163.78,176.84
26,170.77,173.3,49.0,163.43,178.17,101.02,158.89,36.64,163.07,179.8
27,172.71,170.85,51.78,163.01,176.63,93.64,168.56,37.3,162.27,178.88
28,178.83,169.68,57.58,163.31,175.43,91.86,177.61,36.87,162.03,178.2
29,170.02,167.02,65.09,162.3,173.91,89.94,175.85,36.14,162.12,176.59
30,157.99,165.53,73.91,161.45,172.71,90.37,169.76,36.04,163.31,175.12
31,146.54,168.08,83.56,160.65,172.99,90.35,164.39,36.18,164.46,175.66
32,158.16,166.36,90.27,159.55,172.47,92.19,164.17,36.13,165.82,176.64
33,177.27,169.01,91.88,157.85,172.7,99.1,165.97,35.97,167.26,177.83
34,172.2,171.47,96.93,156.75,172.81,103.55,164.78,36.2,168.09,179.62
35,165.46,170.42,100.76,155.54,173.58,111.82,172.35,36.1,170.43,178.03
36,167.28,160.81,103.42,154.84,174.15,118.59,179.78,36.71,171.74,177.05
37,169.78,161.84,104.56,153.51,174.85,123.88,177.39,37.08,172.67,176.92
38,173.18,174.76,103.12,152.42,174.9,126.47,179.86,36.39,174.25,178.06
39,162.83,164.85,93.5,151.38,175.02,129.65,175.27,35.84,175.13,178.02
40,165.51,161.06,85.72,151.16,174.81,134.08,174.37,36.44,175.43,178.28
41,167.99,169.51,76.82,151.07,174.96,139.01,177.4,37.23,175.21,178.74
42,168.57,178.92,68.49,151.4,175.13,143.41,178.21,37.21,175.12,179.61
43,168.75,172.4,60.76,151.71,175.24,148.1,178.22,36.77,174.93,179.93
44,176.63,160.61,57.71,151.64,175.34,152.37,176.59,36.49,174.65,179.55
45,175.86,167.75,49.51,151.62,175.37,157.16,174.96,36.15,174.26,179.17
46,169.4,174.09,39.89,152.26,175.5,158.5,172.93,34.42,174.34,178.29
47,170.29,168.6,33.47,153.09,175.69,151.22,174.94,30.93,172.89,177.84
48,170.04,163.34,28.62,153.54,175.08,146.09,177.94,29.6,172.24,176.4
49,171.23,172.99,24.81,154.54,174.54,143.18,177.21,28.42,171.93,174.21
