frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,120.58,149.33,18.07,173.56,168.46,56.01,93.59,26.76,156.93,156.4,3
2,125.06,152.59,16.15,176.71,168.61,60.1,57.23,28.78,160.87,157.86,
3,129.74,155.01,16.28,175.79,163.95,95.63,44.7,33.07,165.68,161.21,
4,134.69,156.85,16,175.66,161.21,136.29,91.33,34.99,168.03,163.08,
5,139.57,158.3,16.9,172.19,153.18,83.92,77.23,26.75,167.11,160.24,
6,142.4,158.62,18.04,167.1,146.06,74.59,76.32,21.4,167.48,159.76,
7,142.77,159.42,19.97,163.03,140.63,114.25,12.67,24.68,168.91,161.15,
8,143.51,162.5,22.03,158.1,136.17,169.29,140.04,23.74,170.24,163.92,
9,140.78,154.26,23.81,154.52,134.73,51.46,82.03,30.41,171.27,164.72,
10,139.4,154.5,25.84,148.82,135.1,40.13,65.95,28.87,171.98,164.12,
11,139.79,155.19,28.14,144.75,136.57,9.15,14.37,38.71,172.45,163.25,
12,139.92,158.84,31.46,139.7,138.63,34.39,155.28,28.75,171.95,161.26,
13,139.44,157.43,32.73,140,146.01,9.88,38.08,31.96,173.35,161.48,
14,136.61,160.32,34.15,141.46,155.38,58.49,143.94,9.47,175.43,161.73,
15,141.95,166.84,36.39,144.62,166.05,14.81,168.81,31.16,179.14,163.13,
16,155.18,174.83,40.23,146.16,173.54,0.73,179.14,48.19,178.78,164.8,
17,163.61,177.89,42.39,147.44,175.73,10.86,153.71,50.7,177.2,165.11,
18,166.01,173.98,42.59,150.2,174.26,27.47,159.02,64.85,172.71,166.98,
19,168.19,174.34,42.73,150.83,172.74,20.85,165.58,63.59,169.49,167.02,
20,174.58,170.46,50.5,148.61,165.5,112.7,157.56,113.85,166.34,166.85,
21,178.76,171.87,60.81,142.3,155.76,151.71,146.12,137.7,165.96,168.12,
22,174.01,179.7,71.75,136.83,150.58,72.43,172.66,99.91,166.2,168.44,
23,172.87,176.4,79.56,136.91,150.07,101.62,146.94,96.14,167.76,167.02,
24,175.29,155.91,89.69,135.95,149.21,140.72,160.13,92.76,170.15,166.27,
25,168.97,167.2,91.97,135.83,147.78,156.82,163.96,96.89,172.23,163.73,
26,165.84,179,99.03,136.11,149.28,148.7,149.01,102.36,173.68,162.9,
27,166.77,164.11,100.79,135.83,150.19,149.89,163.34,104.9,175.39,162.55,
28,174.93,174.58,100.67,135.54,150.05,149.63,142.17,105.67,175.59,162.41,
29,169.15,147.26,93.61,136.41,151.5,154.11,172.63,104.15,176.86,160.39,
30,161.37,140.39,83.31,135.64,150.88,166.15,157.03,103.79,179.15,156.91,
31,159.93,158.55,73.31,135.55,150.27,164.41,159,97.05,179.32,155.88,
32,155.4,173.25,63.29,135.62,150.09,152.45,153.41,87.67,179.4,153.53,
33,161.03,166.73,59.74,136.66,150.44,135.94,176.29,69.65,177.91,151.17,
34,165.4,175.6,49.43,137.88,151.22,134.7,152.34,65.94,176.28,150.35,
35,158.32,178.34,35.5,140.94,152.47,87.53,176.44,57.36,176.5,150.32,
36,159.15,167.3,27.2,140.89,150.95,35.85,170.49,50.88,176.95,150.62,
37,158.46,167.44,21.39,141.22,152.82,35.01,156.97,45.6,175.98,150.29,
38,152.49,176.83,16.81,145.65,160.94,32.57,129.09,44.6,175.68,150.82,
39,153.14,177.52,13.01,148.26,168.15,53.8,75.23,37.96,174.27,153.08,
40,152.19,179.35,7.81,154.14,175.53,40.59,109.59,39.84,176.29,158.6,
41,151.04,178.93,5.41,156.77,179.46,27.34,144.46,34.95,175.93,160.33,
42,148.73,177.45,4.68,156.41,177.96,12.57,166.82,34.26,174.5,161.73,
43,148.73,176.59,3.65,156.89,172.03,2.5,87.17,31.57,174.19,162.89,
44,146.69,176.09,2.15,156.09,164.42,5.56,73.1,26.56,172.5,162.43,
45,146.76,178.6,1.36,155.71,159.32,14.09,161.97,25.34,171.74,162.17,
46,144.38,172.86,1.84,154.99,151.39,28.12,172.04,24.56,170.57,161.92,
47,143.91,169.42,2.95,157.1,148.37,26.19,172.07,25.19,170.03,163.55,
48,143.98,169.03,5.15,160.36,146.73,52.38,114.33,21.26,168.77,163.52,
49,142.11,168.66,5.65,162.83,149.27,64.94,87.89,22.34,167.29,161.19,
50,142.12,172.79,7.42,166.67,154.05,108.84,53.67,22.18,167.09,159.45,
51,140.23,174.07,6.55,169.48,154.19,106.15,71.76,23.48,166.57,159.92,
52,139.88,174.3,6.39,173.68,158.55,99.65,108.47,15.87,168.75,167.1,
53,138.43,172.99,8.08,174.58,163.91,102.04,90.81,22.21,168.84,170.24,
54,137.52,173.91,9.13,174.64,167.05,61.89,151.9,20.92,167.62,168.92,
55,136.41,171.51,11.73,173.73,168.67,55.55,133.28,22.02,164.94,166.41,
56,134.32,170.45,13.03,173.67,169.77,34.32,120.18,19.93,162.43,163.99,
57,130.68,168.54,13.2,175.01,171.85,40.59,145.41,18.43,162.46,162.48,
