frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,156.64,166.72,0.12,155.13,178.99,88.84,171.55,10.95,177.29,167.42
2,156.42,171.17,0.3,154.61,179.74,89.41,175.27,11.01,176.87,167.25
3,158.14,173.99,2.06,154.65,178.17,105.82,152.15,10.71,177.12,167.02
4,162.98,177.05,4.68,154.8,173.53,127.11,158.53,10.07,179.16,166.41
5,163.75,178.55,6.38,153.25,166.39,137.49,162.45,10.95,179.19,166.11
6,160.63,179.72,5.26,154.14,160.52,145.39,168.46,11.55,179.6,167.09
7,158.93,179.26,5.56,155.72,155.25,154.97,169.39,11.34,178.44,169.28
8,155.98,177.74,6.26,157.33,152.16,161.01,171.02,10.86,178.15,170.55
9,154.64,177.57,6.74,159.98,149.89,165.4,172.35,10.3,177.54,171.77
10,155.05,178.89,7.93,162.63,150.57,169.4,167.58,9.67,177.05,172.66
11,154.78,177.19,9.31,166.1,151.29,174.21,171.48,8.87,177.04,173.37
12,153.54,175.81,10.68,168.4,153.84,175.31,171.02,9.15,178.26,173.06
13,152.82,174.16,11.8,172.17,157.13,176.27,173.07,9.96,178.9,171.37
14,150.65,169.48,11.89,176.8,165.55,175.44,171.59,11.3,178.5,170.56
15,149.78,171.23,12.07,178.79,170.11,175.75,173.44,12.19,178.12,169.55
16,150.07,170.74,12.65,178.94,171.55,175.26,173.78,12.79,179.22,167.16
17,150.28,169.98,13.17,178.0,171.41,174.29,174.52,13.52,179.79,165.59
18,151.95,169.75,13.66,178.37,172.18,170.54,170.61,14.43,179.84,163.77
19,153.83,171.71,14.1,178.86,172.2,167.71,167.81,14.9,179.3,162.45
20,155.1,172.43,13.48,179.47,171.43,166.11,165.27,15.22,178.98,161.6
21,153.92,177.54,11.74,179.76,171.78,162.21,174.55,16.26,179.23,161.67
22,157.11,176.07,11.46,179.44,170.8,158.27,176.47,16.78,179.17,162.68
23,158.53,176.94,10.21,179.6,168.78,153.43,172.53,16.64,179.01,162.47
24,160.66,177.4,9.21,175.14,156.41,147.19,173.52,16.18,178.84,161.95
25,161.98,178.99,8.78,170.37,145.6,140.84,165.38,15.13,177.93,162.72
26,163.32,176.86,8.62,166.01,138.01,132.45,157.46,12.8,177.74,162.18
27,163.39,169.68,10.55,161.19,132.83,131.71,161.43,5.91,177.81,161.8
28,161.82,177.13,13.92,156.91,131.83,101.79,167.1,2.55,178.02,161.26
