frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,150.01,175.09,3.04,148.29,156.0,74.8,95.42,14.5,166.08,154.75
2,150.7,173.26,2.8,149.57,156.92,84.05,120.07,13.16,166.75,156.64
3,150.88,172.25,2.38,149.42,156.26,88.36,171.7,15.61,164.05,155.94
4,151.62,173.28,2.18,149.68,155.31,80.69,136.02,20.98,162.6,153.67
5,152.77,172.63,1.58,148.65,155.17,93.73,127.25,16.2,162.47,153.1
6,154.28,172.6,0.81,148.14,155.07,88.02,177.62,13.91,165.12,154.09
7,155.03,171.96,0.97,144.8,152.77,79.51,159.25,10.54,166.91,154.41
8,154.06,173.34,2.07,140.22,147.9,79.59,165.52,14.47,167.01,151.75
9,153.11,173.46,3.42,134.75,140.24,95.68,168.85,26.43,166.97,151.14
10,154.48,179.67,4.24,134.51,137.64,115.32,173.76,42.88,168.79,151.86
11,155.85,176.88,4.77,135.99,135.99,118.48,173.93,48.79,173.88,155.55
12,158.03,177.61,6.45,139.36,137.02,88.46,161.46,30.78,179.9,161.44
13,158.9,177.75,8.28,141.93,138.04,118.37,153.13,64.64,178.61,163.98
14,162.16,177.47,8.7,147.94,141.13,147.35,172.23,92.98,179.99,162.74
15,164.97,176.75,9.16,155.11,146.49,152.99,175.83,96.88,179.21,163.16
16,166.68,179.74,13.23,155.3,146.49,160.84,174.67,104.16,178.03,162.64
17,166.24,176.89,14.06,156.58,144.81,160.07,168.11,108.23,172.82,158.84
18,168.98,176.81,20.59,153.71,140.89,156.07,176.42,110.78,166.87,154.97
19,163.84,177.97,21.65,153.13,139.39,174.36,177.79,129.77,165.91,156.47
20,166.49,179.4,27.75,149.76,139.14,174.57,178.9,137.41,170.85,157.44
21,171.54,176.55,37.08,145.43,142.98,169.75,178.33,142.15,173.69,157.82
22,168.78,177.11,41.2,144.59,151.59,163.41,178.7,153.04,174.79,156.64
23,174.21,173.01,48.93,145.43,161.3,161.82,171.57,158.29,176.27,154.25
24,167.48,173.05,49.06,146.44,169.37,164.7,171.42,166.18,177.77,154.19
