frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
52,95.12,157.85,11.38,165.01,175.0,69.29,174.04,71.28,165.2,168.54
53,104.13,178.18,15.83,165.6,175.18,52.71,153.42,48.14,169.1,174.29
54,114.17,177.69,21.33,168.2,176.09,75.5,142.96,40.78,170.61,177.47
55,119.02,165.37,21.54,171.12,177.61,113.39,155.44,34.58,171.54,178.55
56,129.11,170.19,19.62,174.98,178.57,137.22,167.05,32.85,173.02,179.57
57,144.39,174.1,14.65,178.05,179.37,152.86,152.75,30.01,172.45,176.28
58,148.64,177.35,16.2,179.01,178.71,132.82,147.07,26.22,171.11,174.5
59,149.22,176.84,16.64,179.75,178.17,146.77,145.82,17.96,168.76,174.53
60,145.22,172.28,16.75,178.84,176.13,134.43,165.24,18.82,164.54,173.82
61,148.22,173.71,15.02,179.95,175.59,147.22,179.32,18.24,160.51,173.75
62,137.76,178.56,20.45,177.94,175.07,131.05,162.18,12.65,157.42,175.47
63,135.14,179.82,21.54,176.02,173.22,124.5,171.72,6.16,155.81,178.24
64,139.87,179.24,17.66,173.53,173.59,116.27,174.75,7.86,151.4,175.47
65,142.34,176.08,16.65,172.15,171.11,104.22,157.47,5.38,152.25,173.08
66,143.44,171.58,14.5,174.64,161.38,163.43,177.48,0.07,155.96,172.6
67,134.94,174.72,15.03,176.3,160.83,160.0,179.02,3.61,156.1,167.18
68,138.75,179.01,14.32,179.93,145.98,160.93,179.72,1.88,159.87,164.36
69,134.25,173.48,13.15,175.48,131.1,122.78,158.39,0.46,160.81,162.95
70,134.14,178.14,13.19,171.28,125.32,110.62,174.05,6.88,162.35,164.08
71,132.42,179.0,13.96,162.14,117.84,142.68,153.81,1.88,163.86,163.43
72,132.38,177.78,13.36,159.88,126.61,151.25,157.28,4.57,164.63,164.41
73,133.04,177.45,13.59,157.94,145.91,132.16,175.2,1.93,161.51,157.83
74,132.66,173.83,14.44,156.47,144.94,132.18,158.83,0.19,165.64,162.58
75,131.1,176.18,15.56,157.83,159.06,137.6,166.51,0.8,169.35,165.95
76,126.37,175.71,17.23,158.86,167.28,144.27,172.25,2.89,173.06,166.8
77,129.33,179.76,17.6,160.16,171.8,147.27,173.48,3.45,175.95,164.83
78,131.84,177.26,19.13,163.99,176.36,138.39,127.63,3.71,175.91,162.43
79,127.53,171.05,18.96,161.24,168.37,143.69,109.42,0.98,175.74,158.72
