frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,type
1,148.62,172.26,0.23,161.57,142.4,106.05,164.36,7.7,176.93,173.6,3
2,150.21,172.01,0.48,164.53,142.44,109.36,168.05,7.66,177.39,174.07
3,151.75,171.76,0.01,167.72,134.96,116.62,175.58,7.93,177.54,173.63
4,153.28,169.45,0.81,169.1,131.48,124.96,179.11,8.0,176.52,172.42
5,154.38,172.04,1.87,173.02,142.61,131.19,177.15,7.53,175.4,171.01
6,153.77,172.68,1.82,178.12,156.67,134.51,169.75,8.85,173.94,169.0
7,155.97,169.26,3.37,179.39,162.02,140.92,169.78,10.35,170.38,165.58
8,156.75,165.65,5.66,179.93,163.01,141.06,171.13,11.26,166.26,162.23
9,156.71,167.59,6.97,179.23,163.32,141.31,175.48,11.33,161.84,157.43
10,155.03,173.28,9.01,174.15,153.08,143.6,170.19,13.71,156.37,150.99
11,161.5,171.41,13.18,171.6,148.4,146.4,175.72,15.48,151.22,145.82
12,164.8,168.79,16.11,171.94,146.33,148.59,172.58,16.5,149.92,145.58
13,167.95,169.45,18.5,174.82,154.02,150.03,171.43,18.29,151.44,147.0
14,171.23,169.69,20.4,173.97,151.08,156.51,157.88,18.43,155.12,149.43
15,173.74,171.09,19.88,177.26,147.7,162.33,148.03,19.5,160.72,152.47
16,174.64,172.36,19.43,179.38,141.39,165.73,144.03,23.04,166.35,154.36
17,176.62,171.06,19.68,179.54,125.56,167.15,112.2,26.81,171.18,157.29
18,178.04,174.55,21.3,178.65,114.29,172.94,107.11,28.71,173.72,157.4
19,178.59,177.07,23.29,170.72,94.86,179.86,113.48,30.53,176.81,158.18
20,179.77,175.93,25.17,167.24,85.28,157.89,125.71,33.84,179.1,158.17
21,179.04,177.76,27.22,163.69,113.62,125.53,138.4,38.26,178.19,159.88
22,176.18,179.23,30.27,163.83,130.12,95.69,154.49,44.1,176.31,158.46
23,172.56,174.26,34.76,159.82,138.32,74.58,175.81,56.6,174.87,155.64
24,165.64,179.86,40.17,155.3,147.94,73.6,173.49,57.78,174.12,152.4
25,164.99,179.53,43.5,153.3,155.25,70.03,173.31,63.88,172.46,148.93
26,162.04,173.07,48.59,152.31,159.83,73.35,170.91,74.5,170.75,143.24
27,162.33,164.53,52.4,151.54,163.51,73.78,168.84,80.11,171.21,131.07
28,152.35,161.05,58.66,152.34,161.59,71.43,167.6,82.54,170.05,126.51
29,141.78,161.58,72.82,148.57,153.44,77.82,166.91,91.95,169.25,113.23
30,154.64,170.49,83.27,147.7,150.49,85.6,171.62,97.8,169.53,100.84
31,169.69,167.81,91.74,146.61,148.76,103.85,174.67,106.76,169.0,86.45
32,161.0,166.67,103.49,145.89,148.27,113.22,170.48,106.38,169.47,74.14
33,178.94,164.55,98.2,143.18,147.38,120.27,174.16,107.03,170.52,69.52
34,162.82,166.64,89.43,143.95,147.61,121.93,175.73,102.08,171.38,63.13
35,148.6,164.46,79.44,144.52,148.41,122.12,171.52,97.51,172.94,60.97
36,152.08,126.56,73.57,145.93,150.74,122.14,168.87,88.4,173.78,66.13
37,151.73,121.73,67.08,144.69,150.46,127.17,171.68,82.07,175.53,70.3
38,155.88,119.11,62.67,145.02,151.23,131.36,174.18,72.65,177.03,70.37
39,160.91,131.66,59.14,144.51,150.55,140.03,174.57,67.61,178.46,72.45
40,166.8,126.16,56.11,143.06,149.19,145.84,170.38,62.63,179.46,83.26
41,171.73,146.69,52.16,143.89,150.51,149.88,175.56,56.92,179.35,95.93
42,176.22,157.47,49.87,144.54,150.84,151.23,171.44,51.74,179.38,109.98
43,178.7,159.5,41.49,145.48,151.64,152.06,166.17,46.76,178.95,119.85
44,174.16,168.32,29.95,146.19,152.52,150.71,165.24,43.39,178.1,123.52
45,171.54,172.97,20.91,148.16,153.65,149.64,165.92,40.97,178.31,126.41
46,171.49,174.92,14.92,149.97,153.96,146.8,165.95,38.62,176.58,127.25
47,178.11,175.3,10.13,152.46,155.42,143.02,167.94,36.78,173.66,133.27
48,171.52,175.91,1.73,153.87,156.07,144.74,172.88,37.82,171.61,143.55
49,169.2,179.42,6.37,158.07,160.67,151.26,170.77,39.94,169.77,151.95
50,174.66,174.9,10.3,160.53,163.93,157.89,158.32,39.06,169.44,162.4
51,171.05,175.39,10.59,164.83,169.76,161.97,146.83,38.18,169.12,168.32
52,167.68,176.32,6.93,166.28,174.72,165.38,145.66,34.45,170.77,169.47
53,173.23,173.7,11.29,168.99,179.32,166.81,152.38,30.3,173.02,171.58
54,173.79,172.76,11.18,169.81,177.97,172.53,153.72,26.66,174.09,172.28
55,179.32,172.63,8.24,169.81,177.52,179.2,158.22,21.58,175.38,173.21
56,179.33,138.1,11.24,170.68,179.29,174.6,165.5,17.81,175.89,175.4
57,173.43,174.02,5.42,169.68,176.15,169.28,169.59,14.45,173.55,178.1
58,172.88,174.45,3.12,167.64,170.01,165.56,177.4,10.41,175.71,176.66
59,171.71,177.49,1.92,166.47,164.67,162.34,177.5,6.59,178.19,173.42
60,172.46,173.68,1.29,167.12,160.49,162.44,176.62,1.69,178.0,174.18
61,169.83,171.25,3.09,166.59,154.68,162.28,178.2,2.51,179.23,173.74
62,170.25,173.64,2.44,169.17,152.62,157.9,175.91,3.67,178.28,175.96
63,174.69,175.71,3.63,172.69,152.74,149.97,174.96,5.75,177.37,177.95
64,173.94,178.76,3.17,175.96,158.12,146.34,175.35,7.46,177.85,176.66
65,173.31,176.98,0.15,175.4,150.66,142.58,173.98,10.9,177.37,178.37
66,171.82,172.76,2.83,174.66,147.78,134.57,176.68,14.08,179.43,179.39
67,170.08,166.93,4.63,176.6,152.83,127.05,170.61,16.1,178.72,179.29
68,167.14,169.04,5.31,179.25,160.24,124.99,167.65,18.64,177.97,179.23
