frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,79.88,179.29,23.08,173.4,160.49,95.74,176.27,1.99,165.93,170.32
2,78.98,160.65,20.83,174.92,163.18,100.33,171.93,1.89,167.03,171.64
3,105.05,134.71,20.36,175.99,165.83,100.36,163.64,2.47,167.05,172.16
4,134.98,159.32,19.66,177.45,168.47,102.28,153.93,3.5,166.27,173.22
5,100.32,95.83,18.6,178.94,169.06,94.21,157.22,3.59,166.33,174.0
6,178.0,163.24,19.37,178.68,168.14,100.42,165.5,6.11,163.89,172.55
7,177.24,170.41,20.12,178.62,166.62,100.94,167.69,5.37,163.35,171.22
8,29.79,151.01,23.25,174.84,166.81,93.33,156.36,7.57,163.66,168.9
9,29.96,169.15,26.03,173.57,164.53,86.69,156.43,12.08,163.06,168.04
10,38.72,173.36,29.41,172.66,161.73,72.03,145.45,13.21,162.25,167.9
11,45.23,173.99,34.46,172.02,160.06,61.54,138.05,12.95,162.14,168.57
12,42.58,179.55,37.36,172.83,158.85,58.15,128.51,15.94,162.09,172.62
13,40.34,176.14,42.61,174.52,160.67,58.36,172.33,20.6,161.78,177.44
14,40.41,175.01,45.61,174.7,163.82,49.31,174.71,25.02,162.07,178.98
15,44.48,171.87,50.13,174.37,167.4,41.62,168.84,27.04,163.15,177.79
16,50.0,170.15,56.88,174.71,170.23,54.96,168.24,42.41,166.63,177.3
17,52.81,175.59,58.69,176.8,172.2,69.44,166.88,59.24,169.42,179.46
18,49.21,172.27,55.36,177.73,175.92,76.92,168.52,69.28,172.81,178.95
19,44.18,171.36,50.36,178.59,177.67,80.31,170.31,73.7,175.25,179.72
20,44.32,171.47,50.56,177.76,179.97,100.91,172.34,95.96,177.69,178.77
21,41.8,171.43,47.88,177.1,178.69,116.33,171.65,113.2,179.38,178.65
22,38.2,172.92,44.77,176.18,178.0,129.42,171.43,126.5,178.33,175.52
23,37.95,172.54,42.73,174.94,176.93,136.49,166.77,134.29,178.39,173.6
24,34.42,174.56,37.7,170.79,171.75,146.76,168.18,143.72,178.8,172.19
25,31.53,176.97,31.44,167.19,168.13,157.14,169.38,153.05,179.47,172.13
