frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,144.18,178.01,12.45,154.11,147.6,142.32,168.31,0.71,168.15,156.35
2,144.89,179.09,10.69,151.8,146.72,135.87,157.87,1.13,166.09,153.97
3,146.55,179.63,8.86,148.7,145.07,131.61,146.28,1.61,162.64,149.61
4,147.72,177.51,8.12,146.8,144.12,150.19,177.75,2.5,160.06,147.05
5,148.33,176.03,7.81,146.55,144.27,131.84,139.14,2.72,159.32,146.32
6,149.12,175.72,7.75,146.19,144.2,124.69,155.68,2.84,159.24,146.81
7,152.06,175.3,7.23,146.1,144.12,115.52,173.71,2.89,160.43,149.11
8,155.92,174.71,6.64,147.1,145.04,146.79,48.94,6.7,162.42,153.17
9,160.15,176.27,6.86,150.74,147.52,171.92,164.08,6.52,165.37,156.28
10,162.07,176.29,7.73,154.22,150.14,169.86,174.78,5.33,169.15,159.95
11,163.32,173.92,8.57,157.31,151.94,158.87,176.26,2.4,169.95,160.03
12,164.66,176.41,8.66,158.63,152.76,107.32,171.15,1.57,170.12,159.55
13,165.53,176.6,8.77,158.96,152.08,92.87,158.7,2.01,168.34,156.57
14,166.61,177.59,8.75,158.99,149.86,105.53,164.22,1.16,167.98,155.35
15,167.99,179.17,8.35,158.26,146.45,86.41,166.08,0.13,168.41,155.61
16,168.21,178.71,7.4,155.56,144.44,80.72,162.77,0.17,169.96,155.35
17,167.94,178.19,7.01,155.42,142.59,78.69,160.1,0.92,171.86,157.38
18,166.92,174.76,5.9,155.05,143.55,86.98,139.49,2.7,171.64,156.53
19,167.07,174.45,3.15,152.19,146.5,82.16,164.48,1.07,170.57,154.55
20,165.95,173.26,1.69,151.78,149.81,81.54,172.45,1.67,170.2,153.44
21,164.6,173.04,1.01,151.72,158.12,89.38,160.97,1.38,171.0,153.02
22,158.64,170.56,2.19,153.29,162.96,100.57,146.18,0.43,173.57,154.47
23,166.27,173.51,3.78,157.32,170.4,158.31,175.43,3.14,178.63,158.26
24,159.82,171.83,4.18,158.29,172.04,152.2,173.13,6.71,178.14,161.76
25,156.47,163.97,10.48,156.83,170.11,153.08,172.9,9.79,176.3,162.78
26,159.02,163.02,19.4,153.46,167.71,160.48,169.72,10.7,175.35,162.53
27,166.61,163.2,36.62,150.71,162.37,154.66,160.5,13.25,174.4,158.96
28,129.89,170.6,57.84,146.35,155.48,167.05,159.66,8.93,176.32,154.2
29,141.83,175.03,66.29,143.64,150.68,163.61,148.48,7.94,177.54,150.04
30,132.75,173.47,70.49,141.32,149.06,160.11,155.34,7.95,177.44,147.92
31,129.28,176.05,78.79,139.89,148.12,158.58,156.75,9.76,178.63,147.07
32,110.73,172.85,77.0,139.67,148.67,152.47,163.99,9.97,178.73,147.62
33,101.67,168.14,74.11,139.45,147.59,152.49,154.31,9.73,179.4,149.18
34,89.68,166.79,60.43,140.79,147.46,172.46,153.55,1.52,178.85,149.81
35,84.15,168.13,51.91,141.73,148.2,154.62,103.24,2.42,179.39,150.0
36,80.93,156.81,47.02,142.01,148.87,125.2,60.5,4.74,179.51,150.72
37,85.54,154.72,40.48,141.35,148.93,135.98,60.84,5.92,179.52,149.47
38,105.49,164.35,35.13,141.36,149.32,137.3,72.77,1.69,178.92,148.73
39,114.4,172.93,25.92,142.22,150.12,151.98,148.12,0.83,177.95,148.35
40,129.03,174.33,17.42,142.05,149.93,162.62,172.43,0.19,177.35,147.6
41,138.03,172.99,11.05,145.74,151.43,160.22,179.93,0.52,177.47,146.71
42,144.69,179.21,5.83,147.9,154.24,160.43,178.83,7.58,176.44,145.7
43,150.8,176.43,2.08,150.47,158.06,160.17,179.43,7.14,176.93,145.65
44,152.73,175.58,3.47,154.75,166.34,161.55,177.07,9.22,176.18,146.18
45,155.88,176.2,6.49,157.74,171.17,161.35,176.74,6.01,177.03,148.3
46,154.93,178.26,11.86,161.99,175.33,162.16,179.41,5.64,179.16,152.47
47,155.31,178.37,15.58,165.62,177.53,164.53,177.94,5.64,179.22,155.09
48,152.41,178.76,20.16,165.02,173.17,163.2,178.1,6.85,179.83,158.37
49,152.39,177.17,21.64,163.02,167.14,165.24,177.04,7.16,176.73,158.46
50,149.13,175.09,21.49,160.16,159.72,167.04,111.51,3.16,174.25,159.54
51,147.54,174.39,21.07,160.6,157.21,119.41,161.91,4.42,172.95,160.91
52,147.48,175.3,19.82,162.81,158.5,121.42,162.53,4.0,172.22,161.77
53,146.98,174.94,17.35,162.82,157.3,125.8,161.6,3.12,172.06,163.53
54,145.81,176.49,17.12,165.58,158.65,124.91,165.64,2.53,172.77,163.32
55,144.8,178.53,15.23,165.69,160.61,118.95,177.74,3.71,172.62,162.64
56,143.61,179.98,14.61,165.99,161.81,119.76,168.18,3.08,173.18,162.81
