frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
36,171.83,173.05,13.87,160.01,176.16,119.35,178.72,26.01,176.56,164.86,
37,169.09,173.9,9.1,161.18,178.89,101.01,170.25,21.18,174.48,165.68,
38,168.59,173.22,5.96,161.24,177.26,92.28,174.19,18.37,172.56,166.55,
39,167.49,170.94,2.9,158.52,168.82,87.59,168.71,16.4,171.9,171.73,
40,162.64,179.11,3.6,158.67,163.95,91.59,170.85,15.66,172.64,175.89,
41,159.44,176.42,5.1,155.25,155.72,94.22,166.06,15.41,171.16,175.13,
42,159.5,179.3,6.81,153.66,149.22,95.24,155.15,16.84,169.5,171.43,
43,149.5,172.05,4.45,152.87,143.51,95.32,150.83,19.63,169.69,167.46,
44,139.1,179.83,10.68,153.23,138.61,109.68,159.08,20.15,168.16,165.17,
45,125.97,75.35,13.6,154.58,140.48,124.34,167.55,20.93,163.45,160.25,
46,140.81,176.1,6.01,157.57,140.16,136.77,172.32,21.56,162.64,157.26,
47,149.63,176.75,6.64,161.86,149.29,138.84,174.44,27.41,160.86,155.91,
48,168.02,173.35,1.35,161.73,146.5,140.6,172.72,30.49,157.66,152.59,
49,170,179.74,2.04,163.44,149.61,142.67,165.89,31.26,155.35,151.87,
50,173.11,174.73,5.23,165.47,156.47,143.12,164.38,31.75,153.97,153.66,
51,172.64,165.67,4.39,166.43,160.62,141.51,162.88,32.97,156.28,159.96,
52,168.28,164.6,3.89,166.78,167.76,140.21,164.42,33.92,160.75,168.28,
53,160.85,170.7,1.39,165.3,166.17,137.5,168.08,33.94,164.2,175.18,
54,162.69,173.18,2.67,160.99,158.42,136.93,173.43,32.68,164.75,174.02,
55,162.28,174.69,3.48,156.13,151.97,136.86,172.99,30.81,164.34,171.46,
56,161.19,172.67,3.84,155.01,150.79,131.4,176.2,28.78,166.46,172.12,
57,157.68,176.34,3.18,154.55,148.6,128.25,172.06,24.36,167.03,167.77,
58,159.19,176.39,4.05,156.33,150.96,123.57,172.52,21.99,168.67,164.87,
59,54.32,172.6,8.06,158.45,153.63,115.07,165.94,19.73,169.47,162.19,
60,44.17,165.23,14.53,159.26,155.14,108.15,169.04,18.07,172.04,160.98,
61,59.03,175.86,14.97,163.97,159.27,100.19,175.9,16.61,174.57,160.73,
62,94.67,161.18,12.08,167.4,163.55,91.87,175.97,16.15,178.28,161.78,
63,91.27,145.52,10.8,168.04,166.29,86.97,173.96,14.7,179.39,163.8,
64,92.15,158.86,9.09,166.19,164.9,85.93,172.97,13.95,179.43,164.44,
65,93.35,143.74,7.78,164.29,162.47,87.98,163.27,13.37,179.85,165.29,
66,96.46,163.06,6.06,162.1,160.66,97.56,166.74,11.7,179.45,166.61,
