frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,158.66,176.64,6.57,173.49,169.56,163.1,170.7,14.73,164.06,166.25
2,156.77,177.16,12.17,174.14,169.91,161.57,174.67,16.21,160.01,165.8
3,155.65,176.09,10.2,176.75,168.19,163.33,172.32,15.77,160.07,166.17
4,149.74,175.72,8.33,175.5,159.58,161.52,169.3,16.73,157.46,162.38
5,143.61,176.13,7.48,173.45,150.47,164.59,170.84,16.19,156.35,155.84
6,142.73,179.83,7.98,171.62,140.38,169.09,172.32,12.02,158.12,153.96
7,147.26,179.68,7.17,170.86,135.62,167.89,173.01,11.81,160.95,154.5
8,148.67,177.42,5.82,169.97,141.93,166.42,175.67,11.47,162.83,156.34
9,155.9,175.72,5.34,169.7,152.0,164.48,177.54,9.19,164.2,157.19
10,158.59,177.16,4.33,163.74,145.04,158.98,173.26,10.08,166.39,161.65
11,159.76,178.83,3.71,162.76,149.13,156.79,169.72,10.52,169.62,164.52
12,159.05,177.46,2.69,162.51,156.23,158.15,172.52,9.15,172.26,165.25
13,159.63,176.07,3.07,160.72,159.45,157.62,173.0,9.12,172.81,162.31
14,161.49,177.53,4.43,159.23,164.62,161.69,174.45,6.72,172.01,159.49
15,162.22,178.22,5.26,157.19,169.84,160.88,173.19,7.26,173.58,158.22
16,164.68,177.25,7.38,154.89,171.49,155.68,166.73,10.95,174.28,155.0
17,162.27,179.0,7.2,153.81,166.74,153.41,169.23,14.47,175.92,149.94
18,160.62,178.92,8.22,150.66,159.77,155.21,171.17,14.77,174.66,143.92
19,161.93,177.57,9.69,149.62,155.6,156.29,171.04,13.49,174.3,139.42
20,160.63,177.42,9.21,149.66,154.27,152.54,168.21,12.15,174.87,138.22
21,160.28,179.77,8.73,150.08,156.29,146.7,166.42,11.13,174.28,139.58
22,165.21,178.96,10.42,156.81,165.67,145.26,168.06,11.87,174.02,139.83
23,151.79,175.25,8.72,154.05,166.39,129.67,157.49,7.89,172.1,141.14
24,146.04,171.49,5.64,156.31,175.16,125.13,176.34,1.37,169.04,143.54
25,144.21,179.73,2.66,158.21,179.41,70.46,123.02,0.25,170.83,148.92
26,89.98,164.72,4.88,159.52,177.4,52.76,145.93,0.09,167.92,147.23
27,45.14,154.67,5.61,161.34,171.96,45.56,149.72,2.51,166.93,152.32
28,48.2,159.25,9.04,162.89,170.51,35.13,177.84,7.8,164.61,157.23
29,69.42,138.69,7.39,168.07,174.22,38.56,175.52,18.29,166.55,164.63
30,35.38,177.78,16.72,172.29,173.92,42.05,172.05,27.28,170.05,172.37
31,35.0,28.4,7.52,174.22,168.99,43.14,173.2,34.63,172.71,173.72
32,15.19,175.5,28.05,171.19,166.89,45.09,176.34,43.97,171.23,162.62
33,51.75,179.38,25.73,169.6,159.82,60.82,179.17,65.9,168.86,154.99
34,90.37,73.73,23.3,174.67,159.13,64.73,178.68,71.99,170.57,156.18
35,156.13,146.63,34.31,174.08,152.01,76.51,177.01,87.05,170.41,159.26
36,145.85,89.55,46.55,173.6,138.74,91.09,179.44,105.79,164.19,154.12
37,69.68,139.35,75.25,176.65,134.3,83.18,175.0,95.84,161.71,152.36
38,90.88,177.87,100.14,178.27,129.54,95.61,175.19,110.61,158.55,152.46
39,115.71,178.81,129.57,179.63,131.73,113.71,178.42,128.03,159.04,157.62
40,115.43,179.42,135.25,177.22,138.52,119.8,178.22,137.81,156.29,159.27
41,115.26,151.14,133.26,175.2,143.77,111.17,179.92,135.3,157.23,164.61
42,122.52,173.04,142.42,173.31,148.16,121.35,179.39,143.21,152.98,164.44
43,123.14,173.64,146.03,175.37,147.77,119.36,179.39,146.21,147.45,160.27
44,123.98,174.16,144.55,176.67,147.57,120.33,179.34,145.99,141.64,147.01
45,122.39,173.55,145.46,176.97,141.26,124.94,177.75,149.23,139.78,134.53
46,121.81,179.93,146.93,176.99,141.71,118.8,173.91,146.48,145.28,128.29
47,126.33,178.84,149.32,179.06,146.32,119.66,166.79,147.44,157.78,132.73
48,126.72,177.83,152.96,175.49,158.25,120.67,164.93,152.55,172.9,135.09
49,124.17,176.12,152.28,173.04,157.09,114.14,174.69,151.49,173.85,149.78
50,131.49,101.23,151.6,166.73,161.0,117.81,177.52,156.18,164.91,152.1
51,126.13,136.81,166.61,163.11,171.37,116.89,173.11,165.86,159.83,154.91
52,132.02,148.96,178.72,166.19,172.29,122.49,134.04,172.95,154.95,165.4
53,90.14,150.91,175.66,171.71,168.51,127.09,115.65,173.56,155.01,165.51
54,121.24,156.21,171.27,179.3,164.55,142.03,106.93,175.91,151.85,166.37
55,161.4,158.32,168.82,168.65,162.33,161.0,111.63,173.23,148.72,167.61
56,170.97,131.36,164.24,155.24,154.42,164.33,145.96,172.7,146.63,171.86
57,167.08,161.98,154.1,140.65,146.46,171.35,177.39,176.96,148.37,171.42
58,171.35,156.42,139.21,124.0,139.25,175.37,172.99,173.74,149.63,173.83
59,149.09,160.36,119.49,124.02,144.89,1.62,162.53,21.31,147.84,177.49
60,148.78,157.3,88.84,128.34,155.71,7.32,171.17,30.96,150.74,175.26
61,164.73,162.4,47.9,126.46,153.27,31.86,156.13,31.64,152.54,175.1
62,170.71,168.53,31.76,133.01,154.32,106.5,158.46,26.99,155.63,172.62
