frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,145.7,174.68,1.19,143.01,159.41,112.16,177.91,18.62,177.82,166.39,3
2,143,174.28,5.65,144.24,158.99,137.48,163.19,3.36,179.86,165.73,
3,143.14,173.06,5.17,143.74,155.04,140.18,176.28,12.16,176.86,165.28,
4,144.5,178.33,5.02,145.59,150.27,158.33,177.86,3.99,176.66,165.94,
5,148.86,179.94,3.7,147.21,145.89,148.39,179.21,2.37,177.28,165.09,
6,152.91,177.5,1.88,152.32,145.38,136.38,176.77,6.31,177.82,163.49,
7,154.09,175.19,1.69,158.74,149.43,135.11,176.24,12.94,175.1,157.75,
8,156.64,175.87,0.33,164.86,151.12,138.79,176.94,15.15,173.48,157.82,
9,159.9,175.95,1.96,169.44,151.36,119.51,160.03,17.24,173.23,162.32,
10,162.31,176.02,6.76,172.65,155.14,118.93,155.95,17.7,169.34,160.91,
11,162.71,176.86,12.16,173.69,158.71,110.03,140.03,19.42,166.84,163.28,
12,161.78,177.79,15.7,177.78,165.48,94.81,142.96,17.37,162.11,160.95,
13,165.66,172.2,21.9,178.22,167.76,98.9,169.87,22.6,154.01,156.61,
14,171.03,173.26,27.99,178.78,169.32,88.73,151.36,26.21,149.37,156.22,
15,170.83,179.33,31.1,177.2,168.37,107.17,161.86,24.9,147.62,153.69,
16,173.48,179.63,31.32,179.31,168.53,115.9,156.07,26.41,149.57,153.26,
17,174.32,177.81,28.94,178.48,170.38,119.57,158.7,30.32,153.2,153.25,
18,172.65,178.08,25.48,178.35,151.51,116.4,162.61,33.49,158.83,155.48,
19,175.04,178.91,25.34,174.8,140.58,117.33,163.01,35.15,163.08,158.38,
20,179.71,179.54,26.54,170.69,128,112.07,146.76,32.4,167.41,159.59,
21,179.97,179.94,24.75,166.13,126.94,70.05,147.7,26.78,172.59,159.98,
22,178.95,178.27,25.26,158.8,121.04,51.16,123.05,27.75,178.16,166.66,
23,175.78,178.97,25.29,148.29,117.1,49.81,120.37,34.97,180,167.64,
24,174.13,177.5,29.73,136.23,120.45,82.49,79.44,36.12,176.9,170.4,
25,172.39,176.26,32.36,120.41,112.29,34.7,123.38,41.96,172.82,173.85,
26,170.67,173.25,36.63,113.74,116.34,59.09,173.5,37.85,169.55,175.83,
27,179.91,172.25,45.62,113.65,127.07,47.96,171.64,66.76,166.22,178.36,
28,177.82,165.69,49.17,123.03,150.36,103.18,144.96,79.84,161.44,179.03,
29,174.6,164.73,52.37,128.71,162.35,140.22,134.96,84.58,159.06,179.65,
30,165.81,170.21,60.5,129.77,163.77,149.98,163.79,88.14,155.82,179.93,
31,171.2,170.06,64.05,128.64,156.97,54.44,156.52,91.75,152.63,177.95,
32,170.61,161.81,60.79,128.88,152.87,32.82,101.77,98.35,151.6,172.9,
33,178.66,152.9,80.14,114.78,131.98,61.53,70.43,93.94,151.25,169.23,
34,173.29,163.12,88.38,103.66,117.39,175.98,154.88,80.46,152.78,166.81,
35,169.61,160.06,97,97.09,109.23,164.93,169.78,79.3,155.81,162.34,
36,168.14,179.15,101.7,95.37,105.98,143.71,144.06,51.2,160.39,160.06,
37,170.31,167.39,105.51,98.61,108.06,176,148.48,48.48,163.26,156.85,
38,169.01,166.71,102.69,102.52,113.2,164.27,165.92,44.41,168.95,154.53,
39,174.47,171.9,100.55,105.06,117.22,157.96,175.78,37.75,174.05,155.2,
40,177.21,178.34,87.87,110.27,121.2,157.6,177.96,31.25,176.15,158.7,
41,176.45,171.81,68.94,115.56,125.97,151.89,179.45,27.79,178.84,160.51,
42,176.76,167.49,56.72,119.15,128.15,151.15,177.65,24.13,178.62,159.34,
43,176.36,161.37,47.4,125.37,133.98,144.56,169.55,24.19,178.46,160.2,
44,178.39,172.99,36.6,130.11,138.31,147.9,156.92,21.53,177.17,161.87,
45,174,178.72,24.14,132.06,140.76,143.9,170.43,21.47,177.57,164.53,
46,176.07,175.13,16.71,135.37,141.96,124.11,166.58,23.04,176.45,163.72,
47,173.11,176.29,10.02,141.51,147.79,118.93,161.31,24.58,178.18,164.92,
48,171.64,176.57,5.59,145.64,153.38,120.66,172.59,23.93,179.29,164.34,
49,169.82,176.67,2.51,150.34,161.96,115.24,153.71,22.9,178.02,162.92,
50,168.55,177.22,1.53,152.93,169.22,142.4,173.54,16.67,175.33,160.57,
51,166.21,177.53,1.28,151.16,166.72,144.61,176.67,15.61,172.62,157.78,
52,167.21,177.37,1.52,150.74,159.4,140.08,175.18,15.99,170.63,156.05,
53,166.11,177.89,2.38,149.6,150.38,112.94,166.09,20.4,168.28,153.71,
54,165.74,177.43,2.23,150.92,147.52,81.73,156.8,21.4,168.34,155.77,
55,166.14,174.92,4.2,154,144.04,99.83,137,21.67,166.56,156.95,
56,166.33,175.49,6.02,158.29,146.83,112.91,159.98,21.19,169.52,163.66,
57,165.11,178.52,6.88,164.44,152.44,113.38,159.68,21.17,171.64,167.42,
58,163.91,177.04,7.19,168.01,154.52,111.14,156.13,20.07,170.29,166.34,
59,162.93,176.66,8.11,168.54,158.74,111.75,161.1,19.74,168.12,162.51,
60,163.95,179.72,8.68,170.2,161.31,131.77,164.22,18.09,168.75,161.51,
61,157.89,179.78,6.41,169.63,160.79,144.15,155.99,12.54,169.84,160.66,
62,160.01,179.08,5.21,170.28,160.26,150.66,157.03,10.14,170.6,154.93,
63,160.17,179.16,3.78,167.02,159.18,150.64,127.48,7.39,170.65,150.71,
