frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,type
1,170.87,174.74,23.99,176.87,179.5,145.4,172.5,20.77,169.82,179.48,3
2,170.4,175.57,23.48,177.23,179.46,144.95,171.6,20.54,169.5,179.03
3,170.24,176.81,23.58,177.39,179.61,144.03,168.39,20.22,169.23,178.46
4,170.45,177.78,23.73,177.49,179.74,139.98,169.78,19.87,168.79,177.84
5,170.97,178.81,23.93,177.64,179.94,133.71,171.93,19.39,168.41,177.42
6,171.36,179.52,23.81,177.79,179.98,125.84,170.31,18.91,168.09,177.38
7,171.58,178.14,23.61,177.82,179.44,116.96,174.75,18.63,167.63,177.41
8,171.75,178.44,23.36,177.06,176.34,109.01,179.56,18.32,166.98,177.28
9,173.34,178.99,24.04,176.06,172.16,111.33,172.66,19.22,166.76,177.37
10,173.63,179.55,25.12,174.4,167.02,115.17,171.64,20.16,166.54,177.22
11,173.82,179.27,26.83,172.84,164.56,121.33,170.72,21.64,166.18,176.71
12,173.61,178.95,28.28,170.42,161.99,134.89,158.53,23.35,166.09,175.64
13,175.88,179.86,31.83,167.8,161.13,142.64,151.07,24.8,165.62,174.52
14,178.26,178.57,36.36,164.94,161.88,145.46,150.44,25.96,166.02,174.5
15,177.55,179.65,38.35,162.09,162.73,145.76,149.77,27.39,165.97,174.14
16,178.12,176.02,40.73,160.84,167.33,147.11,145.94,29.61,165.99,174.23
17,175.73,177.73,42.17,160.33,171.45,146.71,138.84,29.89,165.78,174.58
18,174.19,176.87,43.68,160.42,175.57,137.39,154.43,29.9,165.59,175.33
19,173.53,179.41,44.66,161.88,178.17,135.9,156.89,31.09,164.78,176.35
20,174.29,176.74,47.4,161.82,178.08,138.31,158.23,30.36,164.93,178.61
21,177.84,172.45,51.16,162.58,179.0,141.61,157.93,30.77,164.19,179.53
22,176.53,171.36,54.82,162.19,177.27,138.85,172.2,32.31,162.87,179.83
23,163.34,174.46,62.75,162.04,175.83,131.77,179.69,31.79,162.17,178.98
24,147.31,176.54,72.56,160.54,173.51,129.73,174.98,31.34,162.38,179.46
25,132.36,178.19,82.91,160.01,172.39,136.71,172.7,30.79,163.04,178.06
26,127.69,179.04,93.94,160.06,171.82,136.22,178.07,29.92,163.2,178.8
27,154.82,173.28,93.49,159.28,171.75,134.46,179.99,29.63,162.9,179.83
28,175.99,175.06,100.5,158.05,171.35,134.49,175.4,29.6,163.9,179.53
29,169.33,164.54,102.9,157.12,170.9,134.45,176.45,29.53,165.58,179.35
30,163.36,177.78,107.72,156.76,171.05,136.9,174.4,30.25,167.13,178.98
31,169.01,170.79,113.2,157.23,171.27,139.44,173.5,32.44,166.91,179.92
32,171.22,177.75,115.65,157.26,171.17,141.6,173.21,34.7,166.84,178.97
33,172.88,177.2,114.85,156.72,170.91,142.09,172.32,34.52,167.08,178.9
34,173.63,177.86,110.2,156.89,171.18,141.88,173.43,34.77,166.87,179.6
35,178.07,178.08,107.88,156.79,171.15,142.2,174.63,34.84,166.5,179.75
36,178.72,179.93,98.51,156.97,171.23,141.93,174.52,34.38,166.54,179.72
37,178.68,169.22,89.48,157.24,171.38,140.42,175.14,32.75,166.56,179.99
38,179.89,162.41,79.5,157.59,171.63,140.73,176.65,31.88,166.49,178.9
39,175.45,178.15,67.31,157.94,171.7,140.1,175.18,31.34,166.21,177.8
40,173.66,179.9,56.32,159.09,171.74,139.85,175.59,29.79,165.72,176.65
41,176.25,175.4,48.32,159.96,171.31,142.7,179.41,28.8,165.54,174.83
42,173.15,176.0,40.08,159.54,170.46,144.59,178.78,29.41,165.96,173.66
43,175.41,173.88,34.39,160.77,171.41,141.21,179.1,28.16,165.36,174.08
44,175.95,178.88,28.79,161.7,172.96,136.96,176.86,26.74,164.86,175.75
45,176.59,174.05,24.02,163.17,176.62,132.13,174.24,25.86,166.34,175.5
46,175.88,174.57,20.52,163.65,179.44,131.88,178.23,24.38,168.02,175.36
47,174.37,175.3,17.1,164.4,178.21,135.05,176.29,23.11,168.37,177.3
48,173.53,174.67,14.83,164.88,177.07,141.04,167.06,23.13,168.01,178.9
49,172.51,175.0,13.28,164.93,176.13,149.83,157.37,23.27,169.06,178.09
50,169.4,175.53,11.71,163.68,178.79,156.83,151.22,22.1,170.34,178.75
51,167.7,176.01,10.69,163.45,178.42,164.05,153.1,21.72,171.66,179.4
52,169.17,171.26,11.11,163.34,175.31,169.02,153.22,22.88,171.61,178.66
53,170.24,175.28,12.4,163.81,172.49,169.97,157.64,22.72,170.75,177.48
54,169.23,178.83,12.92,165.55,170.78,171.99,159.13,22.6,170.13,176.87
55,168.83,176.78,14.09,166.42,169.86,173.06,161.59,22.95,170.23,176.39
56,168.21,174.35,15.76,167.17,169.16,173.03,160.03,22.64,170.39,175.91
57,168.07,174.55,17.46,168.13,168.41,172.34,160.22,21.96,170.71,175.95
58,168.29,176.3,18.72,169.56,168.66,170.13,159.8,21.5,170.83,176.18
59,167.49,178.39,19.02,171.36,169.92,167.99,160.77,21.52,170.65,176.16
60,167.8,178.74,19.8,173.03,173.08,166.98,158.33,21.55,170.75,176.2
61,168.02,176.76,20.32,174.38,175.05,164.75,159.35,21.95,170.2,176.0
