frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,143.65,172.11,17.76,170.87,156.93,63.47,173.19,31.97,173.55,160.74
2,139.61,175.32,18.58,170.66,157.03,64.45,177.41,33.07,173.16,159.83
3,142.8,174.55,18.9,172.13,159.16,62.79,178.38,35.09,173.15,159.44
4,144.66,173.2,18.87,173.54,161.71,62.71,178.58,37.14,173.42,158.33
5,145.35,174.96,18.7,175.61,164.94,63.04,178.99,40.16,173.86,157.41
6,145.3,174.64,18.52,177.67,167.61,70.86,179.7,48.22,173.5,154.71
7,142.19,174.31,18.46,179.63,169.17,76.2,179.93,55.32,172.74,152.71
8,138.55,172.51,18.08,179.37,168.53,82.77,179.11,64.15,172.4,152.53
9,133.28,167.46,18.62,178.33,168.48,88.07,178.36,72.66,172.24,153.95
10,124.81,169.4,18.67,178.31,166.69,99.11,177.48,84.19,173.0,157.47
11,87.37,128.17,18.32,179.43,163.24,105.7,176.91,92.04,173.4,159.92
12,60.2,100.51,17.2,179.5,159.82,117.89,178.98,104.73,174.52,161.4
13,20.71,168.87,18.58,179.05,158.52,131.14,177.06,119.07,173.75,159.56
14,18.25,140.9,26.76,177.19,157.19,141.54,176.38,132.97,173.05,155.5
15,2.71,170.77,42.25,177.87,157.59,150.51,179.05,143.24,173.95,148.44
16,31.07,171.33,64.1,177.59,161.53,157.72,178.63,150.01,176.19,146.13
17,51.1,168.02,73.75,175.12,163.08,159.78,179.66,153.04,177.37,147.34
18,103.5,174.76,117.65,174.22,162.33,162.28,178.76,154.51,179.78,151.55
19,92.08,177.39,94.96,173.15,162.13,162.12,179.34,150.48,176.12,156.99
20,134.28,179.45,133.7,170.92,162.9,166.03,173.07,148.86,172.14,162.91
21,178.18,169.91,178.19,171.06,164.41,156.37,173.56,139.75,172.24,166.45
22,155.61,173.85,135.98,174.43,166.85,143.35,176.45,126.98,173.48,169.47
23,168.53,170.56,144.73,174.38,173.45,133.54,179.7,115.22,171.51,174.84
24,142.07,173.43,138.33,175.51,176.4,128.98,173.6,117.82,173.91,176.19
25,152.21,170.08,139.78,178.28,179.72,76.31,174.35,64.6,176.74,171.02
26,162.53,179.69,131.78,179.86,179.2,79.46,166.11,65.58,179.89,165.42
27,118.59,179.46,15.59,175.08,170.89,64.89,164.35,48.94,177.27,159.86
28,127.95,172.52,61.06,168.86,161.58,74.67,166.62,56.75,174.47,152.08
29,118.72,150.39,23.4,167.62,158.6,57.08,176.02,38.79,168.47,137.25
30,126.12,144.12,29.55,167.06,158.89,50.43,176.28,30.36,165.13,131.74
31,178.2,169.55,29.22,165.27,156.75,46.84,171.21,23.4,161.48,128.92
32,177.14,171.76,21.7,162.69,153.85,43.54,165.74,18.28,161.82,135.98
33,172.28,175.19,14.81,161.99,154.63,44.16,162.54,12.73,161.58,141.33
34,170.72,179.21,12.06,163.54,158.2,47.39,158.03,8.15,161.03,146.9
35,168.11,173.01,9.59,167.2,164.29,49.5,154.46,5.06,162.13,151.73
36,170.08,174.05,9.42,169.27,166.15,50.2,156.24,2.81,162.88,155.89
37,167.18,174.04,7.84,169.72,165.83,53.43,160.34,0.86,164.72,155.77
38,165.5,176.49,7.5,169.74,167.61,54.9,159.66,3.56,168.27,159.14
39,163.76,177.85,6.92,170.31,168.6,55.23,161.12,4.99,168.02,159.86
40,163.09,178.39,7.41,169.86,168.68,57.71,161.66,5.56,168.56,160.38
41,162.04,176.39,7.02,169.85,167.06,59.47,162.63,5.93,168.81,160.75
