frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,158.38,179.34,12.21,174.43,168.62,78.16,134.93,15.3,179.47,150.37
2,157.91,179.61,12.31,174.04,168.33,80.05,148.66,15.27,179.46,150.54
3,155.74,177.42,11.87,174.07,168.67,83.01,151.74,15.18,179.37,151.71
4,154.55,175.59,11.44,174.79,169.59,85.7,152.35,16.24,178.5,154.88
5,154.26,174.83,11.35,174.99,169.97,84.05,155.97,16.35,176.99,156.78
6,152.09,175.23,11.63,175.13,170.72,82.53,152.96,16.27,175.65,158.23
7,149.15,169.59,11.93,175.26,171.48,81.18,147.97,16.16,174.38,160.73
8,147.77,169.66,12.16,174.85,171.39,80.23,152.08,15.56,173.72,165.37
9,145.1,171.32,11.66,174.79,171.37,80.18,161.37,15.21,173.77,167.51
10,130.67,163.67,7.07,173.12,168.52,78.19,178.81,14.44,172.61,166.4
11,128.12,169.21,8.32,170.91,165.69,74.55,174.26,13.4,171.24,165.29
12,125.58,170.37,10.39,169.42,164.19,73.59,179.24,11.23,170.32,164.74
13,124.01,163.82,11.81,167.18,162.82,70.14,171.31,9.94,168.86,163.83
14,121.92,164.72,11.28,166.28,163.38,65.09,140.59,5.1,168.31,164.34
15,121.1,163.75,9.94,165.35,163.34,62.31,138.4,2.96,165.96,164.24
16,127.44,165.79,12.34,165.52,163.2,68.61,150.72,1.18,165.24,164.33
17,128.78,167.38,12.12,164.68,160.82,69.96,162.97,1.96,165.29,164.64
18,132.65,174.91,13.33,162.51,155.87,69.41,163.96,4.68,164.57,163.15
19,133.38,171.9,14.87,160.07,150.54,68.05,157.83,7.88,164.36,162.92
20,134.62,156.3,13.42,160.51,145.47,65.96,162.38,10.02,164.38,162.55
21,90.93,137.16,16.11,159.92,141.13,66.68,161.33,13.23,163.76,161.43
22,83.56,145.08,21.8,158.63,137.62,59.89,166.33,16.26,162.32,160.12
23,84.66,141.6,24.37,158.43,135.9,55.26,157.36,18.08,161.62,159.65
24,66.55,169.3,26.63,159.81,136.97,48.14,148.07,21.69,162.27,162.38
25,52.21,172.75,28.09,161.2,141.5,41.47,149.5,22.67,163.75,167.42
26,49.78,166.23,31.42,163.08,146.79,34.68,154.86,25.22,165.46,173.28
27,45.97,177.34,24.03,164.89,149.88,29.82,161.44,26.05,166.2,175.77
28,77.77,177.96,47.78,166.24,153.79,28.68,178.91,27.63,166.8,169.42
29,66.76,178.31,43.9,169.18,161.78,34.71,162.18,34.45,165.92,158.47
30,58.12,168.72,31.78,170.36,162.21,41.21,160.25,44.09,167.92,159.31
31,72.75,172.46,5.72,175.63,165.2,42.84,165.62,46.45,171.74,162.47
32,35.05,173.98,5.77,173.57,158.49,45.91,168.25,51.3,175.0,158.25
33,8.54,178.45,10.91,173.28,160.75,51.18,167.44,58.7,177.64,153.44
34,7.49,165.99,18.24,173.48,162.1,65.02,163.19,75.16,176.69,150.63
35,1.13,164.06,19.16,173.44,163.69,78.19,161.43,88.06,177.92,152.34
36,0.02,164.47,21.13,172.86,161.36,86.21,159.25,97.29,179.51,156.19
37,6.7,169.4,23.9,171.98,156.97,91.16,157.41,103.54,178.61,160.25
38,14.65,166.97,25.73,170.15,153.86,101.69,157.9,113.87,178.66,161.94
39,19.92,167.29,29.81,168.15,148.82,118.21,164.37,128.29,177.04,165.16
40,21.76,170.37,29.52,165.23,145.37,128.68,163.13,137.81,176.51,164.37
41,20.69,165.2,29.78,165.28,145.6,134.61,165.16,141.78,177.08,163.36
42,21.93,166.14,29.41,167.66,147.14,139.5,167.8,144.56,175.84,164.15
43,24.16,167.21,32.08,169.14,150.27,142.05,171.2,147.27,176.01,162.95
44,27.84,167.51,36.43,179.53,163.48,143.08,173.41,148.0,175.35,162.84
45,28.15,167.07,36.22,178.71,166.83,144.9,172.49,148.26,173.51,164.07
46,26.38,167.03,34.51,177.56,168.85,146.01,171.32,147.99,173.95,163.11
47,25.45,166.69,31.71,177.43,168.12,146.44,172.07,145.13,174.28,160.59
48,32.14,175.34,39.29,173.97,168.44,149.05,171.21,146.65,174.03,160.47
49,39.15,173.85,46.55,174.48,168.26,149.99,169.05,147.77,173.81,160.18
50,42.31,171.59,50.25,174.77,167.79,151.39,168.38,149.44,174.81,159.55
51,39.38,167.32,49.02,175.42,166.2,151.7,167.89,150.33,175.93,158.37
52,34.6,166.04,49.32,173.52,166.71,150.91,168.7,149.54,175.31,162.42
53,30.74,163.88,43.83,170.5,168.06,152.19,172.72,148.89,173.02,167.0
54,23.39,160.63,35.06,170.65,171.98,149.92,174.29,145.72,170.67,173.52
55,53.24,135.11,0.34,170.22,173.8,136.88,174.64,131.87,169.85,177.94
56,0.8,152.77,21.11,170.64,175.24,119.1,171.66,112.02,168.88,178.61
57,120.97,139.12,109.28,169.43,175.6,96.38,172.93,84.78,168.76,177.46
58,125.37,177.15,108.53,174.47,171.5,72.01,168.76,60.76,170.41,179.4
59,145.52,174.5,126.0,175.99,168.25,68.04,172.1,55.34,173.11,175.46
60,149.57,167.92,125.68,177.4,167.39,70.77,176.53,54.94,173.34,173.17
61,140.54,171.52,121.01,177.21,171.95,77.46,173.15,62.41,173.34,171.89
62,150.91,163.86,117.98,179.51,173.14,84.01,164.79,65.42,174.58,167.35
63,167.4,161.99,72.72,179.61,171.93,67.53,169.07,51.79,176.37,162.54
64,162.44,179.26,0.91,179.4,167.75,49.63,174.45,39.24,179.87,157.92
65,154.3,164.63,49.23,178.83,165.42,45.67,175.54,28.41,179.53,155.97
66,153.57,139.5,53.36,177.66,164.47,46.49,174.21,19.94,179.06,154.42
