frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,119.85,156.58,6.89,174.16,166.43,100.76,152.16,2.11,174.24,173.82,1
2,122.28,158.68,6.9,174.3,167.43,97.05,150.22,2.24,173.39,172.74,
3,119.8,151.48,7.37,174.38,168.17,92.51,147.47,1.47,172.75,172.08,
4,110.6,159.73,10.66,171.88,166.27,90.56,151.76,0.44,172.56,171.54,
5,114.01,162.89,12.26,170.2,164.63,82.18,165.92,1.18,171.68,169.87,
6,116.74,171.03,12.91,169.36,162.25,79.73,169.81,4.09,170.34,167.53,
7,113.23,170.89,12.19,169.14,160.81,77.67,176.25,6.28,168.46,164.26,
8,103.62,151.57,13.14,167.81,159.15,61.24,175.42,8.26,166.36,160.71,
9,92.67,138.24,16.76,166.31,155.28,53.83,175.29,11.58,164.76,157.85,
10,91.77,160.27,20.27,166.88,153.14,48.18,176.69,17.69,164.18,157.02,
11,90.05,170.43,22.66,166.3,151.68,47.94,176.87,22.09,163.63,156.07,
12,74.92,152.79,24.69,164.87,150.24,48.18,176.63,25.08,163.75,156.12,
13,78.14,157.68,22.35,164.96,150.45,47.97,179.74,27.15,162.14,155.21,
14,91.4,137.28,11.26,167.76,154.87,55.08,178.28,36.81,164.58,160.13,
15,113.52,162.97,6.18,170.89,161.8,58.43,176.41,40.34,167.41,165.32,
16,133.23,166.83,7.45,173.82,169.27,62.17,175.25,49.35,170.39,168.28,
17,150.58,171.38,5.29,175.15,173.35,66.81,177.28,57.2,171.58,167.68,
18,145,158.98,9.28,175.78,175.15,66.68,176.94,62.52,171.31,165.47,
19,142.45,172.39,8.16,175.6,174.24,72.48,175.07,70.95,171,164.2,
20,88.84,177.14,0.23,177.13,173.11,77.22,175.82,76.45,171.29,163.08,
21,66.45,173.94,0.02,179.07,175.6,86.96,175.65,87.38,171.7,163.37,
22,60.35,146.15,3.87,177.98,173.08,94.53,176.09,96,172.24,164.52,
23,80.03,159.71,3.49,175.01,172.35,97.21,178.5,97.57,172.42,164.82,
24,89.68,164.74,1.02,175.09,171.66,102.33,178.3,101.7,172.2,164.27,
25,54.5,178.9,22.97,167.99,175.83,102.87,179.88,100.35,172.09,162.61,
26,46.46,161.97,18.45,165.68,174.64,113.64,179.91,109.1,173.04,164.41,
27,43.54,156.99,12.52,166.06,173.15,119,179.92,113.9,173.06,164.63,
28,36.97,179.83,20.54,163.01,173.04,144.27,177.71,133.24,174.54,166.54,
29,4.14,137.5,27.21,163.05,171.7,154.19,177.13,142.48,173.3,166.57,
30,5.43,129.33,25.3,163.39,170.96,154.06,173.09,139.62,173.84,167.31,
31,4.79,134.86,29.8,163.69,172.5,161.8,176.11,148.67,170.02,164.48,
32,6.71,176.15,26.11,165.62,171.25,163.14,178.85,150.74,167.54,163.17,
33,10.88,172.01,23.88,165.5,170.65,163.16,175.61,150.16,166.84,162.26,
34,5.85,145.38,36.41,170.6,165.07,162.74,179.43,151.62,161.95,159,
35,17.15,155.54,49.84,173.73,162.15,164.48,177.63,155.38,158.65,155.13,
36,16.09,151.71,49.3,174.07,161.29,163.1,176.82,153.69,157.81,153.25,
37,36.99,156.51,60.89,175.11,160.12,167.1,177.06,156.28,155.28,144.46,
38,45.27,163.98,70.48,174.16,159.35,166,178.22,154.64,155.22,140.58,
39,47.52,161.95,72.5,173.16,159.32,164.9,177.84,154.2,154.93,139.73,
40,65.44,168.6,85.96,171.52,162.26,166.69,176.64,153.98,156.52,136.33,
41,71.64,172.92,91.19,171.05,162.4,167.09,176.11,153.4,157.19,135.69,
42,79.63,175.39,98.27,170.98,162.35,164.79,175.32,151.64,158.52,136.64,
43,160.4,167.12,153.4,164.31,171.59,160.52,177.94,143.7,167.6,147.02,
44,155.58,173.2,152.07,162.49,172.41,159.54,179.52,140.84,171.08,150.03,
45,158.35,155.26,7.85,163.29,173.4,155.94,179.74,135.44,175.31,155.34,
46,173.72,171.51,9.57,169.94,172.77,150.84,177.99,130,177.87,158.79,
47,179.76,103.83,17.03,169.95,170.17,149.29,174.88,129.01,178.98,160.27,
48,173.85,174.2,157.26,172.9,174.44,145.88,169.08,127.83,179.41,160.4,
49,169.8,173.39,155.99,178.92,165.43,131.75,176.58,113.51,179.91,161.65,
50,169.45,175.43,154.46,179.74,168.51,130.21,179.47,111.45,178.76,160.2,
51,168.04,163.72,142.55,177.52,167.04,133.96,176.46,115.25,175.71,156.52,
52,149.19,168.48,138.75,177.27,164.09,116.37,173.47,104.17,172.76,158.25,
53,156.41,166.71,144.91,177.77,164.47,117.51,174.83,105.56,171.32,157.36,
54,147.57,163.1,137.79,176.93,162.53,105.46,174.97,94.03,172.49,160.67,
55,173.48,166.28,52.77,177.66,165.38,103.76,179.51,88.96,174.25,163.77,
56,178.8,158.94,33.96,179.2,167.04,96.01,176.48,75.49,172,162.76,
57,179.8,164.41,24.79,175.24,163.29,75.49,176.04,52.51,171.95,162.88,
58,179.01,167.33,20.74,170.25,157.89,58.74,179.49,37.61,172.48,163.81,
59,177.49,169.36,16.73,169.25,156.96,49.48,178.18,26.83,173.35,164.55,
60,174.91,173.82,12.69,170.93,157.42,47.54,177.95,22.63,172.17,162.6,
61,173.34,177.65,9.96,171.89,159.93,44.68,178.91,15.35,170.93,161.75,
62,172.03,179.84,9.08,172.04,161.72,44.44,179.93,9.96,171.08,160.98,
63,169.21,179.45,7.72,168.76,157.65,46.48,178.14,5.86,171.92,161.48,
64,168.16,177.07,6,172.54,164.12,50.8,170.55,3.66,173.19,163.82,
