frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
30,167.91,178.95,12.41,149.54,146.55,49.28,160.42,10.8,172.86,173.45,
31,167.24,176.66,13.63,147.03,144.19,53.12,168.12,11.97,176.04,172.33,
32,162.17,176.11,14.36,144.84,147.7,56.58,174.39,6.37,174.61,169.7,
33,161.33,175.5,16.89,143.65,154.01,48.13,162.67,0.69,173.95,172.74,
34,159.73,176.29,19.43,144.41,165.5,39.5,161.2,9.76,173.2,178.13,
35,160.36,176.61,24.07,140.26,168.65,29.14,172.48,23.14,173.58,177.99,
36,161.68,175.53,28.02,136.63,165.37,60.85,155.84,44.8,172.27,176.91,
37,163.54,175.71,31.21,129.54,157.96,90.39,158.67,55.81,173.37,171.1,
38,166.66,177.07,35.55,122.6,147.78,102.84,176.39,64.79,174.44,160.22,
39,169.2,176.42,41.54,115.66,138.91,78.98,172.24,79.42,176.4,145.23,
40,165.85,165.41,46.15,110.28,132.86,171.45,143.29,79.3,179.58,132.02,
41,166.43,161.51,51.43,107.23,129.89,150.48,149.16,71.2,178.46,124.71,
42,161.86,170.53,56.61,103.89,127.23,167.6,151.85,58.57,177.08,117.89,
43,151.91,178.02,56.32,103.46,127,165.16,159.4,53.66,177.09,115.36,
44,145.75,171.81,52.7,106.04,128.78,171.2,159.56,44.6,176.86,117.15,
45,146.11,174.69,49.08,108.08,130.74,170.71,162.81,42.18,175.68,119.32,
46,155.32,172.27,49.98,110.38,132.84,170.5,165.25,40.45,176.28,122.74,
47,175.36,161.2,47.72,117.02,139.05,179.08,176.65,34.66,176.4,135.32,
48,170.4,160.1,34.41,129.24,150.7,179.45,163.57,28.75,179.58,147.4,
49,169.05,161.41,27.87,140.75,168.69,151.06,176.88,31.39,179.33,152.87,
50,168.88,164.21,22.61,148.54,179.67,126.78,171.63,32.34,179.87,162.32,
51,171.81,167.97,20.6,152.14,177.73,121.77,175.63,30.59,179.97,166,
52,170.82,169.43,17.3,152.11,177.83,120.29,177.2,29.48,179.36,170.94,
53,172.34,170.47,16.79,149.9,167.41,118.74,176.59,29.35,178.66,173.55,
54,170.38,173.62,15.18,146.83,156.82,122.22,173.01,24.03,179.07,174.16,
55,172.86,173.72,15.36,146.29,149.74,125.44,169.8,24.82,176.69,173.72,
56,175.53,174.69,17.41,145.22,150.68,124.61,167.69,24.06,175.67,170.98,
57,175.13,171.57,14.52,146.92,155,129.93,170.79,19.17,173.04,170.14,
58,173.99,174.44,12.91,145.99,154.71,135.88,171.6,16.91,169.12,168.88,
59,167.57,179.34,10.12,143.14,152.18,138.21,173.84,16.54,168.22,167.24,
60,168.17,175.23,8.12,142.29,152.13,139.48,172.3,17.93,163.76,170.91,
61,168.34,175.2,7.59,143.34,155.06,139.13,174.54,20.26,162.39,172.13,
62,164.49,174.15,5.74,146.66,162.3,131.43,175.21,24.51,161.01,172.11,
63,159.11,175.33,4.02,149.02,169.98,127.71,176.1,25.58,163.02,172.05,
64,159.78,178.3,5.5,149.99,177.64,119.72,171.1,28.43,166.22,171.82,
65,164.89,176.07,8.48,148.9,179.09,115.64,174.59,30.47,168.21,171.6,
66,170.09,173.57,12.14,150.8,179.58,107.87,163.35,30.84,170.23,169.27,
67,172.82,173.12,14.47,151.24,178.68,91.37,156.41,35.59,172.2,167.72,
68,172.43,171.9,16.16,151.73,175.75,75,147.59,40.38,172.8,169.09,
69,158.95,179.33,11.37,153.87,174.39,57.46,130.7,43.53,173.72,169.19,
70,149.69,176.72,6.96,155.24,173.43,42.8,133.08,42.1,174.93,169.61,
71,149.77,175.09,5.84,156.26,171.81,47.91,141.72,41.25,175.03,171.2,
72,146.66,174.38,3.6,158.52,172.92,44.19,146.16,41.28,175.42,172.45,
73,146.7,179.29,2.1,159.82,173.05,63.78,159.04,39.95,176.25,174.09,
74,127.07,170.53,2.12,161.79,174.22,66.09,159.37,39.15,176.4,175.04,
75,142.92,170.79,1.91,162.65,174.62,68.46,157.73,37.32,176.62,176.28,
76,151.48,175.03,1,164.97,175.53,78.02,147.31,36.14,176.9,176.31,
77,110.4,178.72,1.37,166.95,175.35,79.93,147.98,36.41,175.85,176.54,
78,135.85,53.01,0.15,167.45,174.68,80.87,148.58,33.29,175.34,175.77,
79,116.94,164.93,0.97,166.4,172.13,79.74,152.95,33.71,175.55,174.21,
