frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,164.12,164.26,3.05,176.93,173.26,171.81,172.15,18.22,176.73,177.19
2,163.12,174.65,3.56,179.09,170.57,168.71,171.95,18.84,179.18,173.12
3,162.82,172.45,3.74,177.71,169.96,165.83,173.08,19.83,179.03,170.32
4,162.01,171.48,3.95,179.2,170.49,163.14,172.7,20.34,177.9,170.11
5,160.19,172.55,4.06,179.02,169.94,160.05,172.32,20.57,175.88,167.3
6,162.6,173.93,2.1,179.58,170.7,151.96,171.51,20.88,175.25,166.0
7,160.42,173.22,3.08,179.71,167.31,144.7,168.09,21.83,173.31,166.56
8,158.78,172.53,4.93,177.33,165.53,139.79,167.72,22.49,172.06,164.46
9,162.44,175.74,5.72,176.33,164.04,137.15,171.45,20.35,168.74,161.38
10,155.63,172.8,4.6,178.19,163.22,127.2,169.85,19.6,168.09,160.76
11,144.86,178.64,2.47,177.66,160.36,116.51,172.65,18.71,168.57,160.93
12,141.17,171.88,2.24,176.87,158.96,101.61,163.49,16.96,167.8,161.26
13,138.33,177.3,1.75,178.36,161.9,85.82,164.17,15.39,168.2,164.49
14,144.06,135.3,2.07,178.7,165.03,63.68,154.86,11.41,170.1,171.66
15,143.43,164.86,4.28,178.42,166.73,56.66,158.58,8.43,172.06,173.34
16,150.77,178.17,3.85,178.24,167.96,50.38,164.88,5.38,172.33,167.31
17,102.94,57.62,10.13,175.09,162.81,47.27,167.13,0.33,172.77,161.54
18,78.33,83.85,16.96,171.73,160.24,42.97,162.16,2.55,170.65,158.28
19,114.5,150.47,18.51,169.4,158.35,39.36,157.2,5.15,170.58,156.95
20,101.56,134.2,18.99,168.48,157.27,36.95,160.66,7.07,169.19,153.81
21,97.79,151.96,18.58,167.58,157.79,35.39,159.03,10.58,170.51,155.79
22,99.36,153.89,18.72,168.7,155.82,36.09,153.46,14.05,174.6,159.85
23,77.96,157.94,20.61,175.2,163.7,36.11,161.35,16.49,176.77,160.32
24,78.58,143.35,20.12,176.37,164.26,37.92,174.55,21.21,175.81,156.81
25,79.72,142.05,20.23,177.66,166.33,35.52,175.21,22.5,176.63,157.78
26,90.55,154.36,19.85,179.09,168.79,34.94,174.92,23.96,177.96,158.69
27,103.21,177.41,18.87,178.89,170.14,34.74,171.42,24.31,179.49,160.48
28,102.49,177.05,14.27,179.58,167.4,34.8,169.66,24.98,179.04,159.26
29,99.15,135.91,15.24,178.54,167.69,35.31,170.7,24.75,177.87,157.3
30,91.68,157.81,16.44,179.91,166.51,35.22,168.97,26.28,177.56,156.88
31,85.51,132.02,18.82,179.28,163.83,34.93,170.71,26.98,177.26,155.83
32,82.48,162.75,20.55,178.92,162.84,34.61,172.44,28.62,177.58,156.94
33,23.64,141.67,22.69,179.3,162.66,35.01,169.33,33.43,177.87,158.26
34,3.3,166.46,24.43,178.59,160.99,35.91,167.76,38.63,178.12,158.55
35,18.92,169.67,30.61,179.6,158.81,45.78,171.34,50.78,179.94,159.57
36,25.29,171.86,36.47,178.99,156.03,50.9,170.04,57.2,177.46,160.32
37,31.9,172.16,43.1,175.44,156.33,64.86,171.7,72.3,175.39,159.98
38,38.82,170.8,47.84,174.55,155.48,53.54,172.07,60.99,175.54,157.27
39,46.2,163.46,52.8,173.89,155.31,52.05,175.11,56.18,175.5,156.76
40,65.51,153.81,57.09,172.74,157.21,49.52,176.56,49.81,175.51,156.83
41,67.18,132.31,47.23,173.33,161.71,51.24,177.32,43.82,174.04,156.22
42,177.39,175.12,8.92,174.81,164.83,44.77,176.61,36.93,174.82,155.21
43,171.26,174.02,9.27,176.74,163.31,35.74,174.11,27.55,177.22,151.87
44,16.75,175.17,8.7,178.2,161.23,31.94,176.93,23.19,179.32,146.09
45,148.44,124.4,159.39,178.48,157.83,33.58,177.19,25.55,175.1,139.74
46,162.08,175.29,143.28,176.94,155.77,36.58,176.13,26.38,172.39,135.93
47,143.72,168.44,118.0,175.46,154.59,34.02,178.01,21.39,171.56,134.07
48,162.25,61.5,123.56,175.2,154.84,33.23,179.29,19.41,169.07,128.9
49,156.27,149.32,24.44,168.96,150.47,31.99,179.54,15.76,169.4,129.53
50,126.83,77.52,40.11,169.62,153.59,31.38,179.68,13.88,170.64,132.45
51,145.93,167.99,31.99,171.01,158.2,32.05,179.99,9.73,172.71,138.52
52,152.87,160.26,23.75,173.24,164.79,35.34,178.22,6.81,174.01,143.29
53,173.3,176.22,23.91,177.99,173.83,32.01,167.54,3.93,176.16,149.58
54,162.95,173.99,14.97,179.45,179.96,37.6,166.37,0.34,178.5,155.36
