frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,144.56,165.44,1.23,160.7,162.45,146.68,167.64,4.03,179.72,174.5,3
2,144.47,163.89,2.55,161.91,163.44,59.62,171.53,5.68,179.99,174.78,
3,144.05,163.13,3.41,162.69,164.06,48.67,177.66,6.06,179.62,175.1,
4,143.43,164.83,4.21,162.26,163.58,56.42,175.11,6.28,179.32,175.19,
5,144.03,164.03,5.59,162.25,162.73,63.91,169.22,7.38,179.02,175.35,
6,142.68,163.37,6.38,161.07,160.89,61.39,161.58,11.09,179.05,174.74,
7,142.19,164.92,7.1,159.4,158.15,74.94,154.52,14.72,179.09,173.48,
8,141.18,161.63,8.02,158.62,156.39,60.57,151.74,15.5,178.79,172.62,
9,140.46,158.73,10.12,156.62,155.2,26.83,23.59,18.53,178.47,171.81,
10,141.54,163.85,11.77,155.44,155.86,40.79,137.51,19.55,177.97,171.87,
11,142.08,168.99,14.83,156.6,160.57,38.39,124.62,21.41,177.1,171.44,
12,140.69,165.73,17.67,157.35,166.03,9.79,146.98,24.15,176.79,171.76,
13,137.97,158.99,20.87,159.09,171.1,7,158.05,29.22,176.01,172.96,
14,137.62,165.28,23.88,159.44,173.7,19.16,134.33,34.04,175.79,172.98,
15,130.38,159.81,27.4,159.83,177.15,3.95,163.51,38.9,174.26,174.01,
16,129.35,157.83,32.44,159.74,177.92,7.29,48.43,42.55,173,174.66,
17,137.59,171.49,36.07,158.73,176.22,93.25,153.85,81.58,172.79,174.16,
18,136.18,174.01,38.67,157.03,173.08,128.02,151.01,120.38,172.34,173.51,
19,130.14,145.09,42.22,154.94,169.1,156.11,153.55,139.91,172.84,172.39,
20,140.72,137.55,46.14,153.03,165.58,149.37,173.17,116.01,172.44,172.02,
21,159.5,176.29,45.18,150.96,163.1,138.96,166.74,101.49,172.36,171.76,
22,170.76,173.82,49.11,150.56,160.85,138.35,149.84,108.78,171.94,172.34,
23,170.15,170.19,54.88,148.85,158.54,148.3,175.55,47,174.22,171.66,
24,136.54,179.2,60.76,146.28,156.86,1.28,95.96,117.48,175.34,172.5,
25,140.71,178.48,70.38,144.08,157.87,153.81,130.58,94.98,176.28,172.97,
26,170.92,171.83,73.34,142.39,158.14,134.92,93.43,87.81,177.14,172.06,
27,165.53,178.54,79.75,140.11,156.74,157.82,97.54,78.99,178.42,171.74,
28,179.98,177.31,78.65,139.11,156.69,158.18,167.45,75.8,176.73,173.86,
29,173.39,171.29,83.59,137.07,155.52,157.53,91.6,76.39,175.26,176.96,
30,167.42,162.76,90.04,135.18,155.26,156.79,131.29,78.61,176.27,176.62,
31,160.63,160.46,89.88,134.87,156.15,159.76,142.7,83.49,175.73,176.4,
32,161.86,166.59,93.43,134.1,155.29,158.36,159.4,83.78,175.68,174.82,
33,155.66,179.2,90.66,133.6,153.87,158.94,162.52,83.47,175.4,173.79,
34,154.59,166.12,88.17,133.87,153.84,156.34,162.99,81.68,176.25,172.71,
35,154.82,164.12,86.1,134.76,153.75,151.97,169.64,79.87,176.5,172.63,
36,153.65,165.53,83.28,136.77,155.51,149.59,171.61,79.86,176.61,172.92,
37,149.78,164.11,78.91,137.25,157.59,123.53,152.68,74.25,179.23,171.56,
38,149.6,160.72,73.34,137.91,158.02,117.77,146.36,67.41,178.76,170.52,
39,154.53,163.58,67.32,140.45,159.53,109.66,149.71,55.05,178.83,170.02,
40,155.28,177.1,59.79,142.57,160.91,131.13,155.8,54.64,179.42,170.2,
41,155.38,179.64,55.6,142.97,160.66,136.98,179.8,53.04,179.19,169.77,
42,154.91,176.9,50.8,143.55,158.77,153.32,150.54,51.32,179.23,168.01,
43,152.59,177.73,44.44,144.77,157.3,135.24,158.86,52.32,179.42,165.92,
44,151.01,172.73,38.98,145.38,156.45,77.49,157.87,37.76,179.79,163.99,
45,150.44,179.01,35.05,146.63,156.27,52.54,147.42,37.64,179.63,161.48,
46,145.7,173.48,30.68,146.3,155.5,54.67,148.94,38.13,179.77,158.7,
47,140.37,173.26,27.77,146.5,157.03,18.16,149.96,40.71,179.13,159.29,
48,138.04,170.7,26.93,147.7,161.74,55.98,120.86,40.27,179.9,160.52,
49,132.31,170.98,23.6,148.74,166.95,38.66,139.18,36.44,178.35,161.77,
50,126.99,170.27,19.15,152.36,172.61,62.24,19.39,33.56,177.53,163.37,
51,128.51,171.69,19.19,153.37,174.29,56.19,13.48,29.5,176.34,163.37,
52,124.53,163.07,18.81,153.14,171.17,25.61,45.16,22.93,173.39,162.33,
53,120.18,157.65,18.21,150.97,162.47,14.38,10.56,20.95,171.41,160.93,
54,121.04,156.82,18.34,149.83,154.92,13.43,174.67,30.56,171.6,161.1,
55,123.97,161.91,18.35,150.32,150.98,21.96,158.04,33.78,172.28,162.61,
56,127.61,164.56,19.16,151.68,145.78,8.15,155.71,34.12,171.64,163.23,
57,130.96,167.53,19.24,155.73,146.01,12.52,156.06,32.71,171.82,164.3,
