frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,type
1,148.21,177.51,23.98,174.25,169.95,150.31,158.81,1.04,164.04,175.94,1
2,150.95,177.28,23.87,174.18,168.81,134.74,169.57,1.79,163.76,174.52
3,159.53,179.73,23.46,173.01,168.01,125.88,172.31,2.68,162.2,171.81
4,165.15,176.26,24.6,170.18,169.17,125.61,174.28,2.07,161.52,169.97
5,164.88,174.61,26.87,169.08,169.59,131.55,177.59,1.63,161.38,169.52
6,171.54,178.62,25.55,168.68,174.3,132.21,175.2,0.83,161.95,172.28
7,176.84,177.29,24.3,169.0,179.61,131.7,176.74,3.26,161.34,175.28
8,173.24,177.69,22.85,170.45,178.82,112.16,174.64,3.96,160.62,177.81
9,166.68,179.36,25.32,171.81,179.7,90.53,158.87,6.84,160.99,178.63
10,159.38,178.13,26.08,172.7,179.65,55.78,147.31,9.32,161.89,177.7
11,129.62,174.08,24.1,174.25,178.67,42.27,166.35,13.24,163.52,178.8
12,74.88,152.58,23.09,176.1,178.11,35.75,169.04,18.61,166.43,179.32
13,66.29,163.63,20.35,176.6,179.57,31.84,174.88,25.66,169.42,179.51
14,57.7,167.15,16.68,176.39,178.64,32.07,176.93,31.71,172.92,179.03
15,51.83,176.19,11.72,177.27,177.23,34.11,174.97,39.42,176.07,178.95
16,47.72,177.32,7.95,176.58,174.08,40.09,173.3,49.72,179.93,174.76
17,40.77,177.85,4.95,176.15,173.87,49.96,173.98,61.45,179.42,174.27
18,35.73,176.71,2.55,173.46,166.51,64.02,173.75,79.48,179.59,171.32
19,29.3,148.78,1.08,171.57,162.83,79.93,171.89,98.55,178.36,173.08
20,24.36,155.7,2.77,168.56,159.96,93.54,175.17,111.65,178.12,171.93
21,23.98,169.34,1.8,166.31,158.77,104.37,174.89,123.8,178.07,169.73
22,27.39,91.0,2.3,163.76,158.07,111.34,177.69,131.42,177.55,170.68
23,61.86,78.72,1.99,163.38,160.3,117.11,177.85,136.83,177.03,170.65
24,51.25,166.44,0.28,162.96,164.58,123.62,176.2,141.71,176.4,170.34
25,48.75,148.3,2.03,161.99,166.17,128.15,175.51,146.04,174.95,171.27
26,33.06,162.15,2.98,161.95,168.54,130.11,173.44,147.08,174.25,171.42
27,29.07,169.15,2.45,163.41,171.26,131.86,178.68,146.53,173.08,171.18
28,32.08,165.52,1.89,164.58,172.03,131.02,171.46,147.46,172.37,170.47
29,25.82,179.32,0.54,165.45,170.66,130.3,164.95,147.92,170.39,170.73
30,20.78,175.38,0.7,163.74,165.05,133.51,169.15,149.77,169.57,169.92
31,24.93,174.41,1.39,164.09,160.63,134.99,173.78,150.57,168.66,168.08
32,29.4,177.98,2.48,166.51,159.75,131.59,176.99,148.2,167.11,167.16
33,26.98,172.94,2.11,168.78,158.63,131.37,178.7,146.71,167.94,163.81
34,33.15,166.35,4.75,170.83,158.97,129.08,179.31,144.67,169.2,160.87
35,30.99,170.94,8.08,171.49,159.55,135.72,174.35,146.22,170.25,160.63
36,26.89,172.81,12.36,175.37,163.16,139.3,173.33,146.94,170.23,162.88
37,25.05,173.77,18.02,177.2,168.44,151.44,160.17,147.03,171.07,168.43
38,19.81,179.27,23.23,178.39,173.69,150.68,159.41,140.3,169.91,174.56
39,17.08,166.99,32.75,179.84,177.26,147.37,145.83,132.32,169.93,178.56
40,28.33,173.71,61.18,179.1,177.94,134.87,138.89,117.39,169.52,178.44
41,42.82,142.76,109.88,178.8,178.89,106.57,134.35,88.91,170.36,176.66
42,112.95,122.33,126.94,178.07,179.96,79.56,153.08,61.82,169.78,175.47
43,71.18,18.36,155.43,178.1,179.8,58.31,130.42,42.6,171.34,174.44
44,164.43,174.41,157.94,178.31,179.39,44.75,140.73,36.58,171.69,173.74
45,176.03,175.87,164.3,177.29,179.51,49.63,157.12,48.2,171.17,171.86
46,174.78,172.44,167.0,176.24,179.16,57.47,167.06,58.91,171.3,168.44
47,168.82,178.66,167.6,175.23,179.52,72.33,174.07,75.19,171.33,169.06
48,160.64,168.06,166.33,173.78,179.59,43.25,178.44,43.55,170.34,167.88
49,31.92,174.63,161.58,172.83,178.84,19.55,177.9,21.13,169.62,168.79
50,35.56,163.19,105.4,172.6,178.73,13.79,178.0,15.43,168.55,168.98
51,122.83,168.88,28.38,171.61,178.93,10.58,176.27,14.08,166.13,168.02
52,136.49,166.36,13.83,171.39,177.78,11.63,179.98,13.42,164.95,167.55
53,141.8,166.35,11.58,171.15,174.7,12.28,174.56,11.37,165.36,169.22
54,146.29,168.19,11.43,172.59,173.08,14.18,178.75,8.9,167.03,170.96
55,147.43,169.12,12.3,171.54,170.66,25.88,172.05,5.65,167.9,170.72
56,147.99,170.2,12.87,170.3,169.71,41.92,171.15,3.06,169.62,172.96
57,148.52,171.38,12.85,170.36,170.34,20.1,164.25,2.04,171.3,174.46
58,147.5,171.44,13.11,170.04,173.07,11.61,155.53,5.43,173.89,176.47
59,147.89,170.95,13.85,171.11,175.35,13.21,161.26,9.54,177.55,178.82
