frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,116.66,168.44,16.88,174.99,154.48,113.6,171.82,2.15,166.87,167.89
2,149.23,153.14,17.21,175.52,156.27,110.56,168.79,1.47,166.55,168.27
3,91.23,129.46,18.55,176.97,161.13,110.22,168.02,3.47,166.14,169.19
4,33.59,16.5,19.81,179.12,165.98,101.66,155.03,3.5,166.65,170.74
5,1.09,108.97,20.12,178.45,168.84,104.33,160.35,3.95,167.14,172.13
6,8.7,164.2,21.81,176.51,168.08,107.78,173.48,5.12,167.41,173.12
7,1.43,84.6,25.85,174.21,167.35,114.92,175.51,7.08,167.19,172.75
8,25.31,163.1,26.59,172.45,165.91,110.58,178.51,8.47,167.08,172.23
9,28.37,174.04,31.32,170.69,162.53,95.51,160.56,11.37,166.42,170.87
10,37.97,174.73,37.4,169.72,159.0,99.55,169.21,17.17,164.51,168.54
11,43.35,178.63,43.9,171.16,156.3,89.1,177.06,22.57,161.66,166.24
12,45.47,174.36,48.27,170.71,158.41,66.49,159.02,20.1,160.09,166.58
13,43.48,173.01,51.18,172.64,160.89,67.08,136.38,24.72,159.58,171.19
14,52.56,169.08,60.97,175.22,161.13,51.78,172.37,33.31,161.55,179.98
15,57.35,174.96,68.63,176.13,164.87,60.14,175.75,46.69,162.28,176.08
16,60.36,174.05,70.39,178.27,168.16,64.59,175.14,58.57,162.25,177.39
17,51.3,176.12,64.13,179.91,172.07,71.22,172.26,68.92,164.07,179.4
18,47.46,172.26,59.37,178.26,175.4,82.57,175.66,78.22,166.65,176.69
19,44.69,175.56,53.55,178.35,179.51,96.26,168.73,95.3,170.52,175.0
20,42.27,171.94,52.53,178.44,177.67,104.09,168.3,104.57,174.48,174.34
21,42.08,174.58,53.22,179.04,174.16,124.52,166.96,121.73,178.38,174.93
22,39.4,174.22,47.77,177.78,171.4,136.98,166.5,134.6,179.99,175.0
23,34.34,179.11,38.56,172.18,162.03,148.7,172.89,143.91,176.08,176.19
24,35.22,176.02,37.17,170.26,161.46,156.05,175.13,149.37,173.51,173.26
25,49.26,179.96,45.94,165.81,156.58,164.2,174.74,157.18,174.72,171.21
26,54.12,177.86,49.83,160.36,151.39,170.91,175.21,162.28,176.44,169.69
27,33.44,178.12,32.27,152.49,148.52,170.09,169.33,161.89,176.45,168.85
28,136.16,176.52,144.2,150.76,151.88,177.92,171.24,167.96,179.58,169.91
29,169.66,173.04,173.75,147.93,155.31,178.54,172.89,166.52,178.58,168.55
30,169.47,179.29,179.13,150.41,162.24,179.24,172.56,168.2,174.16,169.82
31,178.67,138.88,175.18,155.39,170.16,173.99,171.76,172.12,170.41,170.18
32,157.72,61.18,22.29,157.37,173.22,171.93,175.8,173.28,167.27,169.21
33,175.26,173.69,9.25,161.14,177.49,171.32,177.69,174.26,163.45,167.63
34,178.5,169.72,6.72,162.45,172.89,173.23,173.92,176.1,160.06,159.67
35,179.45,159.02,25.36,161.47,165.03,171.45,179.67,173.54,163.35,136.93
36,126.08,128.28,29.65,163.0,162.89,174.37,178.77,172.9,167.83,109.47
37,176.14,179.92,4.41,161.38,156.29,176.17,178.33,169.55,172.27,98.2
38,179.68,179.77,4.86,166.42,159.52,178.97,172.25,168.3,174.12,63.06
39,176.97,177.4,5.77,172.83,164.9,173.9,172.62,163.27,169.73,107.61
40,177.92,173.69,0.86,173.97,167.63,160.58,169.47,152.96,171.22,177.42
41,128.0,151.04,10.67,178.66,174.74,141.28,168.02,142.65,172.52,179.95
42,151.2,120.72,6.85,179.88,176.12,121.48,167.39,127.22,171.99,177.72
43,76.82,93.85,73.03,179.85,178.13,100.8,168.71,107.81,172.07,175.13
44,138.67,63.32,119.58,179.78,179.11,75.97,168.83,88.2,168.54,177.69
45,154.94,168.1,129.46,177.31,179.76,71.14,167.97,87.13,167.37,177.03
46,167.13,165.34,139.92,176.03,179.99,69.14,168.98,82.81,166.74,173.38
47,154.07,162.37,138.68,174.1,179.07,56.03,166.41,70.57,167.76,167.95
48,171.19,156.31,155.63,173.91,178.7,55.16,167.3,74.6,168.52,161.13
49,165.51,172.08,149.02,173.38,179.38,50.14,171.63,70.55,170.17,147.6
50,10.64,160.05,97.12,172.48,179.74,50.59,170.0,68.05,170.99,141.28
51,99.12,175.26,21.44,172.88,179.07,48.62,172.03,61.55,168.43,142.99
52,97.9,163.15,14.36,171.83,179.06,58.1,169.71,74.15,166.6,153.16
53,91.85,171.32,8.07,170.53,179.35,52.55,168.27,67.4,167.94,160.01
