frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,155.53,173.64,0.79,160.84,159.84,157.59,172.74,1.34,179.97,172.0
2,158.97,176.51,0.44,161.94,158.67,159.58,170.38,1.07,174.78,163.33
3,161.99,175.15,2.15,164.78,158.38,147.02,152.37,8.93,172.41,161.15
4,163.52,175.34,3.01,166.61,154.17,134.08,166.38,15.43,169.07,157.04
5,168.68,179.49,6.28,170.15,153.86,129.76,171.91,17.47,166.61,156.51
6,168.6,175.33,8.64,171.53,156.28,130.03,177.82,15.06,165.8,159.04
7,167.42,178.39,10.88,174.34,160.27,126.25,155.11,20.0,164.07,161.62
8,167.51,175.02,14.11,178.37,167.62,118.73,156.92,21.53,158.56,158.31
9,173.87,172.32,20.38,179.12,171.61,109.94,122.55,19.05,152.48,157.07
10,172.77,177.89,21.91,178.0,173.85,125.93,158.52,14.75,145.76,153.12
11,172.8,178.1,22.77,175.23,175.84,78.22,17.3,20.38,147.91,153.97
12,173.33,175.94,22.87,179.5,166.79,19.67,32.51,24.86,155.62,157.19
13,174.43,177.03,22.09,178.69,157.95,65.47,89.73,25.22,164.61,158.82
14,176.85,179.52,21.77,176.07,145.25,1.59,146.35,28.53,166.57,159.76
15,179.71,179.15,22.03,172.79,135.09,7.1,175.25,27.59,169.61,163.18
16,178.99,179.18,23.61,165.32,131.62,31.58,174.5,27.61,172.72,162.35
17,179.5,178.29,24.34,155.33,121.94,29.37,18.92,29.72,177.45,169.38
18,175.19,170.27,28.82,138.93,114.93,22.4,68.75,37.63,177.11,167.58
19,166.94,166.06,32.42,124.68,116.35,22.64,153.44,41.93,179.31,168.6
20,160.56,177.47,38.45,119.17,121.15,22.27,169.63,48.35,177.59,172.7
21,147.66,163.63,37.21,116.99,132.41,9.64,139.83,45.37,176.9,173.44
22,101.02,162.47,50.02,123.84,151.11,3.51,167.68,73.09,175.3,171.02
23,159.83,142.6,60.44,127.81,155.82,107.7,170.42,68.21,170.94,172.67
24,162.69,146.58,65.07,133.89,159.26,166.3,1.49,77.08,164.81,174.8
25,172.05,163.76,72.53,128.79,149.8,159.4,160.68,86.59,162.31,174.93
26,172.05,170.67,82.8,118.41,134.28,135.8,134.16,89.84,161.72,170.37
27,170.44,170.83,85.41,106.75,119.81,107.3,111.19,85.38,166.25,165.53
28,176.12,175.92,93.06,98.85,109.44,169.28,155.76,76.64,166.68,165.51
29,173.38,168.8,93.27,98.48,106.88,173.05,179.79,65.13,169.71,160.77
30,173.77,162.5,92.66,100.32,108.2,174.2,159.22,60.24,173.86,157.22
31,174.03,169.2,89.83,101.99,108.72,169.93,155.33,49.02,175.71,156.08
32,176.96,155.41,84.66,108.84,116.53,166.32,163.03,43.71,178.02,154.65
33,168.63,159.36,65.18,114.49,120.67,155.13,173.0,39.78,179.73,152.46
34,175.05,168.09,53.97,115.5,122.31,149.54,176.02,35.24,177.86,151.78
35,174.81,173.46,42.68,119.8,125.06,143.27,175.72,32.05,178.72,155.18
36,173.54,172.15,34.93,127.66,132.77,141.39,163.42,27.55,177.83,156.64
37,171.64,173.74,23.22,134.78,139.33,130.5,170.98,20.71,176.88,158.37
38,166.86,171.29,13.91,139.38,143.76,125.33,165.82,17.02,177.36,159.92
39,165.67,175.04,7.83,142.15,148.46,138.19,172.49,17.47,176.61,160.41
40,170.22,173.7,3.68,146.76,152.72,138.46,163.07,16.91,175.38,159.24
41,169.13,174.02,1.32,150.79,161.1,136.84,164.02,18.26,178.08,161.92
42,168.21,175.26,0.78,154.16,168.07,129.09,177.6,19.83,176.4,161.7
43,169.57,175.89,0.15,153.93,168.92,128.13,167.79,20.32,174.08,160.59
44,169.47,175.61,0.12,151.76,158.26,119.44,151.08,20.96,171.98,159.52
45,168.77,175.41,0.49,152.67,150.53,117.68,143.07,19.15,170.09,158.75
46,169.32,175.06,0.17,157.43,152.18,114.34,148.98,19.41,169.03,158.93
47,166.97,177.65,0.78,155.24,144.54,134.74,153.08,15.52,165.92,157.74
48,168.52,179.06,3.14,158.08,148.07,141.44,156.67,13.49,167.46,163.39
49,170.6,176.82,5.03,164.98,153.11,153.63,169.49,10.08,169.77,165.4
50,172.07,178.78,7.82,167.9,156.05,159.96,173.99,3.94,165.56,163.09
51,170.91,176.95,8.95,169.75,158.27,160.12,178.49,0.11,176.33,120.55
52,168.48,179.84,9.76,172.48,164.55,161.78,170.79,4.85,166.44,154.79
53,166.37,178.12,10.8,171.0,165.54,156.12,140.3,11.93,165.7,162.53
54,165.27,179.34,8.71,172.21,165.43,136.19,170.87,17.32,171.74,161.27
55,163.84,179.21,7.03,170.85,165.39,149.35,168.41,10.34,171.88,155.65
56,163.75,179.79,5.31,170.4,164.8,155.19,174.22,9.16,174.71,155.25
57,162.43,178.24,3.19,170.92,167.65,156.43,163.78,9.74,175.58,151.76
58,161.37,176.53,1.47,170.19,169.06,165.34,158.85,13.46,176.14,149.24
59,157.57,176.17,0.35,167.01,167.52,147.4,173.7,10.21,178.43,150.61
60,152.89,174.13,3.54,163.07,166.25,142.04,175.81,3.72,179.98,154.01
61,151.27,175.28,3.75,157.7,162.73,135.02,179.05,2.33,179.55,157.98
