frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,126.58,161.84,15.29,173.89,171.79,45.12,136.28,38.18,158.93,155.77
2,128.27,162.67,15.8,175.85,173.69,13.69,126.55,40.07,159.35,153.86
3,128.45,164.16,17.28,175.85,173.83,58.95,109.7,44.51,161.47,153.7
4,128.2,163.29,16.7,175.82,173.87,63.42,95.93,45.0,164.68,154.84
5,129.64,164.12,16.08,175.13,171.62,37.29,55.17,46.26,168.73,157.22
6,137.77,170.01,14.47,175.95,169.31,43.24,23.75,43.36,171.38,161.02
7,143.18,173.21,12.94,174.69,165.83,112.67,88.07,46.08,171.54,161.86
8,143.79,169.38,13.94,171.39,157.64,116.08,148.36,45.72,171.3,162.02
9,145.76,172.46,15.93,164.44,145.13,45.25,83.2,45.36,170.88,161.38
10,145.82,172.78,19.18,160.96,138.6,57.1,140.78,46.79,170.64,162.04
11,144.7,171.15,22.36,158.15,137.18,48.14,79.09,36.93,170.94,163.23
12,142.5,172.9,23.48,153.65,134.17,11.59,102.37,42.79,171.69,164.31
13,140.26,170.96,25.56,148.47,133.04,54.55,56.48,31.19,173.65,166.42
14,139.35,171.69,27.52,142.85,134.54,35.94,145.86,43.43,173.17,164.21
15,134.94,171.24,29.8,140.57,138.24,48.94,152.64,9.41,173.56,163.39
16,131.95,175.02,30.42,142.23,146.98,14.81,162.32,34.3,176.07,163.61
17,133.79,167.75,33.68,145.49,159.06,26.56,160.93,49.73,176.19,161.79
18,131.48,178.31,34.78,146.49,164.32,59.98,150.62,80.84,177.24,161.53
19,140.38,179.91,38.0,148.62,163.37,146.4,146.93,4.44,179.58,160.71
20,160.62,174.64,41.68,151.45,162.39,110.79,119.17,15.86,175.87,162.92
21,169.45,160.47,49.53,151.48,158.62,21.39,22.63,37.25,173.75,163.85
22,175.76,153.57,66.09,150.2,157.99,152.33,142.33,18.75,172.8,163.87
23,178.78,176.12,78.79,149.89,159.04,164.12,50.31,162.76,172.9,165.14
24,177.84,176.98,93.48,149.79,161.38,141.48,132.7,142.63,172.93,167.33
25,173.34,178.62,100.61,149.42,162.11,148.75,164.08,137.27,173.41,169.24
26,165.62,155.63,104.82,150.1,163.76,148.4,122.49,109.36,174.55,170.44
27,162.8,167.15,104.67,150.18,164.33,140.63,126.5,101.37,174.13,171.92
28,161.11,165.87,100.99,150.78,164.83,139.13,161.41,101.52,174.01,171.95
29,153.3,163.95,95.07,150.59,164.72,136.76,142.39,94.57,174.35,171.76
30,150.8,160.72,90.44,150.78,164.17,130.67,126.56,90.17,173.83,172.36
31,152.85,162.7,88.05,150.16,163.82,130.54,130.44,87.79,173.92,172.65
32,160.42,170.28,86.79,149.95,164.08,132.05,137.17,86.21,174.21,172.29
33,166.58,177.83,77.06,150.53,164.88,132.47,141.64,88.11,174.41,171.6
34,160.93,175.03,67.79,150.22,164.95,132.57,144.84,88.84,174.59,171.74
35,158.54,178.56,60.16,150.08,164.84,122.48,140.65,83.31,175.33,171.06
36,159.54,179.47,52.94,150.53,165.51,126.95,167.5,69.95,175.75,170.11
37,153.94,179.2,42.45,150.93,165.2,81.94,129.59,47.02,175.95,170.06
38,148.43,171.18,35.6,153.0,164.93,28.96,160.95,38.31,174.47,170.04
39,147.69,171.84,30.58,153.54,163.38,31.3,156.25,34.14,173.62,168.64
40,153.62,166.13,26.27,153.66,161.87,17.12,82.07,36.13,174.53,165.5
41,149.4,167.84,20.33,150.7,158.25,80.37,179.28,37.88,175.89,161.9
42,148.65,170.86,18.76,148.26,156.03,50.97,145.31,42.49,176.8,159.83
43,143.76,166.96,13.91,149.25,158.45,17.6,134.13,37.46,176.98,159.7
44,143.49,168.39,11.4,150.78,162.88,1.88,148.19,37.62,177.67,161.6
45,139.84,166.88,8.22,152.53,169.35,3.71,152.86,36.76,179.57,162.92
46,139.34,168.96,6.89,155.31,176.53,1.29,139.8,33.24,178.58,163.64
47,139.73,170.75,6.24,156.07,177.6,15.32,150.51,32.5,176.83,163.42
48,137.92,167.43,6.83,154.61,170.67,21.91,98.31,28.48,173.07,162.08
49,134.72,164.91,5.9,154.04,162.92,47.23,78.59,26.76,172.49,163.12
50,136.68,167.78,6.55,152.96,155.0,116.09,53.02,19.29,171.65,162.35
51,135.76,165.46,6.7,153.45,149.42,73.96,160.95,10.97,170.01,162.22
52,134.1,164.54,7.34,154.97,145.88,71.73,147.02,6.15,168.93,162.33
53,132.21,163.52,7.16,157.62,144.17,70.1,178.5,3.09,165.79,159.4
54,129.67,162.95,7.99,160.93,144.96,78.03,128.81,0.47,166.28,160.99
55,128.8,162.89,8.21,167.81,156.12,73.94,129.45,6.91,165.66,160.1
56,129.62,164.5,8.41,171.39,160.69,96.16,105.93,14.56,166.18,160.3
57,131.94,163.67,9.35,173.22,163.11,90.49,121.91,17.38,168.86,165.8
