frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,172.77,173.2,6.41,165.4,166.91,161.57,174.67,9.16,176.97,176.56
2,171.64,174.41,6.15,165.73,167.64,160.13,172.82,9.72,177.17,175.38
3,170.86,175.18,5.8,166.1,168.08,159.52,172.73,10.9,176.95,175.54
4,170.69,175.45,5.67,166.28,168.26,159.92,173.24,12.09,177.15,175.36
5,170.6,176.01,5.69,166.54,168.14,162.01,174.4,12.22,177.32,175.08
6,171.04,176.49,5.94,166.73,167.35,161.98,174.26,13.04,176.66,175.59
7,171.86,176.69,6.47,166.35,164.89,161.56,172.5,14.13,176.14,175.55
8,171.45,177.06,6.82,164.47,160.7,163.18,172.49,14.17,176.16,174.71
9,169.37,178.58,6.47,162.39,156.22,164.64,171.29,13.44,176.12,173.47
10,167.31,178.94,6.71,159.88,152.09,165.93,169.62,12.77,177.58,171.82
11,166.05,177.24,6.92,158.12,148.94,165.35,170.59,12.32,179.88,169.91
12,164.78,176.58,6.17,157.96,147.62,164.67,171.25,12.78,179.9,169.23
13,163.68,177.18,5.67,158.47,149.02,164.08,170.57,12.96,179.47,169.17
14,163.47,178.28,5.33,160.16,151.66,163.96,170.19,12.68,179.08,169.43
15,163.08,180.0,5.51,161.63,154.11,162.35,170.3,13.56,179.41,170.83
16,163.89,179.65,6.07,162.24,155.29,162.65,170.48,12.85,178.98,171.18
17,164.37,179.52,6.38,162.19,155.19,162.47,171.6,12.73,178.55,171.23
18,164.52,179.31,6.43,162.4,154.08,160.1,173.81,12.93,178.48,171.2
19,163.76,178.44,6.29,162.68,153.3,156.78,173.28,12.04,177.64,170.7
20,160.85,179.27,5.79,161.88,151.37,154.19,176.6,9.17,176.36,170.29
21,159.7,176.95,6.11,161.96,151.4,151.45,171.84,5.95,174.18,168.85
22,158.31,175.82,6.47,162.53,150.81,146.47,173.33,3.84,173.07,167.92
23,152.49,172.1,5.61,161.23,149.11,138.3,179.07,2.53,171.9,167.1
24,152.31,151.95,5.08,160.82,148.56,125.3,176.14,1.2,170.78,165.89
25,137.89,114.51,0.85,160.05,147.89,109.83,168.76,0.0,169.36,164.49
26,95.86,174.41,3.14,161.63,150.21,93.71,157.83,2.55,169.64,165.25
27,86.08,155.5,5.11,163.69,153.57,82.77,149.52,5.85,169.56,165.59
28,62.17,174.75,7.4,167.8,159.57,71.62,170.8,11.12,169.58,165.51
29,70.85,174.14,8.2,167.42,159.73,62.94,172.67,13.51,169.19,164.16
30,63.78,173.07,12.11,169.1,165.27,62.38,170.71,15.85,168.8,162.39
31,64.98,141.19,17.12,168.36,164.64,55.49,164.8,15.92,169.67,163.02
32,69.12,165.25,20.48,167.77,163.11,54.81,154.01,19.92,167.7,161.68
33,70.97,160.57,26.12,166.09,162.14,50.82,171.07,23.02,166.63,162.02
34,80.43,137.15,30.22,167.26,164.06,50.67,175.46,27.0,165.12,161.42
35,93.37,137.1,39.98,167.63,162.53,52.05,174.39,33.03,164.26,161.58
36,92.61,166.53,44.92,168.16,159.52,50.37,171.69,34.57,163.57,160.16
37,88.82,171.66,48.34,165.56,150.38,52.32,168.2,41.99,159.37,154.61
38,71.01,81.04,42.66,164.25,143.07,58.3,178.33,49.91,155.22,148.42
39,52.28,122.42,5.38,163.7,138.69,60.96,173.34,57.01,152.83,144.69
40,44.91,174.49,20.08,163.67,136.75,61.71,168.41,64.07,152.45,144.2
41,96.44,128.77,20.41,169.68,142.7,64.41,169.0,70.75,152.91,145.17
42,156.22,158.89,22.8,172.52,145.65,59.66,162.31,72.07,154.25,148.76
43,32.55,140.01,5.52,174.59,149.5,64.69,164.59,76.06,157.58,156.05
44,12.28,153.29,6.08,175.99,152.84,67.29,162.3,80.5,161.12,163.52
45,2.68,165.07,13.01,176.21,152.84,71.44,162.58,86.44,163.77,169.7
46,48.5,149.79,7.59,176.36,156.71,78.42,162.65,97.63,163.6,174.99
47,7.1,163.7,21.91,174.97,155.15,76.51,167.22,96.54,165.1,177.49
48,31.31,141.93,53.12,176.5,157.28,74.58,166.77,97.06,167.84,177.25
49,19.84,173.02,48.26,179.51,163.07,93.79,163.9,117.26,172.05,177.07
50,20.75,157.99,48.61,178.09,166.93,103.15,164.11,127.4,174.4,171.21
51,29.27,156.65,62.3,176.59,165.35,96.39,161.78,124.03,176.16,168.33
52,78.87,165.65,94.94,173.43,164.01,91.8,172.47,124.84,179.35,170.88
53,103.66,164.75,117.77,171.33,163.27,95.08,171.86,131.61,178.6,162.72
54,92.82,175.49,130.82,175.97,164.43,135.35,152.79,128.86,171.1,157.27
55,95.78,176.71,137.4,172.22,166.76,25.08,169.78,33.47,168.04,155.99
56,122.09,172.26,129.06,166.87,167.46,118.06,169.7,146.55,172.69,159.47
57,157.26,173.11,176.94,166.5,166.78,110.31,169.87,138.41,169.17,163.4
58,146.33,170.03,171.88,166.48,166.98,121.41,173.69,144.29,165.83,169.49
59,99.62,164.83,152.1,166.14,170.43,115.31,168.64,142.44,168.39,166.24
60,36.86,170.74,44.32,170.15,170.18,44.71,173.65,37.25,168.58,162.15
61,167.83,169.64,152.07,176.18,165.28,167.17,168.1,152.93,177.84,150.94
62,167.98,172.31,151.56,177.25,163.79,171.4,167.74,177.01,177.84,144.6
63,136.86,169.7,137.75,178.7,159.72,72.49,162.86,69.26,176.07,142.67
64,76.86,163.58,75.63,178.84,159.57,17.04,173.58,16.06,174.58,139.87
65,133.83,179.52,31.34,178.47,159.43,57.66,139.68,0.94,174.33,143.05
66,116.75,175.74,19.03,177.08,163.46,3.9,177.69,12.04,171.98,145.55
67,159.54,149.83,15.67,174.35,166.73,15.22,94.71,15.8,173.65,152.31
68,170.49,168.23,8.48,174.1,167.34,169.52,167.66,16.47,174.56,157.55
69,169.62,175.15,6.47,175.8,169.52,171.04,175.7,18.47,177.14,161.12
70,168.94,176.31,5.67,178.61,172.14,175.0,179.39,20.04,176.76,163.6
71,173.11,179.09,6.14,179.38,171.4,174.49,179.9,19.78,177.13,164.79
72,175.82,177.38,6.89,179.54,172.64,170.73,179.68,17.73,176.76,164.94
73,176.38,179.16,8.19,178.92,177.77,172.32,176.23,18.17,174.89,165.73
74,175.78,174.93,9.63,179.42,177.34,173.07,174.24,18.84,173.86,166.79
75,174.24,174.56,10.7,179.44,176.43,174.93,173.36,19.33,173.26,167.5
76,173.07,178.27,10.77,179.18,176.52,174.37,170.76,18.89,173.34,168.3
77,173.03,177.12,11.03,177.04,172.93,175.73,169.11,18.67,173.9,169.1
78,171.36,179.24,9.91,174.63,167.46,173.88,179.04,18.17,174.88,169.95
79,169.74,179.22,8.67,173.36,160.65,174.07,173.2,17.35,176.84,171.56
80,173.71,177.71,8.77,171.67,155.27,173.04,175.8,15.03,177.91,170.8
81,171.4,179.89,7.33,169.25,145.8,176.4,174.7,14.1,178.22,170.2
82,172.82,177.04,7.65,168.16,145.42,179.19,176.12,13.12,179.81,170.78
83,173.33,178.67,7.48,167.79,146.01,178.15,172.06,11.62,177.77,175.44
84,174.16,179.93,7.76,167.6,151.15,175.99,172.98,11.57,176.12,178.35
85,172.33,179.87,7.21,165.24,155.05,172.87,172.65,11.24,175.0,179.79
86,172.14,178.42,6.64,165.17,159.97,167.78,175.57,12.27,172.84,178.66
87,173.25,178.58,6.81,164.46,163.63,162.65,171.74,12.67,171.2,177.52
88,171.67,179.9,6.05,163.94,166.77,160.09,178.07,11.11,169.64,176.84
89,171.62,179.65,6.21,162.29,169.55,160.41,178.85,9.34,170.42,178.43
90,170.38,179.4,5.27,161.41,173.57,158.06,179.59,9.2,171.4,179.59
91,168.48,178.91,4.61,160.76,176.48,152.81,177.14,9.02,172.38,178.38
