frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,160.37,177.61,5.79,157.51,164.27,157.85,172.66,13.22,165.14,144.21
2,159.49,177.43,4.63,154.53,161.1,156.81,171.66,12.05,169.4,149.82
3,159.32,173.58,4.14,148.52,155.78,155.89,172.19,11.19,172.63,147.5
4,157.61,175.1,3.27,143.71,151.18,153.13,172.59,10.65,173.74,147.02
5,156.41,172.09,3.0,138.57,145.37,151.12,173.68,9.98,176.5,150.77
6,154.32,172.79,3.02,132.54,138.36,148.77,175.31,10.48,179.71,153.68
7,155.99,170.27,5.84,126.51,131.95,147.45,176.92,8.87,178.75,154.92
8,155.74,170.89,6.8,120.36,126.29,143.39,169.25,7.65,179.85,151.75
9,152.92,177.09,7.14,120.85,126.4,137.57,178.99,6.23,179.7,150.99
10,157.03,176.21,12.7,119.86,123.32,129.83,173.76,7.21,178.06,153.74
11,157.49,177.13,13.74,121.8,123.9,117.71,154.31,5.56,175.47,158.08
12,163.71,176.83,15.16,128.9,125.16,86.42,167.41,5.92,165.02,170.31
13,164.76,175.77,15.39,134.63,127.17,62.94,159.28,5.29,162.81,174.9
14,163.27,177.32,13.17,145.04,135.0,55.36,163.67,5.67,162.85,175.76
15,157.84,176.78,11.57,150.72,138.73,46.71,161.37,6.57,168.45,170.35
16,160.5,178.33,12.46,156.71,142.32,37.75,163.79,6.41,171.56,172.88
17,161.49,179.83,13.04,159.28,143.25,34.52,169.77,6.19,174.28,175.16
18,162.62,174.44,14.42,159.89,141.8,30.2,167.33,7.08,177.97,179.45
19,164.57,171.96,15.39,160.14,140.52,23.83,169.27,11.22,176.78,177.66
20,160.31,174.32,15.51,160.1,139.44,18.3,173.44,12.33,174.42,179.8
21,161.28,176.12,18.25,156.59,136.99,21.12,178.98,5.9,171.33,174.34
22,162.3,174.99,20.23,150.78,137.73,19.86,176.69,1.97,171.48,170.57
23,161.95,176.38,21.03,147.37,140.59,19.68,178.55,1.42,175.62,171.19
24,157.87,179.0,20.22,144.26,145.84,15.59,176.2,1.78,175.53,165.36
25,160.56,179.39,23.14,141.79,152.34,6.96,159.63,6.38,176.88,160.03
26,163.27,176.73,25.38,144.52,162.5,11.52,164.17,4.24,178.17,153.0
27,166.37,179.95,28.22,144.88,166.06,0.41,163.37,15.2,178.34,142.91
28,164.62,178.68,27.2,145.6,164.6,17.81,164.19,34.26,179.05,136.23
29,163.24,176.82,26.49,143.56,159.86,40.52,163.31,56.84,178.98,127.63
30,164.17,178.86,25.29,141.43,151.08,67.17,160.3,80.83,179.42,118.46
31,170.48,176.38,27.43,138.85,143.25,84.04,159.52,100.99,178.86,111.65
32,170.66,172.86,31.72,137.35,138.85,94.17,162.12,113.57,177.96,107.61
33,163.43,179.8,39.19,134.19,134.85,111.75,165.65,129.9,179.63,103.76
34,159.69,179.1,50.0,132.92,133.98,96.27,163.14,116.57,178.63,102.7
35,142.22,154.15,55.97,130.16,132.71,96.92,168.52,119.03,176.93,103.4
36,118.7,149.73,52.9,128.38,131.0,104.17,177.38,126.19,173.76,102.57
37,108.18,153.56,46.63,126.22,128.79,104.75,178.8,128.63,172.82,103.28
38,85.13,172.89,37.11,126.41,128.72,100.51,163.65,126.58,170.92,103.76
39,77.84,176.94,33.75,127.52,130.08,93.53,153.29,121.82,169.15,104.34
40,74.43,174.78,29.55,127.31,129.77,80.28,151.67,110.12,167.73,107.04
41,73.72,143.35,27.2,128.19,131.31,71.26,149.2,99.75,166.27,111.05
42,93.39,144.71,24.84,130.17,133.59,62.47,142.87,90.89,165.6,116.03
43,115.11,169.15,23.78,134.11,137.27,32.54,171.19,59.35,166.7,121.81
44,132.64,168.65,21.02,135.54,139.62,23.61,167.76,51.87,166.39,126.34
45,147.54,169.57,18.78,138.02,142.29,17.01,163.87,46.89,168.87,131.73
46,157.08,169.87,15.79,142.24,146.01,8.53,160.45,41.64,168.92,130.1
47,161.18,172.27,14.29,144.98,152.87,2.49,169.17,35.15,172.81,136.22
48,164.84,175.98,14.23,147.49,160.7,14.96,168.01,29.67,174.8,141.81
49,166.47,179.15,13.59,150.01,166.79,27.6,168.12,24.65,174.65,145.13
50,167.05,179.66,12.89,150.76,170.29,41.38,175.43,21.01,173.25,148.65
51,167.98,178.48,10.77,153.29,168.52,66.82,168.46,19.99,172.07,151.05
52,167.42,176.42,8.99,152.29,160.51,98.91,179.54,16.35,171.65,153.99
53,168.73,172.65,7.9,153.53,152.59,132.92,175.64,12.28,169.78,154.84
54,167.87,174.97,6.06,155.75,148.12,148.74,173.76,10.96,169.06,157.39
55,166.21,175.15,4.86,159.16,147.48,161.89,177.71,9.97,168.19,158.22
56,163.74,174.79,3.02,162.69,142.96,164.81,179.93,11.42,168.9,157.78
57,162.45,172.35,2.79,165.65,143.52,170.29,168.3,11.34,168.04,156.78
58,159.48,171.8,2.89,168.75,145.24,168.88,165.84,12.81,166.43,156.87
59,157.73,172.45,3.5,171.01,146.08,167.93,171.27,15.26,166.02,159.18
