frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,148.99,173.12,20.02,175.12,171.74,114.8,163.13,7.1,160.31,172.9
2,150.49,176.54,22.18,173.07,173.59,146.12,151.48,10.17,161.06,171.77
3,152.02,177.53,25.31,171.63,176.05,150.06,140.21,13.05,159.71,169.81
4,145.99,175.61,30.52,168.94,178.64,136.2,175.84,15.09,159.03,168.66
5,148.17,179.32,31.0,170.42,177.03,115.17,170.06,17.56,157.03,171.78
6,155.06,178.08,28.96,174.39,178.47,68.6,167.75,20.15,157.75,177.35
7,150.41,178.95,28.54,175.2,175.98,174.62,167.24,21.18,160.63,179.5
8,153.21,177.34,30.01,174.13,173.3,179.32,175.17,23.96,163.56,179.34
9,163.16,176.99,30.42,173.64,170.65,110.27,101.69,21.95,165.41,175.34
10,172.31,179.4,27.59,173.11,168.92,134.19,44.54,23.26,167.76,173.13
11,177.45,176.67,27.87,172.39,167.39,177.37,173.02,26.11,169.37,171.71
12,176.1,177.96,28.24,168.22,165.25,126.22,170.91,24.22,171.39,172.38
13,161.62,171.16,26.36,164.37,161.9,172.37,114.93,19.3,173.02,175.35
14,139.63,149.74,22.2,160.78,159.85,2.46,165.31,26.63,173.54,178.38
15,124.76,171.84,23.98,154.84,157.54,75.0,123.53,27.12,172.82,179.17
16,102.23,178.94,28.61,149.92,157.4,13.82,169.44,34.65,170.03,179.05
17,47.28,160.99,18.08,148.41,161.6,16.53,177.27,30.57,167.47,177.99
18,55.95,165.68,16.85,148.46,166.77,15.02,172.58,29.17,165.53,176.37
19,57.85,163.81,26.26,149.05,169.3,14.37,178.62,30.76,162.64,175.38
20,49.6,162.67,23.73,151.76,170.89,15.95,174.71,33.14,161.27,171.38
21,49.34,162.83,22.46,154.02,170.12,14.65,170.36,29.94,159.31,168.92
22,47.71,168.93,29.79,154.03,162.76,18.48,171.71,36.49,156.36,167.55
23,48.63,174.89,33.08,157.6,159.35,24.31,178.47,39.36,153.88,166.44
24,43.12,170.58,36.97,157.98,155.91,36.17,172.32,51.79,154.48,167.46
25,57.3,179.14,54.51,158.78,155.85,57.9,173.25,69.84,156.94,169.1
26,61.26,174.75,63.58,163.68,159.76,81.85,168.87,96.31,157.62,173.69
27,51.17,173.88,56.15,168.31,168.31,90.88,172.91,104.3,162.33,173.55
28,48.07,177.89,54.19,172.62,175.23,107.0,176.47,120.41,166.2,172.82
29,49.99,176.91,56.95,175.44,179.96,118.58,179.35,133.06,169.74,171.13
30,49.49,179.91,62.46,175.95,179.04,125.28,171.19,139.79,171.83,170.24
31,50.92,179.89,72.6,175.71,179.72,130.26,177.14,141.43,172.95,174.51
32,54.31,170.95,87.61,173.76,179.93,130.68,179.75,139.28,174.0,175.33
33,52.22,167.19,106.14,173.25,178.74,124.42,170.34,134.38,174.13,176.4
34,143.73,83.14,127.33,172.66,178.56,126.23,168.14,135.23,174.34,176.4
35,175.2,108.44,141.33,170.95,178.97,120.5,170.15,127.44,174.53,176.64
36,179.69,167.23,149.73,169.79,178.89,120.01,169.06,125.2,173.27,178.18
37,163.71,161.01,150.05,169.18,178.69,114.88,169.58,119.9,173.06,178.96
38,158.52,179.35,150.3,168.12,179.12,101.8,166.91,107.13,172.79,179.66
39,159.13,173.08,155.04,168.4,177.69,91.2,168.3,96.04,171.39,178.66
40,153.32,76.13,157.02,168.0,174.73,74.14,173.64,77.7,170.2,178.09
41,46.8,104.27,33.19,167.9,172.74,63.9,174.9,66.41,169.69,179.01
42,99.81,118.66,81.6,167.58,171.43,47.39,173.37,52.22,169.2,177.88
43,82.36,1.69,28.67,166.15,168.89,39.64,175.86,41.31,168.35,177.46
44,107.03,149.86,24.24,165.96,169.21,35.23,179.15,33.0,167.76,178.5
45,104.61,151.79,20.68,164.77,169.09,30.16,176.2,27.23,167.52,179.92
46,106.67,142.76,13.83,163.78,169.58,27.85,173.82,22.86,167.54,177.97
47,108.55,147.21,9.1,164.52,171.37,34.08,177.95,18.43,164.1,173.6
48,113.63,153.5,4.41,163.55,171.69,39.33,172.29,15.38,163.4,171.36
49,106.89,145.57,3.92,162.37,170.8,45.25,179.59,12.98,162.02,169.04
50,100.25,144.59,4.66,161.3,171.62,50.88,167.62,10.47,161.01,167.71
51,99.84,150.79,5.47,160.72,173.07,78.34,167.38,9.26,159.28,164.85
52,97.38,148.61,6.74,160.51,175.14,84.77,163.6,4.05,157.97,161.14
53,97.72,151.24,8.79,159.07,176.84,65.18,172.87,4.99,159.81,160.39
54,103.63,158.72,10.98,158.9,179.39,48.57,147.53,5.8,163.66,162.81
55,105.86,156.72,11.99,158.82,176.84,41.15,148.15,9.77,168.38,166.58
56,111.4,159.14,13.16,161.7,177.51,48.99,174.73,9.25,171.31,170.0
57,118.22,160.05,14.14,165.27,177.8,90.64,133.28,5.61,173.64,172.88
58,128.86,169.61,13.32,168.62,179.26,3.9,132.41,16.17,172.71,171.38
59,134.68,173.17,13.75,170.08,178.69,156.87,111.78,13.51,172.53,169.09
60,138.74,172.38,14.66,172.02,177.41,165.76,169.44,10.53,172.29,166.11
61,139.26,165.76,14.9,173.69,178.32,150.77,178.59,6.15,168.96,163.79
62,138.68,165.9,15.67,175.81,179.37,138.72,155.58,4.39,164.39,159.78
63,139.87,170.34,16.86,174.95,176.64,120.83,177.86,0.16,163.45,161.93
64,140.58,170.92,17.45,175.62,173.66,55.67,127.82,3.22,161.51,166.33
65,141.37,172.22,18.38,175.11,173.02,86.74,155.66,0.23,159.05,169.69
66,141.4,172.26,18.1,174.37,172.56,105.93,159.47,2.47,156.84,172.44
67,143.66,172.7,17.98,171.38,174.22,117.42,166.97,3.22,155.06,174.18
68,146.46,172.31,17.18,168.19,173.95,116.48,163.95,4.5,155.63,176.26
69,146.76,173.46,16.62,168.42,171.29,115.8,165.16,5.49,155.82,175.24
70,146.43,172.07,17.26,165.59,171.37,118.63,163.18,2.43,156.69,173.1
71,146.78,170.82,18.06,162.79,170.83,116.53,169.55,0.02,155.07,167.77
72,147.74,169.43,18.71,160.54,170.2,116.29,170.33,2.03,152.56,160.24
73,150.63,170.03,19.01,150.85,148.0,132.24,121.0,1.32,168.13,168.32
74,155.21,171.42,14.99,163.23,171.52,131.89,132.88,2.0,156.94,155.24
