frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,167.21,179.03,5.45,164.59,171.85,159.51,173.41,9.07,173.49,177.95
2,167.15,179.0,5.41,164.34,171.51,159.55,173.55,9.13,173.42,177.73
3,166.6,178.18,5.09,162.38,167.62,159.7,173.87,8.87,173.68,176.8
4,165.71,178.88,4.44,161.48,164.25,159.25,176.61,9.2,173.0,177.04
5,168.28,177.24,5.17,161.41,163.17,160.4,174.31,8.83,173.08,178.25
6,168.03,178.53,5.16,161.31,161.54,160.38,168.41,8.84,173.77,175.09
7,168.7,177.79,5.11,161.87,162.05,163.02,166.04,9.13,174.34,174.78
8,167.67,177.93,4.27,162.35,161.09,165.57,169.45,9.29,175.6,174.49
9,167.23,178.37,3.65,166.24,164.73,165.18,171.79,10.4,174.98,175.51
10,167.96,178.25,4.19,167.64,166.31,164.28,175.23,11.61,175.09,175.33
11,166.96,178.63,4.04,168.1,166.83,165.31,173.57,11.49,174.9,175.91
12,165.5,179.64,4.19,166.63,164.85,166.39,170.74,11.26,175.67,175.89
13,165.96,178.88,5.17,163.82,161.14,166.22,170.87,11.1,177.8,174.48
14,165.97,178.59,6.02,161.86,158.31,163.32,166.57,12.69,179.18,171.89
15,163.11,177.23,6.23,159.96,155.14,162.57,168.95,12.27,178.87,169.7
16,160.56,177.07,4.72,161.12,154.19,164.15,171.78,11.69,179.76,168.83
17,160.81,179.29,5.36,159.46,153.13,167.23,172.03,8.66,177.8,167.18
18,159.32,178.6,5.4,157.76,151.57,166.99,172.87,6.87,175.12,166.08
19,160.12,176.7,5.46,158.11,150.26,165.17,175.76,6.72,174.91,166.6
20,158.84,175.09,5.53,157.6,147.98,160.17,179.32,6.55,173.4,165.71
21,156.65,177.56,4.53,159.29,146.99,152.82,171.22,5.6,173.03,165.94
22,157.91,176.49,5.67,161.46,147.69,143.68,169.58,5.69,172.44,165.38
23,154.62,170.12,4.58,162.53,148.4,135.29,166.8,4.38,172.9,165.66
24,145.46,172.76,2.53,162.64,146.14,123.41,165.62,1.38,172.79,165.66
25,155.48,169.18,0.87,165.07,150.45,114.2,158.34,1.49,171.38,164.73
26,165.79,175.56,2.9,167.99,157.32,103.8,166.24,0.69,170.62,163.08
27,130.97,59.05,0.85,167.54,157.0,84.36,165.97,3.67,169.51,162.63
28,115.66,79.76,3.17,168.42,158.52,63.29,169.42,6.19,170.02,163.59
29,79.62,151.35,4.14,168.49,159.27,60.25,174.68,8.8,169.66,163.86
30,52.52,141.81,6.0,169.32,161.48,57.62,178.62,11.47,168.61,163.52
31,55.13,137.09,6.86,169.64,164.04,54.14,179.14,13.8,169.02,164.35
32,54.18,104.13,1.16,169.41,162.33,50.19,172.56,17.29,168.38,163.23
33,72.21,84.0,0.46,167.54,159.24,51.76,179.22,23.39,166.7,161.55
34,51.68,123.07,1.13,168.76,160.74,48.5,176.0,27.63,165.89,161.34
35,50.92,126.73,5.78,168.0,159.23,46.09,179.05,29.44,163.97,160.13
36,35.62,131.53,8.36,168.31,158.12,46.49,178.44,35.25,163.18,159.52
37,12.1,138.89,15.41,170.34,159.76,48.1,171.9,44.78,162.19,158.23
38,20.89,161.28,19.49,168.33,155.65,54.79,170.15,54.43,160.48,153.11
39,20.39,172.79,25.66,170.07,154.19,62.76,178.39,63.73,160.19,150.66
40,29.06,161.95,30.81,169.61,150.61,65.74,179.88,68.89,160.44,150.64
41,40.37,169.78,31.41,171.9,153.19,66.52,174.1,71.66,161.25,152.1
42,42.1,167.7,28.88,173.54,155.78,66.34,171.96,74.07,161.52,153.0
43,40.23,163.33,30.0,174.08,156.16,67.88,172.64,78.09,162.35,155.28
