frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,143.15,176.35,15.37,153.77,151.09,163.03,155.48,3.95,166.22,159.51
2,145.18,175.18,13.24,151.34,148.29,156.36,148.25,2.26,165.81,157.84
3,148.14,175.75,10.43,147.46,145.33,157.58,159.84,0.59,162.23,153.0
4,149.94,175.83,9.7,144.91,143.48,156.1,177.7,0.63,161.0,150.96
5,153.34,173.24,8.37,144.56,144.37,161.34,176.11,0.18,161.03,149.01
6,158.55,172.74,8.65,148.2,146.61,165.77,179.19,0.55,161.76,148.33
7,162.14,175.05,10.61,152.16,147.78,168.54,176.61,0.11,167.22,156.08
8,163.64,176.24,11.89,155.18,148.16,170.81,175.18,1.38,170.5,160.41
9,166.75,177.43,12.05,156.84,148.96,78.19,146.37,8.72,172.96,162.44
10,168.26,177.6,11.44,157.74,149.06,139.14,170.35,5.49,174.78,161.25
11,167.81,176.59,11.05,158.26,150.38,78.13,157.11,5.33,178.84,163.99
12,168.41,178.5,10.59,158.74,150.74,162.64,152.46,3.77,176.0,159.33
13,169.47,177.03,10.6,158.29,145.65,72.12,174.55,11.62,176.0,160.74
14,168.25,171.29,10.08,157.84,142.43,150.94,168.16,3.18,177.69,161.51
15,169.45,173.19,8.06,155.97,141.52,159.17,175.54,2.42,178.3,161.57
16,170.1,172.59,6.23,155.16,144.02,171.68,177.68,0.17,177.6,159.28
17,171.46,172.44,2.53,156.03,151.3,171.92,177.96,0.14,176.39,156.34
18,169.7,169.98,0.84,155.31,156.48,175.17,172.77,0.93,176.3,156.3
19,171.34,174.09,5.45,155.62,162.29,174.82,176.85,1.2,179.28,157.75
20,168.74,167.72,10.8,157.87,167.02,160.88,179.73,3.14,178.63,157.44
21,144.88,174.04,11.15,157.77,165.47,61.17,163.61,9.33,179.07,152.97
22,133.72,170.64,26.08,152.09,157.42,86.84,135.82,12.89,178.78,148.2
23,161.0,174.15,48.19,148.74,153.59,106.24,131.96,40.31,175.89,144.25
24,161.47,179.82,58.95,147.44,152.16,114.03,122.18,47.57,173.06,141.16
25,139.81,169.63,72.49,144.64,149.9,127.98,114.01,54.79,172.1,140.16
26,122.08,175.61,72.88,143.14,147.96,156.94,128.23,78.7,169.01,138.25
27,108.91,161.65,68.38,142.43,146.8,133.81,135.1,77.07,168.02,135.93
28,98.22,164.12,69.54,142.61,147.55,101.35,151.15,72.61,169.74,136.86
29,91.47,173.79,68.03,142.89,148.29,84.07,163.02,71.36,169.99,138.03
30,77.33,177.53,60.82,143.66,149.71,81.14,158.0,60.12,170.13,139.3
31,75.71,155.34,51.98,145.41,151.08,77.46,162.35,61.29,169.83,138.94
32,64.64,164.75,45.23,145.62,151.46,61.07,158.0,36.22,168.34,135.67
33,56.12,173.36,35.42,145.98,152.06,64.56,159.97,30.04,164.77,132.36
34,57.09,173.84,23.38,148.94,155.24,77.4,149.99,24.64,164.18,132.74
35,62.38,164.36,15.01,151.74,159.09,56.94,150.49,13.8,165.25,134.53
36,84.72,173.95,5.48,156.11,163.66,65.29,148.71,3.13,171.06,141.83
37,107.32,172.8,0.55,160.11,169.44,118.93,96.06,1.75,176.25,148.89
38,119.93,167.76,5.45,163.22,174.08,151.96,171.69,2.41,173.24,142.67
39,133.65,171.91,10.26,163.9,175.78,151.08,175.55,8.33,174.1,147.36
40,137.12,170.86,14.15,165.62,176.54,160.24,177.65,5.12,174.37,148.87
41,138.83,177.1,20.39,164.99,171.23,148.72,177.86,11.97,174.58,151.55
42,138.25,174.8,24.93,165.01,167.79,150.78,145.54,4.47,174.03,155.5
43,136.13,173.2,26.36,164.9,163.03,110.97,177.27,5.95,173.67,159.69
44,131.46,171.26,25.81,163.54,160.98,104.31,163.98,8.35,170.38,159.19
45,127.0,172.51,27.05,163.69,160.29,108.85,172.24,6.77,171.44,162.06
46,118.75,168.78,29.05,164.43,160.18,110.57,174.4,8.64,171.5,162.54
47,116.0,170.41,30.05,165.34,161.93,108.98,171.64,11.37,171.8,163.39
48,109.93,166.99,31.75,167.12,164.02,100.78,178.17,5.58,171.78,164.89
49,106.39,164.51,30.79,166.22,163.08,101.23,176.8,4.62,172.03,166.08
50,103.78,166.86,30.23,163.89,159.78,104.97,164.66,3.03,171.68,167.52
51,105.51,170.27,30.32,161.63,156.53,106.34,155.7,0.87,170.85,166.21
52,103.9,170.07,33.36,159.9,154.34,104.12,156.91,0.8,168.23,163.25
53,99.32,170.5,32.03,157.22,151.68,94.95,161.92,1.05,165.85,158.98
54,103.75,167.68,30.29,155.39,150.0,92.48,163.98,0.5,164.88,156.29
55,108.34,171.6,28.25,155.28,149.28,87.19,161.55,2.14,163.97,154.26
56,112.11,169.15,25.68,154.69,148.32,82.87,170.86,0.47,162.98,152.31
57,117.92,171.16,23.86,154.37,148.01,78.23,171.7,0.18,161.44,150.64
58,124.99,176.18,22.24,153.87,147.64,73.96,178.49,0.34,162.25,151.52
