frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,163.39,172.57,0.24,158.71,151.77,150.84,168.41,8.06,179.6,169.53
2,162.61,173.03,0.66,158.47,151.82,150.92,169.88,7.95,179.47,169.53
3,161.18,169.9,1.63,159.66,151.72,156.31,171.94,7.63,178.72,170.45
4,160.43,167.39,2.89,160.96,149.85,160.77,172.15,7.22,177.72,171.09
5,158.96,170.61,3.95,165.56,153.44,164.96,171.17,7.9,178.94,172.37
6,155.74,173.75,4.58,171.28,156.73,169.82,173.63,8.24,179.73,172.76
7,152.8,175.66,5.18,178.26,165.37,172.13,170.4,9.28,179.66,173.03
8,152.91,173.12,6.77,178.27,172.17,174.15,169.01,10.39,179.42,172.71
9,152.7,179.79,8.15,178.23,175.13,174.51,169.11,11.53,179.66,172.45
10,150.25,179.96,9.44,178.21,176.94,176.12,173.18,12.27,179.98,171.97
11,153.26,179.79,10.72,178.52,177.87,176.17,172.7,12.91,179.99,171.91
12,154.96,179.59,11.71,179.11,177.85,176.31,172.63,13.39,179.65,171.51
13,157.28,177.75,12.66,179.93,176.72,175.63,171.08,13.77,179.02,170.22
14,159.02,174.69,13.13,178.64,175.6,174.99,169.85,14.0,178.15,168.37
15,160.98,175.46,13.91,178.55,175.52,173.6,168.47,14.22,177.21,166.16
16,161.89,177.74,13.35,179.98,175.73,171.91,166.79,14.92,178.09,165.1
17,162.83,175.51,13.17,179.36,175.5,171.23,168.44,15.43,178.5,164.41
18,163.75,179.19,12.39,176.96,175.68,165.74,169.77,16.28,179.62,164.38
19,164.79,178.69,10.83,176.64,173.01,160.96,169.66,16.53,178.29,164.79
20,167.83,176.4,9.69,178.36,166.23,156.22,167.48,15.71,178.08,164.03
21,168.28,175.39,8.62,175.44,152.64,153.32,172.43,13.89,178.1,164.3
22,168.75,173.84,7.42,171.33,143.26,150.23,173.76,12.13,176.28,166.43
23,169.75,174.93,7.51,165.44,135.46,143.87,169.9,9.7,175.53,167.07
24,170.77,173.23,9.69,160.24,130.41,135.19,163.66,6.3,176.77,165.86
25,167.6,171.15,11.53,156.95,134.72,119.4,164.59,4.53,176.91,164.67
26,158.78,166.49,13.13,152.62,136.62,93.02,160.54,2.79,178.33,162.98
27,151.59,161.34,15.36,150.05,145.87,76.7,163.34,0.36,177.38,162.59
28,147.98,172.38,23.73,147.6,153.94,65.68,176.78,0.39,178.47,161.4
29,149.06,177.86,30.48,147.91,162.25,62.66,165.74,2.32,178.99,161.32
30,158.76,164.89,40.14,149.05,169.48,57.19,154.06,2.86,178.2,162.31
31,162.39,166.27,47.99,149.33,171.31,53.1,165.61,0.92,177.18,163.12
32,159.31,154.87,54.21,147.35,170.25,47.01,174.09,1.5,176.5,163.63
33,161.23,175.87,55.47,148.08,170.2,42.47,179.59,0.41,175.6,163.28
34,148.95,169.96,58.2,146.27,167.49,39.5,175.99,2.49,173.76,163.52
35,150.36,168.79,60.89,144.13,163.82,36.35,164.88,8.78,171.0,164.16
36,157.36,152.45,68.41,144.3,160.8,28.82,175.85,13.43,168.77,164.43
37,149.21,137.63,74.89,144.74,159.63,27.97,176.41,12.07,168.29,164.55
38,156.38,153.59,88.81,143.08,157.32,25.8,171.22,11.95,169.42,164.33
39,176.79,175.38,74.84,141.85,155.6,26.12,166.18,10.96,171.59,164.95
40,151.37,150.57,96.9,140.43,156.38,32.63,167.67,7.42,174.39,163.14
41,149.53,161.08,99.26,144.74,158.72,41.2,158.53,2.91,174.39,163.37
42,157.61,165.16,101.82,146.63,161.04,43.02,158.48,0.72,174.32,164.7
43,153.61,178.26,102.66,146.71,161.51,46.51,156.76,2.88,175.45,163.96
44,156.5,172.58,101.61,147.11,162.88,46.62,153.74,4.36,176.98,163.58
45,155.69,177.15,97.98,147.46,164.09,45.43,159.6,4.01,176.62,164.05
46,155.85,177.53,94.11,147.6,165.14,46.45,160.0,4.05,177.54,163.43
47,154.07,166.95,91.11,147.77,165.45,47.91,161.77,3.97,176.89,163.39
48,149.39,178.84,87.06,148.24,166.09,47.32,164.78,1.84,176.7,162.84
49,160.59,170.05,80.96,147.78,165.51,46.19,162.55,1.44,177.01,162.33
50,155.9,170.51,67.67,147.8,165.25,45.03,174.61,1.13,177.0,162.09
51,148.33,164.74,52.93,147.84,165.05,45.57,175.91,4.87,176.86,162.1
52,146.45,176.97,40.99,148.98,165.8,44.85,175.66,6.92,176.87,161.69
53,140.0,177.03,26.13,150.6,166.2,46.56,176.48,6.56,176.87,159.9
54,137.62,178.49,21.3,149.25,164.7,47.96,177.88,7.49,177.24,157.63
55,152.29,179.19,17.07,148.84,163.75,51.23,174.83,9.0,177.02,156.42
56,164.84,174.7,14.93,149.08,163.25,53.95,163.87,9.72,176.25,156.23
57,171.88,169.52,14.83,149.86,163.79,53.82,152.86,11.31,174.92,156.83
58,176.57,163.28,15.64,149.35,163.41,56.29,161.57,11.29,174.29,158.55
59,176.5,170.9,18.75,149.16,165.78,60.17,139.69,10.83,174.62,160.29
60,159.51,171.7,15.42,150.36,169.27,65.57,139.88,11.53,175.43,161.36
61,155.4,171.63,13.62,152.42,173.68,72.93,143.21,11.93,176.17,163.43
62,158.44,172.52,6.78,153.8,177.38,77.83,143.75,10.69,177.46,165.14
63,167.76,178.3,3.17,154.47,177.75,85.51,145.34,10.95,177.05,167.26
64,160.93,178.73,1.56,152.37,173.98,100.86,145.65,11.29,179.34,165.64
