frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,175.75,178.67,11.42,174.91,172.78,124.88,168.08,11.76,179.25,175.46,3
2,174.99,177.8,11.15,175.54,174.33,123.74,169.56,11.99,179.26,176.04,
3,173.6,177.3,10.28,175.58,174.09,121.62,169.47,12.47,179.19,176.12,
4,172.34,177.39,9.39,174.98,173.13,120.1,169.74,13.12,178.93,177.57,
5,172.93,177.37,9.54,175.15,172.74,120.8,171.03,13.23,178.35,178.88,
6,173.83,177.9,9.34,175.51,173.62,119.8,170.25,13.84,178,178.62,
7,174.28,177.45,9.53,175.41,173.6,120.73,170.42,13.8,177.9,178.78,
8,174.97,175.51,9.57,175.29,173.45,122.22,172.74,13.63,177.84,178.82,
9,175.8,174.53,9.89,175.18,172.65,122.55,172.69,13.65,177.97,178.59,
10,175.32,174.29,9.65,175.22,172.57,123.31,172.52,13.5,177.97,178.33,
11,174.98,174.15,9.41,175.27,172.94,123.83,174.22,13.29,178.03,178.31,
12,174.13,175,9.22,174.99,172.18,124.81,176.8,12.97,178.19,178.26,
13,174.27,175.46,9.35,175.02,171.66,123.82,174.88,13.4,178.34,177.7,
14,173.68,176.73,9.28,175.4,172.49,126.88,173.61,12.41,178.83,176.94,
15,173.97,176.08,9.48,175.14,172.61,128.41,174.62,12.2,178.77,176.22,
16,175.04,175.5,10.32,175.41,172.23,127.55,175.43,13.25,178.99,175.67,
17,175.12,174.81,10.6,175.87,172.46,129.29,176.48,13.5,178.74,175.75,
18,175.81,174.38,11.56,175.81,172.76,129.92,174.53,14.29,179.42,174.71,
19,176.37,174.67,12.27,175.86,172.8,131.54,173.5,14.71,179,174.33,
20,176.53,175.54,13.04,175.85,172.29,133.07,173.85,14.63,179.43,173.56,
21,177.67,176.19,14.39,175.81,173.56,134.11,174.65,15.05,179.8,173.25,
22,178.57,177.03,14.93,177.27,174.24,134.45,175.38,15.84,178.96,174.05,
23,179.73,175.76,15.37,178.33,175.06,134.71,176.06,16.44,178.56,174.95,
24,179.22,175.79,16.07,179.67,175.82,137.79,177.77,17.05,178.2,174.78,
25,179.36,176.91,16.81,179.96,174.63,135.47,174.7,18.35,177.01,175.62,
26,178.03,176.12,18.08,179.84,172.96,136,178.03,19.16,175.79,176.91,
27,177.37,174.24,18.98,180,169.65,141.96,175.72,20.37,175.97,176.04,
28,176.18,174.15,20.56,177.12,158.04,143.41,176.27,20.98,174.55,177.41,
29,175.11,175.12,22.03,173.83,138.53,143.5,176.09,21.15,173.52,178.94,
30,172.03,174.61,24.13,171.08,122.32,142.71,177.85,21.34,173.03,178.73,
31,170.21,176.85,25.46,168.86,123.88,145.19,179.42,21.78,172.91,178.04,
32,167.28,177.89,27.2,167.3,136.5,143.78,178,22.04,172.8,177.54,
33,163.21,179.69,29.41,165.04,138.27,134.17,172.02,22.6,171.65,177.97,
34,158.69,179.19,31.52,163.66,150.64,128.15,169.41,24,168.95,179.6,
35,156.43,177.43,33.59,161.27,157.22,114.35,163.13,26.1,167.63,179.47,
36,155.04,174.8,35.23,159.75,163.24,85.48,143.12,27.72,166.98,179.37,
37,151.11,174.8,38.93,160.52,169.35,53.67,117.19,29.66,166.68,179.25,
38,148.84,173.58,44.06,161.51,171.88,46.89,123.31,33.02,165.5,179.32,
39,145.92,175.16,49.33,162.28,172.44,40.05,113.57,36.88,164.93,178.04,
40,136.45,176.24,58.69,160.21,169.66,55.26,142.47,41.76,164.89,174.52,
41,138.77,168.11,68.72,158.27,165.87,159.5,158.1,45.67,164.67,166.74,
42,153.4,159.3,82.05,157.38,163.76,145.48,159.63,46.85,166.23,149.08,
43,172.85,167.86,89.02,157.36,162.89,145.74,171.56,47.17,167.01,139.84,
44,172.21,153.05,95.13,154.14,160.61,142.89,174.47,47.73,167.86,134.18,
45,162.09,152.25,101.04,152.79,159.99,143.99,177.55,51.56,168.01,138.27,
46,162.85,173.95,102.5,152.61,159.5,148.38,171.87,51.27,168.9,137.98,
47,166.12,177.18,102.07,152.77,160.39,152.92,166.51,51.6,169.11,133.64,
48,175.03,175.29,101.67,153.28,160.84,156.76,162.12,50.82,168.45,134.49,
49,149.22,149.15,87.41,153.76,161.47,161.55,157.76,50.8,168.05,133.89,
50,162.55,166.43,70.6,154.38,162.01,165.09,154.32,48.18,166.17,131.15,
51,179.19,178.28,63.19,154.74,162.32,169.11,170.4,44.7,163.69,147.4,
52,179.25,177.7,50.95,155.42,162.58,177.78,168.9,42.91,163.03,160.14,
53,175.52,177.23,43.78,156.58,162.49,176.25,178.35,39.65,161.71,173.83,
54,177.07,177.81,36.56,158.22,164.62,174.98,177.22,33.8,160.58,178.47,
55,179.32,178.79,29.37,161.15,169.53,176.17,179.77,31.85,160.66,178.22,
56,177.43,176.31,24.56,163.3,174.63,178.76,176.02,31.31,161.16,176.89,
57,176.23,176.24,21.17,163.56,176.68,174.33,172.09,27.72,162.45,174.79,
58,175.76,179.16,18.72,164.17,179.2,171.02,174.99,24.64,164.07,173.41,
59,175.93,178.08,17.4,164.04,179.45,175.29,176.9,24.3,165.2,171.64,
60,174.6,179.44,15.9,164.18,174.94,175.67,170.69,24.45,165.12,169.79,
61,177.02,176.3,16.25,163.91,168.58,176.74,166.68,25.28,165.17,169.43,
62,177.09,176.69,15.15,166.35,166.45,178.11,167.74,26.64,165.77,171.55,
63,177.55,176.96,16.22,166.02,162.64,179.08,166.88,26.3,168.37,174.59,
64,176.9,177.31,15.93,167.47,160.59,179.46,166.72,24.73,169.19,175.95,
65,178.2,177.35,16.85,169.38,162.03,171.5,158.98,22.64,171.03,177.3,
66,178.22,179.39,17.45,171.8,168.32,169.41,157.45,23.2,171.9,178.33,
67,178.22,179.72,18.2,172.93,173.33,153.23,149.5,22.64,170.77,177.82,
68,177.5,179.29,18.75,172.57,174.54,154.93,152.85,21.99,170.29,177.05,
69,177.63,178.35,19.61,171.67,174.46,149.67,154.48,20.69,169.72,177,
70,177.85,176.84,19.9,170.41,172.77,152.5,160.93,20.12,167.88,173.93,
