frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,167.39,176.44,12.3,154.53,152.74,41.29,175.37,31.98,172.89,176.98
2,168.13,178.34,12.74,154.69,152.36,38.13,170.43,32.39,172.93,177.09
3,168.25,179.58,13.1,154.16,151.2,39.67,158.54,32.44,173.02,177.41
4,168.4,178.69,12.67,154.01,151.18,37.97,165.05,32.95,172.69,178.04
5,167.38,177.73,11.01,154.64,154.06,45.37,165.37,33.0,172.43,178.74
6,166.68,179.78,8.84,155.51,158.21,49.56,161.9,32.3,171.58,179.12
7,165.71,178.14,7.29,154.03,162.06,54.81,158.38,31.83,170.88,179.49
8,166.18,176.53,6.43,152.53,165.07,74.88,171.63,30.96,171.16,178.82
9,166.78,174.63,6.19,148.72,165.59,79.41,172.72,27.41,170.87,177.18
10,166.82,174.71,6.78,143.75,163.23,68.76,162.59,26.05,169.48,176.52
11,165.62,175.7,7.51,139.28,159.74,59.8,163.05,22.86,168.87,176.38
12,161.48,170.26,7.28,135.45,154.87,48.44,160.62,22.25,167.12,177.51
13,159.69,165.58,7.76,131.86,146.93,43.96,168.98,20.38,164.66,178.33
14,162.42,169.82,8.41,133.26,145.95,46.59,175.83,17.1,164.59,175.73
15,160.69,174.2,7.26,136.76,144.5,44.69,154.17,14.21,164.49,172.23
16,166.93,174.16,7.85,141.67,146.3,46.29,177.0,14.74,159.5,176.71
17,169.63,169.81,9.02,143.24,146.8,36.99,171.76,12.28,160.61,178.3
18,166.96,167.33,9.46,150.35,148.74,30.67,177.05,9.93,160.74,177.88
19,160.52,173.96,10.52,151.87,145.05,31.08,178.85,9.23,162.72,172.47
20,160.72,169.12,14.96,147.89,140.59,34.53,172.49,7.68,166.78,171.7
21,156.79,165.3,19.42,142.16,136.9,36.75,172.18,8.7,169.18,173.28
22,156.6,171.78,26.21,136.81,135.56,34.14,179.34,11.2,170.47,179.01
23,152.64,178.22,32.24,135.04,141.62,34.07,177.18,15.54,169.94,175.77
24,152.56,178.88,38.47,136.0,150.49,26.29,171.42,27.08,168.59,173.44
25,154.24,174.64,48.14,134.96,160.25,21.97,169.4,32.57,166.3,173.5
26,150.08,149.86,53.98,135.09,166.17,16.71,173.15,40.64,163.18,174.75
27,151.76,140.66,64.35,134.74,166.03,0.09,126.26,52.32,161.37,174.99
28,164.74,174.78,77.59,132.03,162.74,3.99,109.88,63.52,162.41,170.49
29,168.71,173.16,88.01,127.01,154.7,23.18,102.03,57.55,163.46,166.15
30,166.95,167.53,100.41,121.79,149.19,17.82,173.89,47.72,166.14,157.33
31,174.11,177.42,110.67,115.14,141.98,20.72,175.15,42.09,169.74,150.23
32,154.92,177.88,103.38,108.78,133.55,30.64,132.2,27.5,171.98,146.21
33,129.68,156.86,92.46,106.08,131.08,86.69,151.59,29.78,173.41,147.09
34,109.99,171.24,75.64,104.06,128.88,99.15,160.46,31.17,172.91,150.17
35,104.39,168.56,56.61,108.19,131.21,91.7,158.08,33.32,171.22,150.77
36,123.12,153.73,47.28,112.49,133.88,80.95,146.83,31.14,170.0,154.82
37,141.46,145.3,40.39,119.91,142.73,84.89,158.5,30.4,167.72,162.74
38,145.52,162.92,22.98,124.37,146.85,81.93,153.84,30.17,167.34,165.81
39,149.78,175.35,12.22,142.72,166.6,88.15,163.61,28.32,165.93,171.28
40,158.51,175.43,10.64,148.62,178.24,82.95,154.97,28.23,167.23,176.68
41,165.11,173.29,9.08,149.65,176.37,92.19,179.31,27.16,167.97,175.45
42,167.8,176.8,8.05,146.39,163.58,99.56,177.66,22.59,168.23,173.18
43,166.83,174.97,1.73,146.65,154.67,104.1,166.8,19.99,167.49,171.46
44,167.28,177.37,0.15,146.24,146.0,114.78,167.55,21.33,165.64,170.95
45,161.3,177.15,4.45,148.57,147.55,118.65,170.11,20.4,162.87,170.08
46,166.18,179.96,6.52,147.15,146.96,124.19,174.13,17.77,160.64,172.59
47,175.21,178.66,2.88,145.75,146.4,126.31,169.01,18.33,158.69,170.55
48,172.68,176.33,12.02,145.28,147.19,129.53,167.32,19.97,158.35,170.67
49,167.72,178.42,8.54,144.83,150.41,127.1,169.01,23.75,159.87,171.38
50,179.23,179.35,1.06,144.48,157.63,121.02,167.55,25.84,163.69,170.64
51,169.59,160.99,6.23,147.49,167.44,122.26,168.69,24.43,167.01,167.29
52,163.89,178.8,0.88,149.81,176.16,119.51,166.23,26.21,169.08,166.59
53,164.76,177.78,3.2,151.35,176.82,114.62,164.74,26.18,169.86,169.19
54,162.32,178.38,3.99,151.73,174.14,107.42,162.97,28.58,172.1,168.75
55,166.42,175.97,5.89,152.33,174.78,104.23,163.49,29.55,173.47,169.77
56,169.86,172.29,7.97,151.72,174.47,103.13,167.1,30.08,175.3,170.34
57,168.44,173.99,7.99,150.46,177.19,103.99,178.67,26.72,176.93,169.25
58,165.19,178.31,8.08,153.8,179.54,88.1,174.56,30.78,178.1,169.39
59,162.37,174.07,8.11,155.52,177.94,74.49,154.95,34.33,179.25,169.67
60,155.43,172.7,6.29,158.29,178.98,52.46,173.19,37.17,179.94,170.27
61,150.77,174.08,5.21,158.69,176.58,112.11,0.39,34.48,179.23,171.36
62,149.02,174.63,4.71,159.85,173.49,28.29,166.08,34.97,179.21,172.12
63,156.58,178.91,7.26,161.87,174.22,26.7,174.16,34.11,178.96,172.58
64,158.9,175.95,7.76,162.2,174.68,30.78,179.76,33.78,178.78,174.42
