frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,164.8,177.05,12.24,172.99,178.4,7.36,162.2,10.81,169.12,175.22,1
2,165.8,176.05,12.94,172.73,177.99,117.98,12.4,10.42,168.66,175.08,
3,169.05,179.69,13.07,173.3,178.52,149.79,109.75,11,167.51,175.41,
4,169.85,176.91,12.45,173.39,178.44,18.98,163.07,12.05,168.67,177.9,
5,170.26,173.7,10.25,174.21,178.32,31.82,156.97,15.56,170.99,168.7,
6,169.75,175.5,9,174.17,178.94,40.41,161.73,16.46,173.53,163.62,
7,165.53,175.16,6.35,173.07,179.5,43.84,174.69,16.29,176.79,160.06,
8,161.8,176.05,4.26,170.57,178.65,43.08,177.23,15.63,179.71,159.57,
9,157.74,177.89,3.43,168.94,175.93,38.96,177.24,14.94,177.69,160.15,
10,150.55,179.97,1.96,165.58,169.48,37.47,177.34,13.94,176.1,160.1,
11,150.08,175.63,1.4,163.47,162.06,40.82,173.48,13.62,175.42,160.34,
12,142.74,172.91,1.51,162.6,153.85,40.69,176.68,12.61,173.28,160.69,
13,141.07,165.49,3.38,160.77,147.73,39.89,178.18,10.08,172.16,162.36,
14,137.36,169.8,4,159.9,145.1,41.2,173.9,6.89,171.17,162.87,
15,125.62,166.71,4.52,160.77,143.59,41.79,167.03,3.65,169.97,161.73,
16,132.42,156.97,4.68,159.36,140.67,37.72,158.87,2.06,167.61,158.45,
17,163.1,166.64,2.92,159.41,144.81,34.34,165.18,2.88,166.52,155.46,
18,173.73,163.43,0.7,164.02,154.17,33.92,160.26,1.55,165.85,154.29,
19,155.87,154,5.53,163.86,152.41,36.3,159.97,5.52,163.03,150.78,
20,136.96,127.27,9.76,163.17,151.23,34.66,155.92,5.26,160.81,147.19,
21,142.43,139.45,12.32,167.32,157.43,37.53,162.03,5.8,162.29,148.71,
22,88.39,102.28,13.85,167.19,157.66,40.29,169.27,10.25,162.55,150.68,
23,64.34,81.73,13.41,167.66,160.92,39.46,174.2,15.94,167.11,160.72,
24,105.24,104.58,14.56,167.45,161.29,40.49,171.56,20.25,171.03,167.74,
25,168.43,178.57,16.09,168.42,162.66,39.35,168.7,24.29,172.21,170.42,
26,164.78,178.9,15.63,169.83,162.72,37.57,167.02,27.69,172.29,169.08,
27,164.68,174.42,17.68,167.87,156.84,35.56,159.53,30.13,171.16,166.25,
28,171.36,140.98,20.61,168.08,156.3,35.98,175.57,30.41,171.47,163.38,
29,173.14,175.19,21.06,171.01,156.09,35.99,178.27,33.11,172.85,163.7,
30,174.49,177.56,28.4,173.44,157.61,49.58,178.44,49.2,175.89,163.05,
31,41.74,162.74,36.16,179.68,161.61,58.75,176.59,63.61,179.41,162.51,
32,37.24,161.39,39.48,174.66,165.51,62.26,175.15,68.97,178.81,162.03,
33,38.7,161.28,38.59,172.54,167.35,68.66,176.9,74.99,177.32,163.29,
34,39.08,179.67,43.91,171.39,167.64,59.56,177.01,62.18,176.37,163.97,
35,45.57,170.61,46.96,170.46,166.91,51.16,174.92,49.57,174.45,165.65,
36,52.06,163.27,41.89,169.94,167.26,40.64,174.79,31.64,172.45,165.91,
37,51.27,167.45,28.92,170.02,167.21,37.36,175.03,24.92,171.27,166.65,
38,169.75,158.89,0.91,169.35,169.18,25.89,177.67,11.57,170.27,167.26,
39,167.62,178.96,3.32,170.32,169.72,22.43,175.83,12.08,171.13,166.35,
40,79.91,13.8,167.22,172.93,169.58,30.31,177.87,19.2,171.54,163.66,
41,138.37,176.38,159.38,175.19,168.91,29.54,171.99,18.92,174.23,159.29,
42,161.78,171.17,158.36,176.52,167.39,91.39,154.73,15.28,178.33,152.53,
43,175.32,171.88,155.3,179.22,163.54,69.4,144.59,11.71,179.72,149.75,
44,173.36,174.97,143.95,179.02,158.83,25.35,174.45,10.49,179.81,147.46,
45,140.13,173.27,128.31,178.62,158.26,27.57,174.36,10.41,179.52,146.57,
46,141,139.95,85.65,179.63,161.84,26.41,177.99,11.73,178.36,145.69,
47,156.03,168.05,60.14,179.5,164.04,30.1,176.32,12.02,178.31,146.69,
48,178.17,168.03,34.18,179.79,166.81,31.87,175.83,9.76,179.53,148.38,
49,177.11,175.04,23.06,178.83,170.97,29.96,177.12,4.27,179.51,150.59,
50,170.83,175.13,16.11,179.45,172.48,36.42,173.19,2.03,179.69,152.59,
51,159.03,179.66,5.17,177.97,172.02,42.67,156.4,0.6,178.63,154.66,
52,158.22,176.98,0.49,177.87,171.23,78.46,164.22,3.67,177.22,154.85,
53,161.69,170.99,0.18,177.28,170.23,88.44,173.85,11.17,177.13,155.4,
54,158.85,172.29,3.57,176.28,169.53,104.26,174.91,15.14,175.97,154.84,
55,158.77,169.71,1.53,174.85,168.44,116.01,168.14,16.86,173.66,153.49,
56,155.72,174.83,3.35,175.65,168.85,117.12,166.41,15.97,172.24,154.56,
57,157.28,173.9,3.71,175.48,169.82,112.43,167.92,19.58,170.87,155.92,
58,168.66,173.09,2.71,174.55,169.97,115.07,166.73,20.73,170.92,157.64,
59,171.11,177.94,5.42,174.21,169.69,118.39,162.84,21.68,172.11,163.28,
60,171.66,178.4,7.51,173.99,169.62,121.14,163.9,21.49,172.74,169.93,
61,173.62,176.03,9.6,174.43,170.36,120.3,159.51,21.42,173.42,172.73,
62,171.97,179.67,10.21,174.71,170.13,120.92,158.18,21.49,174.51,176.28,
63,173.6,179.73,11.56,175.07,168.94,124.25,159.66,21.13,175.01,176.22,
64,176.85,178.75,12.62,176.93,169.22,124.85,159.17,21.3,174.17,173.41,
65,177.48,175.44,12.69,175.69,161.02,126.4,161.16,21.49,173.18,169.35,
66,178.08,174.96,12.46,176.29,157.34,129.01,164.97,21.33,174.25,167.99,
67,177.51,176.92,12.48,175.68,153.18,128.98,163.62,21.91,175.82,167.38,
68,176.66,178.66,12.43,175.62,151.79,129.26,162.08,22.25,176.83,166.69,
69,176.79,177.87,12.72,174.87,155.78,127.51,160.05,23.02,178.58,167.28,
70,175.07,177.04,11.73,174.62,156.82,125.42,157.32,23.2,179.67,167.61,
71,174.24,179.56,11.65,173.59,156.03,117.71,154.44,23.63,178.15,168.39,
72,175.06,178.91,12.02,173.42,155.33,118.14,159.07,23.49,176.2,170.12,
73,174.8,178.77,12.01,172.59,157.26,117.31,162.45,23.42,173.8,171.97,
74,175.26,179.89,11.8,172.67,160.31,115.04,153,23.75,172.86,172.83,
75,175.44,178.91,11.43,172.7,163.15,106.43,146.49,23.58,172.19,173.82,
76,174.29,179.71,10.85,172.77,167.54,103.61,143.82,23.41,171.6,174.82,
77,172.61,179.83,10.15,172.59,172.46,110.75,158.81,23.36,171.29,176.22,
78,170.96,178.34,9.34,172.69,175.16,112.29,168.31,23.63,170.54,177.51,
