frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,149.99,169.81,22.36,172.06,178.03,154.44,167.46,10.43,163.55,177.4
2,150.61,169.27,24.05,170.13,176.13,154.9,138.4,11.57,163.91,176.67
3,153.81,168.32,24.91,168.54,175.41,163.39,147.36,15.05,162.67,174.83
4,156.35,177.06,26.69,167.43,174.37,148.54,178.83,15.85,162.57,175.19
5,156.91,179.7,27.15,168.63,174.13,148.27,159.94,17.4,160.93,175.73
6,159.87,178.65,27.84,169.86,172.84,17.54,6.78,20.55,161.1,179.76
7,161.57,177.01,25.71,173.26,172.63,19.96,48.58,24.62,162.48,175.47
8,160.19,178.87,26.66,173.92,171.58,2.55,64.19,29.21,164.11,176.59
9,159.45,178.02,27.23,173.81,168.98,168.85,160.85,34.5,164.79,178.42
10,160.42,177.85,27.49,171.67,166.91,168.11,31.33,30.37,168.14,176.65
11,172.6,174.22,25.29,169.3,165.95,5.34,172.58,33.51,169.2,176.73
12,179.33,173.15,26.19,166.22,163.28,9.56,171.5,33.37,171.52,179.3
13,175.53,177.34,27.42,163.02,161.37,144.19,85.09,36.82,171.69,179.17
14,152.48,159.84,26.86,161.02,163.55,23.95,75.41,38.26,170.91,178.85
15,96.49,141.81,36.14,159.33,165.89,19.5,175.99,43.09,168.69,179.26
16,40.51,179.52,34.9,157.5,170.93,26.69,175.6,47.49,167.9,179.21
17,37.76,169.71,31.63,158.41,175.83,34.27,171.69,60.15,166.39,176.9
18,48.0,163.39,34.72,157.88,179.85,41.08,172.71,63.6,165.79,176.26
19,47.03,176.61,36.45,158.41,178.21,48.85,169.64,71.62,164.31,173.66
20,40.07,177.83,35.18,159.2,179.93,50.95,165.48,74.03,164.29,169.86
21,40.31,175.51,37.91,159.41,174.29,63.95,168.31,84.82,161.99,168.76
22,45.05,177.66,43.49,159.84,164.56,77.11,168.64,96.14,157.19,169.93
23,47.31,178.8,49.73,159.79,161.09,91.01,173.53,103.25,155.96,171.17
24,60.68,179.84,67.67,160.53,158.23,105.28,172.61,117.91,156.88,170.55
25,71.93,173.29,84.78,161.63,156.74,117.16,172.11,127.4,157.23,174.75
26,75.28,178.47,90.15,165.13,161.79,121.32,176.13,133.68,158.83,178.3
27,68.87,177.67,88.74,167.23,168.58,123.71,175.14,134.51,164.52,177.92
