frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,147.56,175.83,10.82,175.4,177.39,134.7,166.43,19.67,162.54,171.63
2,150.78,176.43,12.57,175.26,178.38,135.75,167.4,19.96,162.78,171.51
3,148.25,175.54,12.78,175.24,179.98,134.06,168.75,19.01,161.24,175.93
4,148.77,179.01,10.59,170.07,176.61,131.44,169.44,19.18,161.15,177.8
5,146.72,177.91,8.58,168.18,179.32,134.49,172.79,18.07,161.21,175.29
6,149.72,177.53,9.77,168.78,172.64,135.88,173.15,16.92,162.17,172.1
7,152.53,174.22,9.07,173.23,161.54,130.01,170.6,17.61,163.55,169.83
8,155.79,173.21,10.28,179.41,146.06,130.43,168.89,14.49,161.73,163.76
9,157.93,163.08,10.24,177.27,132.84,123.86,166.75,12.09,160.35,159.93
10,156.39,155.74,10.2,174.48,126.2,111.09,163.15,11.02,163.44,158.73
11,152.34,164.03,8.45,169.94,127.67,97.94,151.74,10.05,164.09,156.5
12,156.2,166.05,9.26,172.91,139.13,89.1,159.6,9.72,166.96,155.43
13,152.39,172.57,6.26,169.37,139.55,77.51,154.35,6.71,166.12,153.77
14,151.57,174.38,6.29,161.96,132.46,74.33,158.44,6.39,168.67,156.26
15,150.04,174.36,4.77,160.19,141.53,75.13,154.58,6.8,172.37,160.72
16,148.63,175.04,4.86,159.52,151.31,75.76,154.9,7.07,172.85,159.27
17,153.69,172.05,6.04,160.59,160.44,74.81,160.92,9.04,175.13,160.17
18,156.24,175.66,8.33,161.89,171.36,76.57,162.37,10.34,177.43,160.21
19,158.55,175.47,9.42,162.98,176.06,74.79,163.15,11.63,179.8,158.97
20,156.88,175.0,8.58,162.69,172.84,76.67,173.02,12.42,178.88,154.43
21,158.97,171.94,9.85,162.84,167.58,67.23,175.11,13.29,177.69,149.74
22,158.03,171.36,10.56,164.17,164.3,64.05,135.13,15.05,174.7,150.41
23,154.39,167.7,10.07,162.0,158.97,55.16,126.96,15.31,176.19,150.45
24,153.1,171.21,11.05,162.38,157.2,59.68,123.11,15.36,174.93,153.23
25,147.63,179.88,10.23,163.43,159.06,61.28,125.21,15.77,174.42,157.92
26,147.72,178.19,11.87,165.14,162.06,59.99,115.99,15.82,173.76,161.25
27,148.63,172.75,13.9,166.13,165.84,64.93,118.24,16.63,173.49,163.22
28,151.13,173.37,14.25,167.74,170.6,77.83,130.01,17.4,173.6,163.34
29,154.27,171.8,15.05,167.87,173.53,77.95,132.65,17.48,173.67,160.96
