frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
55,149.21,177.06,14.51,147.51,132.1,94.02,110.11,12.76,139.3,130,
56,136.88,168.85,4.75,148.75,135.09,72.93,151.3,10.32,143.11,137.51,
57,131.36,169.76,0.2,151.18,138.32,78.3,132.63,5.84,146.76,143.95,
58,126.28,164.71,1.09,156.01,140.95,78.01,141.84,4.2,148.18,147.82,
59,134.97,175.25,6.46,160.43,147.11,79.01,142.85,4.09,154.91,156.99,
60,137.05,171.5,12.03,163,152.56,78.95,134.22,3.2,160.45,163.47,
61,136.57,171.01,13.77,165.96,157.23,92.75,128.74,1.64,163.01,162.83,
62,136.36,174.38,14.69,167.75,159.13,85.54,147.75,2.89,164.92,160.93,
63,135.33,179.65,15.27,166.76,157.83,93.62,143.44,2.35,167.74,160.8,
64,135.01,173.98,15.8,167.33,156.85,90.71,149.92,2.88,169.55,161.74,
65,134.14,172.33,15.13,169.77,158.4,82.9,160.02,3.87,171.87,166.66,
66,132.53,165.68,16.56,171.76,161.99,86.06,148.65,4.65,174.49,170.79,
67,132.85,164.57,15.6,174.28,165.21,82.07,170.91,7.14,175.92,172.51,
68,133.53,169.21,16.21,177.73,169.48,106.54,147.22,7.78,177.64,175.2,
69,135.05,179.79,15.62,179.9,173.26,141.03,108.97,10.68,178.52,177.42,
70,136.41,178.19,14.3,180,173.77,150.22,95.68,11.78,178.34,176.46,
71,136.33,179.69,14.19,179.1,173.99,159.54,178.02,11.13,175.78,172.64,
72,140.17,166.25,14.3,177.47,172.45,162.23,157.09,12.85,172.46,167.68,
73,139.87,177.83,15.09,177.82,171.54,150.46,131.52,12.46,170.25,159.98,
74,135.84,172.19,17.16,177.27,170.57,152.07,142.33,11.97,167.55,150.3,
75,134.97,171.73,17.08,177.54,171.4,143.15,133.67,11.44,165.42,148.68,
76,133.3,166.54,16.86,178.14,172.54,140.12,145.59,10.46,165.21,152.55,
77,134.23,178.79,16.21,177.81,172.42,132.98,141.67,6.01,166.14,157.31,
78,135.47,177.39,16.5,179.08,173.23,127.69,139.5,2.38,168.2,163.8,
79,134.45,176.91,17.75,178.98,174.38,118.07,150.76,1.07,170.83,170.94,
