frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,152.72,163.3,0.38,177.89,172.82,108.22,155.89,14.66,156.9,178.76
2,157.83,175.36,0.32,171.16,167.52,107.55,154.95,14.16,164.73,163.05
3,162.92,176.46,2.29,150.68,145.2,109.62,154.81,14.53,179.96,164.82
4,103.86,174.1,58.08,149.98,159.41,119.94,154.88,13.43,179.04,166.47
5,128.13,171.84,78.22,153.88,158.51,129.66,161.84,12.68,179.69,167.71
6,158.78,153.67,13.3,156.34,155.67,137.3,164.81,12.68,179.5,169.75
7,158.16,172.42,3.27,158.41,154.29,144.35,169.05,12.59,179.58,171.56
8,158.55,170.13,1.24,159.71,151.52,150.56,171.34,12.99,179.09,175.56
9,156.29,173.2,2.63,162.76,150.88,156.42,172.51,13.05,179.03,170.54
10,154.98,175.07,4.03,167.77,154.47,159.69,171.77,13.47,178.1,173.25
11,156.48,177.15,6.21,172.87,158.96,161.24,169.45,13.78,178.76,173.78
12,155.76,177.96,7.39,175.9,163.32,163.92,168.27,13.95,178.89,172.18
13,151.82,178.6,7.12,178.38,168.69,164.81,167.94,14.35,179.45,170.66
14,153.44,174.85,8.86,179.57,172.49,165.94,168.95,14.7,178.97,170.39
15,151.46,174.03,8.7,178.41,176.01,164.72,169.61,15.69,178.51,170.48
16,145.77,167.66,8.08,179.42,177.26,163.53,168.63,15.92,179.47,168.61
17,144.85,169.64,8.67,179.91,177.73,161.72,168.64,16.29,179.34,167.34
18,145.91,172.43,9.32,179.0,176.75,160.01,169.22,17.23,179.93,166.77
19,148.26,168.76,8.98,178.83,176.4,157.71,171.16,17.92,179.63,165.6
20,152.39,171.41,9.81,179.25,173.82,153.84,176.42,17.95,179.66,164.72
21,156.25,172.39,9.92,179.37,172.06,149.14,175.51,17.08,179.88,162.97
22,168.36,176.73,11.64,179.81,168.68,144.41,175.08,16.92,179.33,160.14
23,162.73,179.27,7.41,175.4,156.54,138.75,172.08,16.01,179.78,161.39
24,165.74,177.96,8.33,171.01,146.7,129.36,168.93,13.36,178.85,163.42
25,171.85,167.81,11.15,166.3,137.6,120.64,162.38,12.17,177.47,165.23
26,171.9,176.08,12.41,161.98,133.19,112.27,154.71,6.92,177.79,164.08
27,174.18,175.36,14.46,160.25,135.58,92.18,161.51,2.92,177.09,164.71
28,166.29,166.14,19.54,155.21,137.57,77.6,164.7,0.39,177.87,162.04
29,158.28,145.03,19.03,151.13,143.09,65.53,161.38,1.15,179.28,161.22
30,170.98,90.27,25.24,150.31,150.36,59.5,162.76,2.36,178.84,161.7
31,171.92,80.38,26.2,149.76,159.19,52.65,160.42,3.22,178.22,162.58
32,139.75,137.56,35.91,149.83,166.61,51.23,166.58,4.02,178.96,163.25
33,140.16,176.8,42.87,151.09,172.42,47.88,162.95,2.89,178.18,165.34
34,148.23,177.94,53.13,150.45,173.26,44.55,172.9,0.54,177.55,166.25
35,151.49,172.18,59.68,149.51,172.46,42.23,168.88,1.94,177.02,166.04
36,154.68,177.68,65.02,147.41,169.04,39.46,171.24,0.5,175.3,166.7
37,153.63,174.52,68.54,142.94,164.65,38.71,170.88,2.53,173.46,167.34
38,171.19,172.97,78.65,141.43,160.72,35.67,172.19,9.03,173.01,168.85
39,171.92,157.8,85.06,140.27,158.84,30.05,167.99,11.7,171.71,170.07
40,163.27,165.4,88.79,137.0,156.51,18.69,163.16,15.59,174.19,171.32
41,152.61,153.04,90.2,133.86,153.7,29.03,151.58,18.86,176.7,171.69
42,152.02,158.81,92.6,134.16,156.39,30.86,167.69,19.18,176.58,171.01
43,134.62,161.4,80.7,135.76,157.52,30.76,179.54,17.97,176.25,172.01
44,116.4,165.16,68.47,137.23,158.31,39.51,174.22,17.16,175.82,173.33
45,124.81,167.3,61.84,136.9,157.49,44.4,174.3,15.98,176.68,173.59
46,140.68,167.42,58.58,137.43,157.27,47.04,176.64,15.66,176.42,174.16
47,153.95,177.34,54.8,138.15,158.27,49.25,176.96,13.21,177.03,173.36
48,159.1,175.51,51.97,139.83,159.05,51.74,178.36,12.59,175.96,173.28
49,159.6,174.98,49.41,140.8,159.26,53.07,178.53,11.12,177.07,172.31
50,161.01,168.4,46.15,141.66,159.89,52.72,179.44,11.64,176.91,171.27
51,164.16,170.71,44.18,142.11,159.69,50.91,178.66,11.62,176.82,170.62
52,165.18,168.25,40.41,142.12,159.73,46.21,173.3,10.63,177.46,169.49
53,160.43,168.83,33.78,142.15,159.76,46.65,174.16,10.49,177.69,169.1
54,158.15,168.52,28.21,143.98,160.33,48.5,168.82,12.78,176.46,168.92
55,155.68,175.77,24.16,144.71,159.87,49.44,171.07,13.24,175.29,167.48
56,157.69,178.38,20.92,145.95,159.9,21.03,141.28,15.86,175.59,164.66
57,157.49,175.73,17.12,145.43,159.72,34.76,155.51,19.04,175.3,160.78
58,159.0,173.44,13.72,146.21,159.95,32.96,154.64,16.57,175.04,159.04
59,162.14,172.88,11.41,147.24,161.95,31.13,161.13,14.1,174.77,158.3
60,162.8,172.27,10.83,148.64,163.41,32.25,166.32,12.03,173.71,159.86
61,166.03,167.59,8.56,151.04,169.09,39.3,161.65,8.85,174.09,162.14
62,163.26,172.94,5.94,153.12,174.95,53.42,164.22,8.2,175.6,164.0
63,161.7,172.18,3.35,154.8,179.5,70.07,175.93,9.61,176.78,165.78
64,161.68,170.55,3.99,155.55,179.1,82.97,151.99,10.46,176.98,166.0
