frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,168.66,174.48,7.51,154.58,148.6,124.72,164.43,15.27,177.53,173.44,2
2,166.71,173.88,6.12,159.94,148.86,127.64,161.92,15.08,178.04,173.09,
3,162.55,178.14,4.02,164.99,150.81,127.57,161.4,16.42,177.77,173.33,
4,165.15,177.38,5.5,169.03,152.66,128.82,162.51,16.24,175.72,170.61,
5,165.83,179.36,7.64,174.97,167.89,128.99,162.09,17.28,175.54,168.13,
6,160.4,112.55,7.74,174.87,174.03,130.49,165.73,17.91,175.37,168.12,
7,162.41,177.81,8.35,175.34,176.69,130.99,163.53,16.98,174,168.72,
8,163.38,177.71,8.32,173.06,176.53,132.6,162.77,15.51,171.54,169.63,
9,169.86,172.56,9.18,171.37,175.3,133.03,165.2,14.63,169.04,168.06,
10,162.06,172.67,9.38,170.85,174.81,133.47,165.75,14.06,170.82,169.67,
11,160.42,170.29,10.92,169.64,174.84,132.43,165.32,13.35,171.07,167.97,
12,160.23,167.96,11.69,168.77,173.7,129.81,162.63,13.76,174.68,166.51,
13,161.93,176.45,12.85,168.22,173.14,128.27,161.53,14.11,178.06,166.14,
14,161.52,177.61,13.38,165.56,170.15,128.74,160.27,13.45,179.59,165.72,
15,162.07,179.15,14.19,162.43,167.03,128.75,160.15,13.03,178.19,167.13,
16,161.28,176.27,13.92,159.98,163.67,126.11,158.57,12.78,175.7,169.72,
17,160.03,177.61,13.47,155.25,157.53,122.16,155.92,12.57,174.19,170.14,
18,159.11,179.9,12.94,150.59,150.33,122.35,158.46,13.3,173.36,171.52,
19,158.64,179.67,14.77,147.06,144.48,121.84,161.11,14.04,172.98,172.17,
20,156.73,173.48,16.76,140.92,137.25,121.61,163.98,13.78,173,171.04,
21,149.18,175.74,16.64,139.55,134.53,120.18,163.8,14.55,172.1,171.02,
22,150.84,174.14,18.51,140.4,133.48,120.37,156.98,15.34,171.32,171.31,
23,157.19,177.22,23.39,141.19,131.9,123.65,156.76,17.13,170.26,171.63,
24,153.27,174.47,21.81,147.09,136.72,126.67,157.45,19.07,167.72,171.06,
25,151.37,169.13,20.42,154.6,143.11,132.03,161.15,20.99,166.96,170.25,
26,149.9,173.21,20.95,158.01,144.44,140.13,165.08,21.26,167.89,172.45,
27,148.68,177.83,21.68,161.18,146.66,147.11,175.52,20.39,172.37,171.45,
28,145.81,177.1,22.09,160.54,144.19,147.99,173.49,21.71,176.06,169.17,
29,144.53,175.71,23.26,157.81,139.04,142.55,171.72,21.5,176.56,170.76,
30,140.36,178.95,26.44,152.54,136.54,137.54,167.27,22.24,178.75,168.43,
31,135.04,175.12,28.24,145.83,137.27,132.83,171.14,27.55,178.7,166.71,
32,127.71,162.44,28.73,139.82,139.68,132.55,166.75,29.25,175.36,168.99,
33,126.79,178.08,31.41,139.19,148.33,135.1,167.73,30.32,173.28,169.97,
34,123.74,172.82,34.91,141.49,161.22,143.61,174.82,30.59,172.17,168.57,
35,122.32,178.94,36.44,142.87,169.21,151.55,179.33,29.88,171.98,164.9,
36,125.04,161.08,40.47,143.4,171.12,151.3,174.64,31.7,170.51,163.29,
37,126.26,163.95,41.72,144.28,170.41,149.42,171.04,38.38,167.62,160.94,
38,118.94,161.66,9.03,148.15,165,158.78,157.09,27.5,170.47,159.7,
39,144.96,148.58,35.67,142.57,152.18,139.21,162.99,15.07,178.57,151.85,
40,145.48,176.94,49.16,135.16,148.04,135.85,105.24,31.04,167.92,153.01,
41,173.85,163.21,48.6,139.79,141.74,149.75,152.55,58.81,177.66,150.07,
42,149.24,155.19,55.88,131.85,141.31,133.88,160.47,6.12,172.43,143.51,
43,140.49,143.21,65.23,129.37,139.24,168.95,161.1,32.95,172.72,142.58,
44,136.47,173.06,72.94,129.28,140.5,174.62,167.73,40.37,176.38,138.16,
45,136.57,173.06,83.43,127.95,141.09,169.59,169.04,44.55,177.62,137.02,
46,137.44,177.43,87.71,126.02,139.95,171.95,170.96,45.73,179.54,135.38,
47,131.44,172.05,87.24,125.68,140.57,173.43,174.57,46.79,176.95,133.25,
48,128.32,167.49,84.7,125.9,140.84,176.62,175.67,46.41,174.86,131.28,
49,115.44,157.53,74.89,125.02,140.09,175.11,175.39,48.2,173.53,128.4,
50,106.62,169.09,61.85,125.67,140.69,173.92,177.06,47.93,173.13,127.76,
51,109.71,160.77,51.46,126.32,141.39,175.31,179.54,45.29,172.79,127.86,
52,119.9,158.37,43.58,127.1,142.3,169.64,177.17,44.59,172.98,129.21,
53,123.33,167.81,29.51,127.18,142.41,163.24,177.77,43.6,173.42,132.08,
54,132.92,171.86,20.37,131.7,145.92,160.42,175.14,41.43,176.32,137.94,
55,141.93,172.13,15.73,135.18,147.61,158.21,177.49,38.75,176.36,141.31,
56,140.33,172.62,7.21,139.48,152,154.75,175.82,35.42,179.08,149.2,
57,146.45,175.34,2.87,147.74,162.97,148.77,177.55,31.44,178.41,154.67,
58,157.02,178.58,1.37,152.94,172.06,140.09,172.3,29.77,177.37,156.16,
59,161.85,179.9,2.88,156.04,177.7,135.75,166.44,26.62,175.24,161.25,
60,163.96,169.17,1.02,156.45,175.64,131.21,164.8,24.55,177.02,164.48,
61,140.27,172.84,0.48,153.95,167.61,128.56,162.6,23.33,176.96,166.06,
62,150.94,172.86,0.95,150.89,153.84,120.63,158.4,23.19,179.69,166.59,
63,159.67,176.8,1.55,153.06,149.79,120.23,158.47,22.14,179.78,168.53,
64,158.9,178.35,2.15,154.42,145.68,119.61,170.06,20.36,176.63,168.2,
65,158.23,177.67,1.38,159.73,146.96,121.31,174.04,18.82,175.62,170.39,
66,159.73,176.35,4.39,163.82,151.12,123.92,170.16,18.95,172.03,165.55,
67,161.43,174.02,5.62,168.25,152.41,124.15,166.69,20.05,171.37,165.49,
68,163.06,171.09,7.86,172.57,162.26,120.74,164.41,20.84,171.69,168.02,
