frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,171.07,170.37,24.54,175.04,173.72,160.88,156.61,22.42,169.5,178.73
2,170.13,171.8,24.04,175.09,173.74,161.7,155.8,22.46,169.36,178.71
3,169.38,174.9,24.19,175.23,173.93,158.98,156.44,22.33,169.14,178.99
4,169.49,175.52,24.64,175.42,174.1,152.95,146.61,22.55,168.86,178.92
5,170.14,174.81,25.33,175.86,174.53,128.9,179.23,22.75,168.42,178.71
6,170.53,174.31,25.67,176.39,174.96,124.88,166.76,22.77,168.15,178.79
7,170.69,174.23,25.68,176.76,175.26,122.68,168.25,23.11,168.29,179.48
8,171.26,173.14,25.67,177.11,175.49,120.2,176.82,25.41,168.29,179.77
9,171.34,173.26,25.72,176.44,173.97,126.38,169.74,27.47,168.38,179.98
10,171.86,172.93,25.97,174.62,169.58,127.17,167.76,29.45,167.84,179.86
11,172.01,173.2,26.18,172.85,164.66,127.33,164.34,29.63,167.46,179.66
12,172.29,173.77,26.63,171.56,160.04,118.39,175.0,30.35,167.25,179.48
13,172.5,174.91,27.86,169.5,156.31,115.83,173.04,31.2,167.05,179.53
14,173.08,176.56,29.73,167.39,158.15,115.33,167.9,31.7,166.85,179.72
15,172.61,177.46,31.88,164.69,157.85,114.33,162.5,32.43,166.89,179.83
16,171.82,177.26,34.3,161.83,160.78,115.22,160.2,32.96,167.51,179.69
17,171.52,179.47,37.2,160.12,164.9,114.79,157.92,32.81,168.31,179.37
18,173.96,178.61,40.6,159.59,170.07,108.71,159.99,32.89,168.25,179.96
19,171.19,177.41,40.84,160.15,175.53,102.24,165.19,33.35,168.43,179.37
20,171.84,176.48,42.1,160.73,178.7,80.7,156.58,35.14,167.82,179.52
21,172.18,179.36,43.44,160.89,179.45,91.83,170.35,36.1,167.29,179.46
22,175.54,179.19,46.04,160.89,179.81,89.43,174.05,36.8,166.63,178.89
23,179.48,172.74,48.47,160.87,179.96,87.95,160.38,38.34,166.14,177.43
24,166.78,175.76,54.75,160.55,178.94,94.07,165.21,38.53,165.68,176.46
25,150.96,178.48,63.88,160.04,177.69,99.07,166.96,39.12,165.1,177.17
26,147.65,178.09,70.75,158.9,176.6,102.44,162.58,44.37,165.08,177.9
27,161.38,176.28,75.18,157.47,176.1,111.53,173.07,49.79,166.03,177.5
28,175.21,179.92,80.07,156.27,175.66,115.34,179.72,54.68,168.49,176.67
29,166.97,153.33,85.68,155.5,175.5,117.74,170.7,60.1,169.62,175.69
30,165.89,141.97,93.88,155.32,176.06,122.33,166.27,65.72,171.35,177.45
31,166.16,151.58,100.4,156.42,176.52,127.92,171.72,69.91,171.07,178.46
32,165.61,152.86,104.06,156.2,176.44,125.69,172.95,68.86,171.81,179.1
33,166.4,153.98,106.08,156.55,176.6,124.55,175.69,69.92,171.73,179.43
34,164.79,157.0,104.3,157.1,176.96,120.13,178.68,66.93,171.21,179.6
35,164.19,155.04,102.32,157.8,177.04,118.13,179.97,63.76,171.36,179.22
36,164.01,155.04,98.74,158.82,177.26,116.82,179.66,60.61,170.78,179.21
37,159.97,152.28,92.55,159.03,177.16,115.45,178.87,57.08,171.27,178.28
38,157.15,148.81,87.75,159.63,177.26,114.34,173.77,54.58,171.33,177.42
39,157.79,149.49,85.5,160.06,177.35,115.75,178.11,54.24,170.96,177.1
40,154.37,134.48,72.31,160.0,177.28,111.08,164.75,49.58,171.09,176.95
41,150.39,138.93,58.83,160.84,177.29,115.68,162.65,44.85,171.25,176.82
42,154.36,128.6,48.9,162.14,177.53,111.16,155.33,40.36,170.33,176.39
43,158.36,151.91,40.71,163.54,177.47,111.26,158.73,37.15,170.14,174.26
44,158.34,152.64,31.01,164.68,177.85,120.81,178.15,33.14,169.8,172.82
45,161.6,147.08,23.83,164.93,177.82,118.26,178.73,29.47,170.69,171.73
46,163.14,160.11,18.19,165.91,179.97,119.05,179.11,26.04,171.41,171.94
47,167.03,169.83,14.31,166.27,178.34,125.96,177.0,23.8,172.31,172.46
48,168.74,170.2,11.66,165.11,177.88,129.94,173.82,21.36,173.41,174.11
49,171.12,168.54,8.47,165.28,176.58,137.66,169.92,19.63,173.49,176.13
50,170.95,174.99,6.63,164.07,176.76,147.64,166.03,18.64,173.66,177.78
51,171.29,173.92,4.44,163.79,178.02,156.02,163.8,17.93,173.3,179.11
52,168.63,174.85,2.23,162.3,179.12,162.95,163.48,16.39,174.36,179.03
53,167.84,175.6,1.66,161.89,176.41,168.8,161.75,14.58,175.0,179.05
54,168.15,175.19,1.94,161.78,173.89,170.67,161.47,12.6,175.91,179.18
55,166.45,175.12,1.61,161.46,171.34,170.87,42.83,12.17,176.48,178.75
56,166.85,175.09,2.26,162.52,170.03,157.45,3.02,14.48,176.14,179.2
57,168.9,174.86,3.57,164.36,168.98,150.33,167.6,14.32,175.11,179.62
58,168.17,173.98,3.89,165.42,167.57,132.41,172.4,14.52,173.99,179.05
59,166.48,175.86,4.74,166.29,165.8,121.45,165.43,14.28,173.48,177.62
60,165.48,174.73,5.08,167.62,164.28,112.4,153.97,15.2,172.51,175.87
61,163.29,176.41,5.37,168.37,162.62,105.23,143.66,15.05,172.12,174.47
62,162.06,177.31,5.9,168.72,161.19,94.68,138.41,14.27,171.95,173.78
63,162.2,178.69,6.79,170.67,162.8,89.24,138.74,13.83,172.46,174.04
64,162.76,179.11,7.29,172.84,165.2,87.28,138.54,13.74,172.13,174.37
65,162.27,179.35,7.69,174.53,166.49,84.86,143.98,13.53,172.22,174.93
