frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,153.77,176.89,4.45,160.02,158.71,114.15,159.99,16.86,176.41,162.15,3
2,152.98,174.05,0.98,157.2,153.45,124.28,165.67,18.28,174.52,159.24,
3,154.35,178.5,3.8,152.04,144.01,136.17,173.04,19.9,171.63,152.99,
4,155.04,179.05,5.54,152.78,143.51,148.12,174.32,19.54,169.8,147.45,
5,155.91,179.05,7.32,153.43,143.91,151.45,168.35,24.13,168.76,144.3,
6,159.72,175.5,10.77,154.91,146.22,153.1,161.18,26.47,168.96,143.93,
7,162.87,174.38,12.05,158.62,150.05,145.8,165.4,34.93,171.55,150.02,
8,166.14,175.73,13.93,161.38,153.55,141.1,161.01,42.23,174.93,157.18,
9,168.99,175.14,13.89,167.23,160.54,142.41,167.5,46.01,178.16,165.17,
10,171.26,175.76,13.33,172.01,162.29,152.34,171.45,41.41,177.84,175.37,
11,174.31,175.16,14.08,172.65,159.1,159.04,170.68,39.12,174.98,179.99,
12,176.97,174.41,14.37,170,147.61,163.91,168.61,37.05,173.24,178.6,
13,179.05,174.8,14.46,167.75,121.08,160.2,166.13,40.07,171.38,179.63,
14,177.92,177.28,13.5,168.11,119.14,157.68,167.21,42.97,168.87,178.22,
15,179.79,173.94,14.47,165,125.52,153.06,172.54,48.9,168.25,175.51,
16,178.44,170.79,14.69,163.25,148.39,162.19,176.87,43.25,165.43,176.55,
17,178.16,170.55,14,161.08,159.47,154.11,161.85,39.85,162.91,176.69,
18,176.46,171,15.56,156.25,163.11,125.5,175.97,40.45,163.54,173.72,
19,175.91,174.08,16.55,153.2,165.76,120.72,174.03,42.87,162.73,173,
20,175.1,174.22,16.48,153.08,170.71,154.63,144.81,44.2,161.67,170.81,
21,172.49,171.66,17.02,152.5,169.44,78.24,117.12,46.62,161.74,165.2,
22,173.62,174.96,16.8,154.29,169.99,179.04,148.19,49.52,160.57,156.35,
23,172.01,174.53,19.25,155.05,171.02,175.3,153.32,53.02,160.63,143.32,
24,167.49,169.51,24.3,149.4,164.73,164.72,173.55,61.66,162.78,118.55,
25,164.46,168.24,31.01,143.79,159.09,161.9,179.21,65.68,164.89,101.93,
26,165.37,170.1,38.38,137.62,154.12,157.72,168.54,69.95,168.69,80.43,
27,179.61,173.89,42.2,137.49,155.58,155.37,161.83,72.93,172.97,78.6,
28,170.73,158.96,48,133.31,153.65,156.82,157.75,70.28,176.91,76.16,
29,164.33,154.63,54.19,131.41,152.63,159.43,154.13,69.09,178.85,78.86,
30,164.52,150.38,55.88,130.43,152.25,158.48,154.28,69.18,178.85,79.07,
31,164.11,157.27,55.1,132.83,154.05,161.3,154.09,66.74,177.95,82.23,
32,166.27,158.13,51.86,135.65,155.69,160.72,151.55,63.38,178.28,100.86,
33,172.96,153.14,49.85,139.06,158.48,157.27,160.36,63.67,178.5,126.3,
34,168.66,163.71,41.93,141.88,160.07,163.49,162.37,55.55,179.77,141.87,
35,170.76,155.9,31.4,148.31,164.4,170,159.26,44.37,178.55,150.59,
36,174.5,160.83,24.49,153.41,170.05,170.56,162.94,36.94,179.88,152.72,
37,177.52,166.72,19.75,158.67,176.87,167.2,164.38,32.24,178.69,154.72,
38,176.39,169.4,13.9,160.17,179.88,162.32,166.99,28.86,178.22,160.05,
39,174.3,169.11,7.36,162.83,176.06,156.95,170.58,27.35,178.98,166.54,
40,169.39,174.78,0.2,166.19,173.95,142.77,179.24,28.07,178.81,168.8,
41,173.27,173.3,0.51,167.27,176.71,125.56,173.28,26.49,179.22,168.83,
42,171.53,172.66,1.53,168.01,179.68,113.59,170.69,24.26,178.5,170.56,
43,178.09,179.19,2.08,167.41,175.26,101.06,170.7,24.19,177.9,172.84,
44,177.98,178.33,4.27,166.78,171.94,91.45,160.2,22.52,178.87,177.09,
45,166.25,179.89,0.82,163.71,165.23,88.96,179.33,25.2,177.57,178.32,
46,156.52,176.53,2.78,164.49,161.17,93.95,174.4,26.71,177.54,177.4,
47,179.17,44.11,5.83,163.51,155.36,98.98,157.77,27.61,177.04,174.69,
48,158.12,175.02,9.01,162.79,151.72,102.36,164.54,29.14,176.64,170.43,
49,158.18,171.71,7.11,161.98,147.15,105.94,176.42,30.24,175.24,169.02,
50,155.85,171.06,7.5,162.18,145.24,114.81,165.08,31.87,172.33,166.08,
51,157.03,167.33,6.59,164.57,146.5,128.42,168.03,30.06,168.19,162.8,
52,162.55,172.71,6.39,167.92,156.05,134.55,170.37,32.12,167.99,160.88,
53,163.56,178.65,5.6,169.7,157.04,136.49,164.93,33.8,166.3,159.72,
54,164.68,179.22,3.67,170.25,157.62,136.12,159.45,34.92,164.58,159.98,
55,166.09,176.77,1.28,170.97,158.93,135.02,162.92,35.56,163.02,161.05,
56,168.18,174.64,0.76,172.34,162.18,133.94,163.47,36.51,162.85,162.77,
57,168.52,173.3,2.15,172.34,163.51,131.06,164.25,37.63,164.95,167.88,
58,170.95,172.66,4.79,173.02,167.16,130.71,164.1,37.56,167.49,172.8,
59,173.22,170.12,7.26,173.27,169.67,130.82,164.77,36.91,167.49,174.83,
60,172.31,171.22,8.21,172.34,171.67,129.88,166.46,36.3,167.64,173.73,
61,173.62,171.4,9.79,170.28,169.84,129.28,164.2,32.29,164.87,167.48,
62,172.92,171.31,10.73,166.96,168.53,129.33,169.18,28.88,163.25,158.34,
63,171.76,172.17,9.79,166.71,165.41,122.5,167.23,28.13,164.79,156.43,
