frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,155.06,173.37,0.66,166.95,135.32,138.55,171.32,8.55,174.38,171.39
2,158.19,178.2,0.62,170.23,139.87,139.03,171.48,8.23,174.56,171.25
3,156.5,177.69,0.55,173.78,150.78,139.46,172.5,8.38,173.63,169.47
4,156.1,156.83,2.5,177.2,161.74,140.74,176.4,8.61,172.01,166.95
5,161.06,153.46,4.92,176.49,165.32,140.91,176.0,8.11,168.76,163.09
6,163.84,179.34,8.1,175.26,164.39,140.91,179.59,7.07,166.54,161.63
7,170.23,165.56,10.21,174.08,162.59,142.4,177.34,7.18,163.55,159.23
8,173.0,164.78,12.92,173.07,160.62,144.79,174.08,7.38,161.52,157.93
9,169.03,164.55,10.97,174.78,162.77,149.36,176.47,8.08,162.03,157.77
10,171.04,152.59,10.71,175.97,165.36,153.78,179.26,10.07,164.36,159.89
11,170.86,154.83,10.42,177.32,168.26,155.13,173.66,11.75,166.83,162.66
12,165.4,163.03,7.71,177.9,169.2,156.74,171.75,12.65,168.94,166.02
13,165.86,165.13,7.92,178.31,167.92,158.68,174.38,13.79,170.35,166.26
14,168.43,162.09,8.73,178.48,167.71,159.33,175.57,15.21,170.5,165.44
15,179.83,146.54,14.07,179.51,168.63,161.64,168.81,15.63,171.25,165.51
16,178.05,164.37,14.45,179.43,168.49,168.55,159.71,16.15,171.58,166.33
17,171.51,172.7,12.97,178.43,166.99,173.57,160.95,15.99,168.59,165.01
18,173.01,173.97,14.36,177.05,165.12,177.51,156.05,16.13,167.04,164.19
19,175.66,170.44,15.9,178.04,166.46,177.94,148.26,16.31,165.31,161.38
20,176.62,169.89,15.41,178.05,161.32,173.96,135.09,16.77,167.5,161.35
21,178.3,170.63,14.4,175.54,148.16,168.6,140.14,17.99,170.4,162.56
22,179.55,170.45,14.36,167.58,109.88,164.59,97.7,20.24,173.01,162.49
23,177.98,170.54,14.44,167.03,92.04,152.45,113.66,23.23,175.26,162.99
24,173.2,170.35,15.46,164.11,83.97,136.49,125.92,25.58,176.56,163.67
25,167.55,172.54,17.19,161.56,112.61,118.66,139.63,29.47,179.17,165.7
26,162.9,176.05,18.38,159.05,132.99,94.15,158.6,34.62,177.29,168.08
27,159.31,176.23,19.0,156.3,142.37,69.77,176.52,37.96,175.79,170.18
28,154.43,175.73,22.13,152.28,149.91,63.53,166.07,42.5,175.8,169.02
29,145.2,176.18,25.5,153.37,157.07,66.87,175.57,48.46,175.02,164.59
30,134.92,178.38,31.06,155.22,162.44,67.95,170.42,54.69,172.59,162.45
31,130.86,178.52,35.87,156.54,161.87,69.17,175.23,60.9,171.93,149.94
32,138.55,174.37,41.98,156.81,161.8,72.56,178.63,68.01,171.5,128.15
33,154.37,171.35,46.43,156.66,160.79,74.78,179.83,73.04,172.07,107.35
34,178.87,166.17,49.05,159.78,162.46,73.85,177.53,73.94,172.05,59.95
35,174.29,162.39,53.43,160.37,162.73,72.12,178.37,73.54,171.62,20.15
36,171.82,157.84,56.06,160.7,163.74,73.55,178.68,75.48,173.15,27.81
37,171.79,163.02,57.93,162.15,165.02,74.03,178.28,76.03,173.96,32.64
38,172.88,174.72,58.72,161.45,163.38,69.72,178.81,71.43,173.75,52.33
39,177.16,175.87,58.12,160.41,161.8,64.74,177.68,66.03,173.67,46.14
40,178.52,172.75,55.29,159.1,160.28,60.97,178.63,59.02,174.08,54.9
41,171.88,177.79,54.28,157.63,158.84,60.93,177.13,52.11,174.75,66.43
42,175.02,178.03,43.16,158.13,159.58,63.11,174.81,47.74,170.88,69.4
43,179.93,171.01,29.11,157.22,158.87,69.63,179.39,43.13,170.0,77.56
44,171.9,176.49,18.07,156.76,159.09,77.7,174.35,37.54,170.58,90.19
45,170.76,174.39,11.97,158.6,162.47,88.9,156.44,31.93,170.61,106.93
46,168.92,175.98,3.15,165.14,170.23,100.43,150.46,27.29,168.18,130.51
47,23.95,116.28,8.08,167.37,173.87,103.67,154.48,23.37,167.66,146.98
48,52.52,120.59,40.41,167.35,176.99,128.74,133.04,19.6,168.87,159.65
49,40.32,159.93,20.05,167.57,178.93,149.74,128.2,17.41,169.85,165.64
50,29.01,173.06,14.98,165.23,176.01,164.09,136.03,13.85,172.55,170.1
51,122.2,160.93,109.07,162.93,169.26,174.1,171.53,14.13,174.65,169.34
52,34.98,146.48,9.38,159.32,160.84,162.01,152.48,14.5,176.97,169.32
53,162.07,176.75,1.88,159.53,155.92,150.63,159.48,14.35,178.49,168.52
54,161.58,177.37,0.26,159.2,151.0,145.03,168.98,13.65,179.16,169.05
55,162.06,178.77,0.59,158.83,145.75,143.41,174.42,12.12,179.57,170.66
56,156.69,174.66,3.85,160.3,143.02,145.02,179.2,10.96,179.25,172.74
57,150.38,161.45,2.58,162.81,140.93,145.44,178.35,10.63,178.44,172.41
58,145.58,154.02,0.1,165.12,140.39,145.19,178.39,9.83,175.67,170.25
59,146.34,177.22,0.52,166.4,128.17,145.43,177.25,8.81,172.9,167.01
60,148.3,163.57,1.46,169.65,135.52,144.65,179.91,8.44,172.53,167.92
61,156.58,177.68,0.82,171.81,144.11,142.74,174.05,8.29,170.69,165.83
62,166.06,175.61,2.5,175.19,151.81,142.69,179.77,8.42,169.78,165.24
63,164.6,168.88,2.23,178.95,160.81,143.82,179.31,8.61,169.2,165.43
64,158.57,169.42,3.44,178.72,164.83,141.32,176.96,9.27,167.86,165.57
65,155.28,165.42,4.47,178.04,161.91,138.53,175.88,9.98,167.22,166.91
66,151.91,166.47,5.08,176.22,159.65,135.81,176.46,10.53,165.96,167.18
67,150.83,167.01,5.82,172.93,157.82,135.4,176.54,10.66,164.75,166.75
68,149.45,166.1,5.56,171.54,157.82,135.16,178.58,10.85,163.15,164.92
