frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,145.84,166.58,14.43,176.25,162.38,124.53,165.96,3.96,165.12,165.39
2,146.01,167.28,15.08,176.45,162.32,117.04,172.13,5.36,159.75,159.5
3,147.11,168.01,15.1,177.08,162.53,114.72,175.71,4.49,155.84,154.2
4,147.2,168.67,16.38,178.89,163.73,118.63,176.73,2.47,155.43,156.19
5,146.37,168.01,18.04,178.77,164.85,127.12,172.88,0.42,155.43,162.93
6,148.47,169.77,17.85,177.43,166.43,131.78,169.01,3.39,154.97,169.87
7,146.63,172.27,21.17,175.92,168.25,139.97,168.41,7.62,153.56,170.16
8,147.21,174.43,24.4,170.44,173.96,148.77,165.31,8.79,153.91,168.49
9,153.17,179.13,25.05,168.66,178.47,163.32,175.89,16.98,152.17,166.48
10,150.81,177.49,31.29,166.79,175.7,158.11,176.09,16.62,152.76,168.34
11,151.21,176.27,33.01,163.59,171.44,153.81,154.23,15.39,154.12,169.14
12,147.57,174.72,32.23,167.54,171.19,89.78,77.21,21.14,153.25,177.26
13,153.82,174.2,32.05,171.69,171.02,9.39,135.49,29.28,155.51,176.34
14,151.59,174.44,32.2,173.99,170.74,5.44,158.01,29.21,158.82,177.87
15,157.35,179.25,31.87,172.33,167.54,4.26,102.78,31.24,163.14,179.19
16,163.43,176.67,32.44,171.37,165.92,2.18,151.37,33.48,166.31,174.96
17,171.94,175.73,30.59,170.52,165.26,9.38,165.17,35.43,168.61,172.89
18,174.54,176.45,30.44,168.93,166.03,6.59,174.94,35.21,172.37,174.03
19,152.66,178.88,26.08,167.33,165.61,2.87,169.5,35.78,173.51,174.26
20,128.04,177.04,27.05,164.36,165.17,7.33,174.69,36.75,175.74,177.89
21,112.27,171.2,29.45,160.74,166.17,9.65,172.59,38.45,176.36,179.1
22,81.55,172.82,25.45,156.11,165.72,11.9,178.19,39.41,174.33,178.33
23,52.41,179.9,23.52,152.3,165.04,16.44,177.58,42.71,171.97,177.15
24,31.13,173.1,17.91,151.17,169.91,19.04,175.57,38.48,169.75,176.97
25,24.33,178.83,16.13,152.22,174.49,18.43,178.56,35.68,168.5,174.32
26,42.06,171.02,25.63,151.7,175.77,25.72,175.19,47.51,166.54,171.79
27,43.13,166.7,29.76,152.25,174.23,30.65,176.1,47.83,164.26,169.27
28,41.37,177.36,32.92,152.65,169.93,28.6,172.61,45.69,162.63,165.54
29,45.64,173.59,34.67,154.68,163.28,35.85,173.69,53.42,158.45,166.29
30,44.79,175.87,38.62,156.33,159.97,42.02,173.44,57.65,155.49,169.52
31,42.29,177.87,36.55,158.98,159.96,53.65,173.77,67.24,157.75,169.37
32,48.24,174.69,48.82,160.98,161.03,80.99,172.46,91.46,158.94,173.15
33,47.62,178.78,51.46,164.92,165.48,92.65,169.15,104.99,161.44,175.84
34,45.38,176.88,50.43,168.17,171.82,98.08,171.43,112.12,165.84,176.61
35,45.18,179.17,50.14,171.88,178.62,108.63,170.76,126.87,168.41,174.81
36,44.38,178.36,51.47,173.26,178.15,112.66,167.66,133.07,170.31,175.02
37,50.4,174.64,63.79,173.82,177.53,116.23,167.92,136.32,172.74,176.35
38,52.9,174.99,77.09,172.47,177.96,118.04,173.9,134.57,175.32,175.1
39,57.4,175.58,92.91,172.83,178.61,118.19,171.26,135.14,174.05,178.06
40,59.63,57.64,117.9,172.66,178.68,123.22,165.65,134.63,175.04,177.69
41,22.29,10.89,143.98,172.39,178.83,119.66,158.37,130.49,175.07,178.25
42,167.67,125.62,154.28,172.6,178.98,123.36,165.08,129.3,174.92,178.51
43,175.63,175.19,160.93,172.34,178.71,118.96,158.63,124.16,174.81,179.54
44,165.93,174.65,161.75,171.57,178.73,111.06,163.19,116.8,175.18,179.78
45,163.49,172.18,165.19,170.6,179.82,95.85,168.19,103.93,175.52,179.92
46,148.87,177.07,167.25,171.2,179.63,77.68,169.69,87.08,172.64,177.29
47,105.54,156.2,161.93,170.35,178.3,58.35,175.78,62.93,172.98,176.25
48,12.95,153.76,109.14,169.94,175.43,45.15,173.5,52.61,170.13,173.48
49,106.72,160.2,17.64,169.09,174.32,38.16,176.72,40.97,169.27,173.29
50,121.64,164.18,12.62,168.65,173.04,35.8,179.97,33.23,169.06,174.2
51,128.87,160.0,8.59,168.57,173.9,30.51,174.39,24.79,165.4,168.08
52,135.0,163.54,4.93,168.75,175.4,28.18,174.99,20.11,161.1,163.03
53,139.49,166.52,3.08,167.94,174.58,28.37,178.72,16.54,158.38,161.77
54,138.37,166.15,3.53,166.56,174.72,28.21,171.46,12.83,157.69,160.95
55,138.32,166.28,4.21,166.87,177.32,33.1,177.17,10.37,156.43,161.85
56,136.48,161.34,4.09,166.9,179.81,33.48,175.53,8.3,154.15,160.26
57,136.91,160.87,5.49,165.22,178.69,34.88,176.48,6.72,154.11,161.3
58,137.13,165.81,6.34,165.25,176.96,57.9,173.49,0.19,154.88,158.97
