frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,173.1,175.24,9.66,157.47,165.1,113.62,167.35,35,178.25,173.5,2
2,170.35,175.54,8.91,157.5,162.46,107.89,163.25,36,178.25,173.52,
3,165.87,176.52,8.56,157.41,159.21,95.5,163.19,34.56,179.8,172.77,
4,158.06,178.2,6.4,157.07,158.05,76.2,153.64,34.76,179.05,172.9,
5,156.82,176.62,7.02,157.05,159.02,60.49,143.17,32.83,178.76,174.59,
6,154.99,176.99,5.21,158.2,161.73,56.92,148.22,32.67,179.32,177.52,
7,156.52,179.06,6.81,156.52,162.42,64.56,161.37,31.79,178.81,178.79,
8,158.16,175.82,6.55,155.18,162.58,65.93,159.79,30.12,176.76,178.58,
9,162.81,179.2,6.64,153.92,160.9,63.91,147.72,28.2,174.12,179.29,
10,167.85,174.9,6.35,150.86,160.33,67.01,169.19,26.16,172.47,178.57,
11,165.18,175.03,4.52,146.27,158.33,69.83,171.89,25.53,170.25,173.89,
12,166.75,174.3,5.46,138.02,151.2,68.2,168.09,24.71,169.69,172.33,
13,167.48,171.47,6.98,128.95,142.1,63.17,169.33,19.92,169.94,171.16,
14,165.07,167.39,6.53,124.15,136.7,56.19,173.57,12.27,170.47,167.69,
15,156.78,169.38,6.49,120.14,131.66,48.46,163.55,3.64,173.1,164.89,
16,152.96,178.62,7.81,117.37,126.84,53.36,161.59,1.31,171.64,167.51,
17,159.06,174.77,12.04,121.88,128.13,46.42,179.07,3.09,167.95,171.82,
18,167.5,163.88,14.37,130.05,131.62,40.84,179.67,0.79,163.94,171.6,
19,163.95,170.34,7.82,136.88,134.56,35.6,167.47,1.59,163.11,174.25,
20,163.84,172.59,13.46,145.76,140.38,40.77,177.8,0.53,166.22,174.37,
21,164.99,179.12,12.42,147.84,140.25,42.88,173.05,2.66,168.63,177.74,
22,170.17,179.87,13.63,147.16,137.91,49.66,175.56,2.92,173.51,178.3,
23,172.13,174.32,14.99,143.88,136.23,53.04,178.51,1.51,175.35,177.82,
24,166.86,176.52,15.34,140.55,137.49,72.25,177.76,6.02,175.11,178.68,
25,168.85,170.57,15.67,139.69,142.11,66.99,168.68,7.42,173.51,178.9,
26,165.26,174.63,17.4,136.85,149.77,55.17,168.49,4.34,173.2,174.86,
27,166.66,174.34,20.23,135.98,161.12,17.6,177.75,48.84,173.46,172.89,
28,167.16,171.65,23.24,132.58,165.5,2.86,164.94,66.48,171.57,170.86,
29,169.38,168.6,27.74,129.31,164.63,14.05,166,78.8,170.11,169.58,
30,170.22,167.89,31.26,126.82,161.26,176.89,134.9,78.12,168.54,168.52,
31,171.24,175.03,38.76,117.15,151.62,174,145.01,89.55,165.49,167.32,
32,171.1,179.73,46.21,109.49,142.26,148.61,172.25,86.4,168.4,162,
33,173.16,173.38,57.13,98.34,130.55,154.15,172.65,82.97,172.8,156.58,
34,162.67,174.35,66.73,93.31,126.84,150.13,170.54,67.63,176.56,151.09,
35,150.97,173.6,68.13,92.21,126.24,163.21,145.72,63.78,179.79,147.89,
36,147.36,167.54,65.77,90.48,122.41,171.62,153.82,63.57,178.01,145.01,
37,147.41,169.22,60.03,90.68,121.55,167.79,155.71,55.61,177.52,143.41,
38,150.34,159.19,53.02,93.02,121.88,168.11,153.34,51.89,177.89,143.92,
39,161.1,142.51,50.41,99.45,128.79,165.17,153.27,52.79,177.98,143.48,
40,158.42,157.68,42.49,106.47,134.44,176.2,161.04,41.15,179.4,145.56,
41,164.34,169.28,33.21,113.85,139.22,174.52,171.41,36.28,178.66,150.76,
42,163.33,162.43,23.83,120.49,145.54,165.17,163.82,36.29,177.65,155.7,
43,160.55,172.56,14.57,136.16,161.75,156.84,175.05,34.41,176.03,162.04,
44,165.62,171.94,12.38,147.07,176.97,149.14,169.67,35.78,176.72,161.15,
45,167.33,175.05,11.66,149.82,178.67,146.69,175.35,32.75,175.95,165.75,
46,167.35,173.58,10.8,148,168.51,136.95,177.37,33.15,177.35,168.23,
47,167.89,172.2,10.53,146.36,160.33,134.97,172.73,31.57,177.03,168.42,
48,167.83,170.49,9.92,145.3,149.38,135.43,170.49,28.53,177.18,166.56,
49,169.11,172.18,8.95,148.07,147.17,132.24,170.79,30.54,176.3,166.52,
50,169.06,172.17,9.51,146.69,149.36,138.87,174.69,22.93,176.75,164.82,
51,169.83,171.61,9.45,144.59,148.3,141.66,175.03,19.77,173.34,167.37,
52,165.82,175.54,6.38,144.92,148.7,139.49,176.55,19.88,171.9,167.1,
53,164.69,179.11,2.55,144.49,148.6,138.85,179.03,19.77,169.29,168.71,
54,163.48,179.37,0.55,144.63,150.56,136.09,174.14,21.64,167.58,170.81,
55,169.53,179.12,1.37,146.88,155.12,136.73,178.48,22.67,166.02,172.89,
56,146.91,161.88,6.89,146.79,159.34,134.23,173.63,23.49,165.49,175.15,
57,150.53,169.96,1.88,149.04,166.51,135.76,177.34,23.38,165.3,175.1,
58,172.56,178.76,8.23,149.35,173.46,134.33,176.48,23.8,166.62,173.71,
59,179.37,176.08,15.32,147.45,178.89,133.1,177,24.62,170.05,171.99,
60,176.51,179.79,21.53,147.98,177.66,128.17,172.66,26.19,172.19,171.02,
61,174.63,177.62,1.8,150.25,177.37,120.51,172.91,28.93,172.37,172.24,
62,164.49,170.56,4.06,151.52,176.62,118.63,179.36,30.22,173.92,171.19,
63,164.9,178.78,1.53,151.88,177.17,109.28,170.29,32.12,174.96,170.21,
64,165.31,132.55,3.38,153.63,178.53,97.56,170.91,34.98,174.71,169.97,
