frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,159.68,178.25,12.75,178.27,174.87,70.99,153.84,16.96,178.15,157.23
2,159.12,179.22,12.96,178.09,174.72,70.44,153.49,16.98,178.45,157.35
3,157.83,178.88,13.27,178.09,174.75,71.03,155.11,16.88,178.55,160.08
4,154.57,176.16,14.19,178.03,175.04,71.89,158.54,16.05,178.89,164.36
5,152.76,177.2,14.96,178.21,174.65,72.87,166.96,15.3,179.72,168.69
6,150.0,179.65,15.34,177.94,173.13,73.16,174.75,13.73,179.58,169.9
7,147.77,179.86,16.0,177.63,172.29,73.51,179.6,12.6,178.93,168.73
8,146.51,179.71,16.69,176.14,170.34,76.62,171.27,7.98,178.02,167.54
9,144.04,178.26,17.04,175.26,168.69,76.05,175.96,5.28,176.67,166.2
10,137.85,174.13,15.75,173.62,167.13,74.88,179.2,5.19,175.15,165.3
11,137.89,172.15,17.15,172.3,166.63,75.49,174.89,2.36,173.48,164.43
12,120.79,160.2,13.73,170.41,165.37,71.96,167.67,1.51,170.44,164.74
13,117.97,158.5,13.4,169.56,164.9,70.57,157.44,0.66,169.67,166.09
14,119.85,155.33,14.01,169.81,166.07,72.0,155.22,2.81,169.25,166.93
15,125.19,165.19,15.88,170.51,165.44,80.07,154.85,8.93,169.52,167.67
16,123.4,165.85,15.13,171.06,164.49,77.92,161.68,7.71,169.32,167.62
17,121.7,174.33,14.14,168.01,162.98,77.15,170.07,8.26,168.51,167.05
18,120.34,176.59,14.4,165.4,157.01,74.25,168.36,7.73,168.51,166.64
19,125.94,177.19,18.03,161.95,150.37,75.42,164.83,9.19,167.83,165.96
20,120.11,179.55,16.94,160.02,145.67,68.53,173.0,9.68,165.13,162.61
21,121.22,175.65,16.9,159.44,141.94,62.65,168.73,9.35,162.59,159.75
22,121.47,155.27,17.31,157.75,139.07,59.62,165.94,9.4,160.7,157.97
23,118.35,160.18,17.07,157.09,137.44,55.77,157.25,10.49,158.79,156.29
24,122.21,178.73,15.57,157.38,138.66,54.71,160.43,9.87,158.65,156.69
25,116.88,162.21,15.88,157.42,141.63,53.62,147.27,10.48,159.6,160.5
26,84.33,177.72,14.91,159.91,145.65,51.86,146.0,10.13,161.53,165.54
27,66.13,173.3,16.21,161.38,150.88,54.24,139.49,11.34,164.83,171.73
28,50.44,160.43,15.33,162.46,152.46,43.61,122.73,10.74,166.67,174.47
29,51.65,162.29,14.11,163.83,152.31,36.08,153.64,12.63,167.2,167.61
30,44.28,173.43,14.91,164.52,157.68,29.77,164.7,15.7,165.67,160.99
31,57.53,170.87,23.43,157.5,157.07,31.21,169.17,18.91,165.81,159.74
32,69.1,169.74,30.64,154.43,155.93,28.77,170.82,22.45,165.61,158.29
33,63.61,174.99,28.11,158.59,151.93,30.45,179.28,27.46,167.89,155.65
34,92.35,178.94,12.81,161.2,152.89,30.06,165.92,34.08,169.56,155.37
35,88.58,168.82,12.23,132.12,154.88,31.06,165.96,39.11,171.34,159.32
36,72.23,148.37,9.3,70.78,82.12,39.76,167.05,50.71,172.8,161.3
37,47.08,145.93,2.75,122.31,130.33,48.56,166.58,65.29,173.07,163.04
38,44.04,59.6,11.49,104.77,106.47,64.83,167.19,84.1,174.98,166.04
39,53.16,81.78,10.29,150.57,147.11,88.72,164.01,107.78,176.93,167.14
40,42.94,94.79,14.08,174.61,155.77,107.99,168.51,124.93,177.81,166.4
41,21.95,23.41,14.52,177.8,157.2,126.4,174.24,138.04,177.54,166.19
42,36.24,87.94,13.59,178.55,157.4,131.14,175.69,142.16,177.45,165.06
43,8.33,164.87,15.81,177.12,160.18,134.26,172.06,144.74,178.11,164.97
44,1.06,113.45,13.15,174.49,161.53,135.17,171.7,144.04,177.45,164.0
45,3.76,162.97,19.13,172.11,164.66,135.74,173.2,142.72,175.87,162.51
46,4.81,168.68,19.98,172.32,165.36,139.85,175.9,143.08,174.56,160.0
47,10.15,166.91,24.84,173.27,165.15,143.98,179.17,145.38,173.04,158.19
48,9.27,165.14,24.0,175.46,164.46,140.54,179.76,141.73,169.6,154.3
49,13.6,164.54,29.52,177.02,164.08,137.86,177.51,142.01,167.44,153.07
50,14.9,164.22,27.69,176.94,164.23,135.29,177.31,141.97,168.07,154.4
51,22.7,154.6,33.66,175.87,165.99,139.94,178.2,145.06,172.1,158.02
52,6.33,155.53,15.13,174.3,167.64,138.44,177.81,140.68,176.7,165.01
53,133.53,127.3,7.3,173.56,168.65,137.3,172.01,136.8,179.44,170.48
54,167.54,164.58,19.29,173.51,171.99,129.71,174.61,127.12,176.56,173.69
55,164.12,168.24,21.26,172.4,176.9,122.98,177.06,120.7,175.27,176.26
56,117.22,176.96,113.71,172.44,179.1,122.36,178.77,120.83,176.15,174.84
