frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,146.43,167.09,9.01,160.91,156.83,168.11,178.56,2.58,159.48,149.09
2,146.51,168.39,9.58,161.66,160.24,165.41,177.73,3.08,157.16,144.6
3,146.61,168.71,10.75,163.5,163.67,153.51,155.55,2.27,153.62,137.89
4,145.76,167.6,10.63,163.53,162.24,135.23,82.86,1.08,146.41,127.77
5,146.59,168.91,10.87,159.55,155.51,79.21,171.11,1.65,141.81,122.71
6,147.38,175.78,12.09,157.01,151.03,70.95,167.09,5.11,144.46,126.62
7,144.77,170.68,15.26,156.69,148.17,67.13,171.09,7.15,148.02,133.14
8,145.22,174.53,16.92,158.78,152.54,62.05,177.37,7.19,151.08,138.51
9,135.12,173.91,23.78,160.78,158.57,42.7,170.92,12.54,149.77,135.48
10,125.61,174.84,30.53,169.82,173.88,74.87,155.96,26.78,155.99,142.05
11,110.65,172.39,45.48,174.54,178.36,70.25,167.02,38.5,160.83,150.36
12,101.37,171.8,52.66,176.01,175.04,71.56,173.77,56.34,165.16,160.41
13,101.07,170.93,50.1,175.77,171.99,46.09,153.27,55.97,167.8,166.08
14,93.47,178.75,50.86,176.81,169.51,44.54,174.91,55.98,167.88,169.75
15,83.31,174.18,54.68,179.91,168.28,42.29,178.69,55.23,170.91,174.72
16,130.74,115.0,49.55,178.79,165.58,44.85,175.24,53.21,173.31,177.16
17,22.02,167.74,59.61,176.21,165.32,39.62,169.13,55.97,173.35,178.47
18,5.34,166.48,62.03,170.08,170.67,37.69,179.52,57.54,174.32,179.8
19,25.3,174.5,62.65,166.04,171.63,37.57,171.42,52.99,173.27,178.58
20,32.15,177.59,62.95,162.61,173.62,39.77,179.58,60.61,171.94,176.96
21,31.11,168.52,60.63,159.84,175.17,44.15,172.83,65.29,172.02,178.64
22,35.07,174.98,60.26,156.35,176.46,49.12,174.77,68.3,173.74,179.35
23,38.19,172.16,61.54,156.16,178.74,53.68,173.7,70.57,172.76,178.64
24,43.01,172.59,62.26,156.21,177.67,57.91,171.06,76.0,171.15,177.45
25,42.85,170.59,61.42,157.34,174.05,58.09,171.55,76.92,168.25,177.07
26,44.76,169.34,62.46,158.93,169.93,62.02,173.65,78.8,166.41,177.64
27,54.68,175.04,72.67,159.93,165.55,66.69,173.59,82.46,164.69,178.06
28,64.14,179.0,84.03,161.15,164.37,71.3,172.63,87.94,163.01,179.09
29,66.8,176.24,87.15,159.91,163.26,79.47,177.21,94.39,164.47,176.86
30,69.31,177.15,89.52,162.35,169.72,92.18,178.43,107.13,167.87,173.53
31,74.95,171.98,97.12,163.17,172.8,98.92,177.97,112.31,171.38,169.68
32,82.73,176.66,107.54,165.03,175.78,104.48,177.51,118.58,173.15,164.94
33,98.19,171.28,124.11,165.64,176.54,108.6,177.96,124.55,175.31,164.3
34,113.52,173.64,129.5,167.67,177.7,110.94,179.3,126.55,176.88,166.38
35,159.4,167.26,144.4,170.88,179.35,109.69,179.67,127.57,176.46,169.37
36,161.94,166.47,167.91,175.11,178.92,113.31,176.66,129.43,175.86,172.87
37,157.41,131.35,173.34,178.43,178.94,111.01,178.05,127.33,174.16,174.41
38,167.94,156.25,177.32,178.41,179.02,110.36,175.12,127.19,170.97,172.89
39,175.96,162.61,176.94,175.55,178.69,116.64,172.74,125.58,168.91,172.29
40,171.25,177.07,174.72,174.42,179.68,108.11,165.05,110.65,169.47,171.32
41,159.84,179.12,176.17,174.35,179.82,173.67,170.43,169.73,168.48,166.07
42,104.0,156.02,172.26,172.82,179.23,100.99,171.35,97.66,169.89,166.77
43,120.13,173.43,69.93,167.97,174.54,47.41,178.56,43.61,167.7,162.53
44,88.05,140.54,58.59,160.38,166.81,61.21,178.43,52.71,159.95,153.75
45,94.83,122.53,31.42,154.69,160.56,53.73,170.31,42.44,157.26,151.93
46,130.89,176.01,16.77,151.93,156.58,42.36,170.27,34.49,153.06,143.31
47,119.25,142.42,1.2,149.51,152.28,38.14,179.32,24.22,152.67,139.86
48,112.91,139.11,1.9,149.19,151.63,52.35,168.08,10.68,153.25,138.17
49,110.82,146.79,3.8,149.67,152.94,49.71,179.07,6.6,153.97,138.69
50,106.45,142.85,4.57,149.13,151.87,48.23,169.61,6.61,154.12,138.29
51,105.35,145.84,6.05,149.63,152.59,63.98,152.1,2.64,154.35,140.89
52,103.06,149.16,8.29,151.59,153.31,125.2,168.29,3.22,155.79,145.07
53,102.17,148.23,11.24,155.9,155.21,118.16,164.75,6.21,156.79,146.61
54,105.19,145.55,13.33,159.02,156.29,22.22,32.34,3.83,162.11,151.01
55,104.12,144.5,14.92,161.02,157.23,13.6,12.91,5.92,166.38,152.57
56,106.47,149.61,14.54,163.03,158.55,20.11,18.53,5.85,166.9,151.63
57,105.42,146.48,13.0,164.75,160.26,64.73,64.4,5.52,164.53,144.78
58,108.62,146.3,11.65,168.05,162.72,97.68,161.49,1.43,165.28,136.39
59,122.31,155.69,8.65,170.74,165.11,158.93,177.21,0.35,165.15,139.54
60,129.07,157.61,7.22,172.42,167.06,144.79,179.31,3.04,164.01,145.17
61,135.06,156.9,5.61,174.1,168.97,161.22,162.62,5.09,162.14,146.1
62,137.63,158.62,5.02,174.82,170.83,152.97,171.99,5.2,158.27,149.61
63,142.3,160.46,2.83,175.62,171.9,155.02,177.74,3.88,156.86,156.27
64,143.82,161.52,2.6,179.88,174.92,121.86,167.69,0.7,160.1,164.31
65,143.36,163.69,3.4,176.95,177.48,142.29,83.46,1.56,164.43,173.04
66,143.9,162.34,2.32,176.57,176.11,146.16,61.87,1.66,165.09,176.82
67,145.55,165.99,3.25,173.95,175.58,120.28,108.83,1.04,166.11,176.58
68,146.85,165.28,2.83,174.26,171.27,113.47,130.52,2.34,166.7,173.92
69,147.42,166.8,3.01,175.04,164.14,112.01,154.92,3.2,166.05,171.43
70,148.29,166.36,4.23,175.73,153.86,109.98,175.96,3.65,165.4,168.01
71,149.21,167.1,4.57,177.52,142.56,111.56,172.89,2.94,165.6,164.91
72,148.27,167.82,5.1,178.12,137.02,118.8,176.92,1.9,165.57,163.06
73,149.04,169.45,5.82,176.52,135.42,123.58,167.36,1.49,167.09,162.93
