frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,type
1,169.91,174.25,6.48,161.47,177.5,151.46,174.96,8.04,171.17,179.95,1
2,168.14,177.7,5.68,160.4,175.27,150.26,175.85,8.63,171.91,178.8
3,169.98,175.32,6.36,157.06,172.65,149.62,178.35,8.96,172.79,175.73
4,170.12,176.14,5.68,155.34,166.6,155.03,178.78,8.81,170.47,174.59
5,167.7,177.63,5.34,154.71,163.94,153.45,177.09,9.49,169.77,172.3
6,167.51,179.04,4.44,155.55,161.5,157.52,174.94,9.12,167.28,170.06
7,169.36,176.39,3.62,157.6,161.25,162.53,178.95,8.36,165.92,165.7
8,169.17,177.2,3.88,158.93,160.16,166.55,179.5,8.32,167.48,149.3
9,167.73,178.95,3.53,159.49,159.93,167.74,178.02,10.05,167.56,151.1
10,167.6,177.3,3.82,160.05,160.44,168.91,179.65,10.85,169.86,153.96
11,168.94,176.15,4.17,162.89,163.04,171.07,164.88,11.56,171.96,160.15
12,166.93,177.02,3.77,165.05,166.93,172.72,167.1,12.82,173.09,166.34
13,164.91,177.3,3.36,166.86,169.0,173.55,171.7,14.53,172.64,170.72
14,164.47,177.72,3.84,167.59,169.8,173.0,174.98,16.31,173.23,172.53
15,164.67,177.44,4.3,168.37,170.51,174.57,175.86,16.7,173.3,172.73
16,163.79,177.72,4.81,168.09,170.69,176.17,174.02,16.73,173.84,173.21
17,163.96,178.95,4.87,167.4,169.92,178.44,173.2,16.05,174.2,174.44
18,164.14,178.8,4.41,167.56,168.66,176.4,173.64,17.53,174.01,175.77
19,165.18,176.49,5.85,164.31,165.01,175.19,172.93,17.48,175.47,175.84
20,163.69,179.03,7.06,159.0,158.28,173.99,171.64,16.42,178.02,173.58
21,161.18,179.92,7.57,155.81,151.85,170.74,171.12,17.01,179.98,171.76
22,159.2,179.56,7.21,152.42,144.76,169.73,170.01,16.19,178.05,168.94
23,154.07,178.81,6.14,148.77,137.88,167.88,170.2,16.08,176.48,165.25
24,150.09,174.56,5.8,147.07,133.72,165.42,169.27,15.28,176.87,162.94
25,145.29,171.05,6.04,142.5,128.68,161.28,172.12,13.32,172.86,158.88
26,139.52,166.25,5.12,140.83,126.18,155.57,170.82,12.12,171.03,156.67
27,140.98,176.04,5.33,142.8,126.72,148.03,173.91,8.77,169.82,155.43
28,130.56,161.28,6.98,144.65,128.55,152.87,173.95,5.45,173.26,160.62
29,130.04,174.75,3.25,150.15,137.81,141.61,165.17,4.41,177.58,166.74
30,138.85,147.19,0.93,155.13,144.64,105.25,171.85,0.3,178.26,170.74
31,167.28,175.74,3.63,163.26,155.54,99.25,171.2,1.37,179.72,174.47
32,166.39,161.89,2.07,168.54,164.11,97.66,178.03,2.42,179.31,173.44
33,167.71,178.79,2.44,171.78,170.49,78.85,172.45,4.4,175.79,169.75
35,176.63,176.14,8.37,166.98,166.33,56.35,177.8,14.17,168.07,157.56
36,149.19,143.47,10.79,163.9,161.53,50.63,171.24,17.2,164.06,154.86
37,75.24,134.14,12.04,160.5,154.1,49.59,177.69,23.63,161.46,154.47
38,31.66,156.47,15.69,162.03,148.88,50.65,169.19,35.62,161.78,155.41
39,150.09,122.41,14.66,161.48,143.13,52.69,173.04,40.94,161.55,153.8
40,161.66,158.44,13.53,158.86,141.56,56.57,176.39,47.75,162.42,154.85
41,151.6,139.31,17.8,158.51,140.95,59.77,179.74,55.91,162.03,155.13
42,147.41,161.07,19.61,161.63,144.99,60.12,174.08,59.87,163.46,157.25
43,149.47,172.61,20.02,166.47,150.96,62.72,174.32,64.77,166.02,160.2
44,160.99,153.65,20.98,168.29,154.99,59.69,169.95,67.03,167.0,162.69
45,161.92,171.02,21.76,172.0,159.33,61.29,170.22,71.0,167.0,164.54
46,147.6,146.19,20.92,174.64,161.28,62.76,169.58,72.34,168.27,164.59
47,172.23,162.87,7.44,175.56,162.91,64.9,169.69,76.57,168.2,164.28
48,171.8,154.74,2.44,174.26,160.53,67.43,168.97,80.59,167.54,163.93
49,157.57,122.79,7.1,171.79,157.46,74.53,167.85,90.59,165.82,162.76
50,143.28,115.61,1.61,169.34,155.51,83.57,169.09,103.1,163.66,161.01
51,131.5,161.04,26.51,169.92,155.24,89.55,170.44,110.47,166.06,161.14
52,133.78,154.07,21.46,176.2,160.1,81.11,168.68,102.79,168.88,161.62
53,145.81,163.16,17.85,179.99,164.08,88.14,168.77,113.16,171.64,161.16
54,2.54,178.99,21.02,177.66,167.43,88.88,169.68,115.62,175.77,159.17
55,19.23,177.43,6.34,171.8,169.1,94.25,167.57,121.68,178.45,153.65
56,10.03,179.26,10.24,169.33,171.68,100.29,169.2,127.73,173.29,152.75
57,26.5,179.76,7.43,165.87,171.68,99.35,173.12,124.71,170.33,153.71
58,2.42,155.85,4.47,162.95,166.52,91.86,172.68,114.77,167.84,155.26
59,78.27,145.65,69.68,162.94,167.42,84.12,176.06,102.89,165.1,153.35
60,52.86,35.87,60.87,164.91,162.98,90.13,177.55,105.79,164.13,155.9
61,141.81,175.41,37.82,167.97,161.77,44.2,175.49,51.46,166.73,157.32
62,13.75,132.14,43.0,169.74,164.5,39.03,177.22,43.75,168.53,157.53
63,162.23,166.85,158.29,171.73,164.9,40.75,168.34,48.73,172.07,155.55
64,166.68,170.74,150.09,171.6,169.58,41.95,172.55,45.73,173.25,155.98
65,137.7,171.09,134.91,176.49,167.24,48.61,174.97,51.25,177.25,153.66
66,60.99,179.4,59.67,179.9,163.21,49.01,177.5,51.0,178.16,145.51
67,45.89,175.14,44.44,176.33,157.51,43.73,179.81,40.39,174.15,137.99
68,52.79,176.5,26.75,173.43,154.24,36.97,172.08,24.28,171.52,137.66
69,124.14,145.02,18.07,174.74,157.55,28.95,171.96,6.77,170.44,140.61
70,144.43,162.65,10.55,174.94,159.3,36.14,161.23,2.32,169.53,141.96
71,159.38,177.12,7.46,177.18,165.64,60.55,156.64,7.39,170.85,149.03
72,167.68,179.5,7.04,177.89,172.03,136.61,171.42,9.72,174.45,158.26
73,166.91,178.04,5.61,177.44,175.13,158.36,177.87,11.88,175.61,162.21
74,168.0,172.71,3.87,177.5,174.62,167.12,179.96,12.72,178.98,168.25
75,167.66,173.83,3.0,177.14,173.56,174.89,175.23,11.72,179.5,173.04
76,166.98,175.68,2.89,177.84,172.53,179.19,175.07,11.9,178.56,176.7
77,166.38,177.25,2.97,179.24,175.34,179.58,171.25,12.95,178.14,177.44
78,166.82,178.55,5.53,176.89,174.32,178.38,166.54,12.51,179.63,176.63
79,169.25,177.33,7.84,177.05,176.05,178.29,164.03,15.09,178.51,175.03
80,170.26,177.1,9.51,176.36,176.89,178.94,168.13,16.08,177.04,173.93
81,170.89,177.79,10.64,176.36,177.38,178.48,169.31,17.78,178.38,173.37
82,172.98,177.56,12.03,174.96,175.44,176.92,171.6,18.1,178.35,173.56
83,174.53,178.32,12.68,174.23,172.79,176.36,170.01,18.08,177.62,172.28
84,175.38,178.71,12.73,171.35,164.72,176.2,169.7,17.77,177.47,171.69
85,174.67,178.2,12.21,167.78,153.85,176.73,170.6,17.89,177.67,171.6
86,173.97,178.03,11.63,166.64,147.33,176.49,169.47,17.04,178.15,172.21
87,173.2,178.33,10.24,167.23,144.8,176.97,168.94,15.46,179.56,173.67
88,173.23,179.78,8.88,167.84,151.8,177.76,169.19,14.46,179.05,175.4
89,172.92,179.19,7.86,168.58,158.5,177.6,174.49,13.62,177.97,176.86
90,172.73,178.81,7.2,168.95,163.87,177.95,178.95,13.22,177.5,177.78
91,172.68,178.81,7.06,169.24,167.73,173.05,173.65,13.21,177.52,178.02
92,172.87,179.28,7.09,168.57,169.29,167.15,172.84,13.18,177.21,178.62
93,171.77,179.85,6.8,167.0,171.19,164.42,171.27,12.67,176.28,178.82
94,171.14,178.79,6.82,166.68,173.79,163.7,171.07,11.72,175.32,179.39
95,170.28,178.11,6.77,165.82,175.26,159.65,168.55,11.24,175.21,179.33
96,169.26,179.95,6.23,165.15,174.65,158.84,174.82,9.73,174.77,179.57
97,169.43,178.19,6.22,164.76,172.69,158.58,176.68,9.46,174.44,179.17
98,169.34,177.93,6.21,163.51,171.24,157.81,176.22,8.98,174.66,179.02
