frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,173.9,172.4,6.9,165.61,161.81,170.4,175.18,9.33,166.68,173.27
2,172.87,174.22,6.6,166.18,162.29,169.72,174.0,9.99,165.64,173.11
3,172.43,174.91,6.68,167.06,164.21,167.69,171.64,11.87,164.47,174.3
4,172.45,176.5,7.17,169.27,171.01,168.3,172.79,11.05,165.25,174.55
5,171.23,178.38,7.32,168.28,174.15,169.23,175.22,9.35,167.77,175.04
6,172.12,179.56,6.7,168.2,175.89,167.6,172.85,9.32,168.08,175.6
7,168.45,178.7,7.05,164.62,168.59,162.43,170.72,9.53,172.48,169.33
8,166.8,178.83,5.66,163.15,159.57,159.34,173.52,10.62,173.57,162.12
9,167.39,176.21,5.49,157.59,153.25,155.49,170.1,9.22,174.23,154.45
10,167.45,176.85,6.38,156.95,152.04,142.84,161.43,9.76,174.1,146.85
11,165.5,178.65,3.08,157.94,151.39,133.95,157.97,10.33,169.85,142.36
12,155.09,175.06,0.83,154.71,148.66,106.97,136.84,6.75,168.06,140.31
13,144.09,172.76,0.22,151.82,149.27,87.7,141.27,3.71,166.82,146.17
14,138.52,167.13,0.67,152.07,155.49,80.91,157.45,2.56,167.35,152.42
15,114.41,163.94,0.62,153.18,163.85,66.15,172.6,1.25,170.57,156.98
16,95.83,129.4,3.76,153.57,171.92,52.28,179.78,5.68,175.76,157.69
17,116.72,172.2,3.22,154.06,172.99,49.01,166.95,9.58,178.04,155.8
18,61.02,166.44,11.2,156.95,175.48,45.89,173.56,19.98,175.0,154.23
19,46.05,172.89,17.56,161.54,173.04,46.54,179.91,22.48,176.6,159.59
20,47.65,177.81,21.86,165.93,169.87,47.01,172.63,24.87,177.0,166.02
21,49.9,179.25,25.28,171.1,165.24,50.67,176.04,35.69,175.75,168.13
22,63.07,170.67,26.48,173.09,160.71,57.74,177.1,48.48,176.27,165.99
23,64.4,172.64,52.2,175.15,160.93,62.19,176.06,60.9,173.67,158.47
24,56.88,173.6,41.01,176.6,157.47,62.82,173.45,67.77,172.66,157.78
25,167.28,157.27,28.19,177.1,147.95,68.01,171.7,78.02,173.16,161.14
26,23.94,172.62,18.83,179.49,140.38,71.22,168.86,86.19,171.01,161.9
27,93.68,175.25,89.76,175.92,135.91,88.37,170.18,106.44,167.82,159.27
28,128.54,171.27,116.99,173.66,135.68,90.75,172.06,112.84,166.81,159.72
29,116.89,172.67,115.67,167.06,146.88,92.5,169.0,113.74,168.15,160.53
30,120.89,173.29,119.62,164.85,155.03,92.86,166.23,119.2,165.5,160.81
31,128.13,166.45,125.9,164.62,158.93,92.77,165.77,122.15,163.61,162.32
32,122.88,175.42,125.36,165.15,159.46,89.97,162.97,122.78,162.41,163.44
33,133.12,174.11,131.67,165.47,158.94,94.61,162.39,126.01,159.35,160.22
34,132.25,165.94,126.47,169.15,153.49,95.86,166.21,129.92,154.69,153.42
35,146.19,160.91,139.03,172.89,150.67,97.15,171.98,135.3,150.95,142.98
36,132.2,174.23,138.46,174.5,148.05,92.87,160.4,135.5,151.42,134.48
37,103.23,179.25,124.98,176.09,148.99,90.01,163.06,134.02,158.91,135.7
38,96.0,174.23,123.98,173.11,157.32,84.67,162.63,130.03,168.77,137.05
39,93.84,170.88,126.22,171.71,160.56,86.98,168.92,134.42,179.96,147.62
40,94.07,162.79,123.76,168.82,160.45,80.14,178.6,132.3,170.7,152.71
41,129.17,120.47,174.67,167.64,162.96,93.23,174.96,147.77,167.99,156.41
42,128.24,118.37,168.53,167.07,163.81,91.33,173.42,119.88,166.97,152.21
43,157.19,139.84,164.22,169.46,164.25,118.31,177.67,125.52,160.13,158.64
44,167.5,142.66,161.38,175.22,163.76,54.0,178.89,60.09,159.06,160.25
45,168.59,160.37,156.54,173.54,158.36,37.52,178.61,41.31,157.52,161.77
46,156.87,134.13,156.62,163.15,152.75,19.68,176.67,18.34,158.24,165.27
47,35.71,174.93,4.69,151.47,140.37,5.32,178.39,1.48,160.62,172.68
48,153.05,170.91,84.87,147.14,136.67,14.89,176.55,4.7,159.18,171.79
49,169.41,173.56,75.1,140.11,130.31,26.49,177.4,8.63,159.22,168.7
50,168.08,170.14,45.98,134.33,126.73,55.89,102.62,12.08,159.71,166.65
51,163.51,172.85,30.44,130.13,123.87,107.53,139.71,14.19,160.62,167.11
52,164.63,174.9,20.31,123.85,120.5,119.89,158.62,10.34,160.5,170.0
