frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,153.72,171.58,4.27,154.1,145.24,85.6,166.53,8.02,151.13,132.63
2,153.78,175.07,4.63,152.16,143.75,89.75,173.03,9.16,150.22,131.18
3,153.57,173.04,7.17,151.82,144.86,81.54,175.28,9.73,152.35,134.71
4,149.27,178.16,13.53,156.23,152.08,59.61,179.14,8.27,154.1,139.09
5,145.12,176.91,18.81,162.2,162.78,45.28,171.46,8.44,156.39,143.75
6,134.6,177.79,27.19,166.64,170.65,50.9,167.14,14.9,154.98,141.99
7,128.34,177.26,31.78,168.92,173.61,55.04,164.84,33.06,158.86,146.44
8,119.54,179.67,42.71,169.69,172.11,51.06,175.47,42.92,161.91,155.27
9,118.72,176.0,44.17,171.3,170.64,55.2,160.41,48.61,164.09,161.55
10,115.95,176.42,45.49,173.91,167.88,34.96,151.8,47.76,166.93,166.24
11,107.01,178.08,48.69,176.1,167.37,40.03,165.17,51.25,167.86,167.22
12,104.18,166.63,48.72,179.86,166.99,30.29,154.25,51.36,168.18,166.76
13,59.19,155.88,50.04,175.67,167.71,34.75,178.29,53.58,168.54,168.0
14,25.19,168.39,50.39,169.16,174.17,28.16,167.87,55.56,170.17,171.12
15,1.69,167.75,62.34,162.76,179.1,33.59,177.55,55.57,171.55,172.83
16,20.87,178.23,63.93,159.2,178.88,39.37,178.19,63.15,170.41,173.85
17,27.1,175.11,62.53,154.53,177.87,40.48,178.95,67.25,171.07,176.54
18,31.48,178.58,64.06,151.52,176.09,45.14,172.28,71.1,171.57,179.41
19,35.54,179.18,62.11,149.85,175.31,50.72,175.02,72.73,170.66,179.64
20,39.18,179.79,63.19,147.54,177.37,59.06,175.1,78.95,169.39,177.63
21,41.53,176.5,64.59,148.34,179.05,60.45,172.88,84.11,167.01,175.2
22,40.0,175.57,61.02,148.42,175.89,62.36,168.45,83.95,165.37,172.75
23,41.97,178.7,61.42,150.81,171.9,65.14,173.86,86.23,163.01,170.89
24,46.12,176.67,59.79,153.49,165.07,68.46,174.72,87.56,158.85,172.58
25,46.61,177.5,65.38,152.33,157.42,69.85,174.57,85.99,156.62,176.08
26,82.87,171.28,111.33,154.03,156.13,77.16,179.33,93.44,155.07,179.07
27,86.6,178.34,106.42,155.31,155.07,89.22,173.68,102.59,158.33,179.85
28,95.56,170.42,112.81,158.78,161.66,90.85,177.46,104.97,162.49,178.89
29,94.89,179.54,115.99,160.68,166.46,100.07,163.41,115.27,166.57,175.69
30,97.32,175.97,117.46,164.81,172.67,106.07,166.52,122.7,167.03,166.4
31,88.44,170.53,114.59,167.41,177.65,105.64,168.15,123.32,171.32,165.23
32,123.29,177.68,145.7,170.34,179.23,107.32,166.49,126.82,172.81,165.58
33,111.83,157.51,123.42,173.66,179.01,103.17,169.88,123.32,173.65,167.9
34,144.4,164.43,146.76,176.01,178.18,102.0,174.68,122.3,173.89,170.59
35,167.39,161.79,165.7,177.69,178.33,103.14,173.68,123.52,172.66,170.41
36,172.94,112.75,171.35,178.97,176.74,105.18,176.22,124.46,171.03,170.86
37,177.35,154.17,177.08,178.36,177.35,104.08,177.42,121.75,171.29,173.55
38,168.1,179.59,177.87,177.98,178.05,107.16,175.88,125.38,172.65,176.53
39,159.09,166.23,176.56,176.27,176.39,87.71,178.4,103.82,172.11,175.17
40,125.4,147.82,173.65,174.01,175.38,78.17,176.64,91.65,171.96,173.42
41,154.35,145.24,111.35,171.64,173.57,70.67,169.36,72.26,170.88,167.62
42,93.5,172.3,72.51,164.59,167.62,69.99,158.64,61.65,167.39,161.96
43,63.39,164.05,51.52,157.26,160.17,68.23,153.56,54.58,161.78,154.85
44,79.98,165.66,33.7,152.09,152.34,60.5,157.63,52.13,158.44,150.27
45,119.76,134.22,12.78,151.15,149.75,51.58,158.79,29.42,155.59,146.28
46,102.03,124.3,3.8,148.63,146.78,60.26,152.64,13.4,153.91,145.56
47,105.69,138.72,0.09,147.55,144.86,69.9,137.75,3.72,151.16,140.55
48,104.44,143.58,0.38,145.27,142.15,67.35,149.77,2.05,148.42,135.87
49,104.28,159.98,0.71,144.85,141.23,72.65,142.29,0.6,148.38,134.68
50,101.24,137.9,1.64,143.54,141.43,60.76,149.96,4.17,145.98,133.38
51,99.28,134.24,2.48,145.44,145.01,43.17,164.67,7.12,148.13,136.39
52,99.45,133.19,4.32,147.23,148.99,35.17,159.4,4.64,154.07,141.04
53,100.33,134.65,6.66,151.06,153.67,29.86,161.98,5.15,160.48,146.63
54,102.41,137.71,10.16,155.74,156.4,18.64,169.0,7.39,165.01,153.0
55,100.91,137.37,11.75,158.23,157.48,17.42,174.95,10.97,166.23,155.25
56,103.29,138.65,12.5,159.68,156.97,20.56,172.95,10.94,167.97,155.49
57,106.7,141.49,12.93,163.12,160.26,26.17,170.84,7.95,168.27,150.95
58,109.11,147.35,14.96,165.64,161.9,56.91,156.8,3.16,168.16,144.14
59,115.68,154.72,14.6,168.66,162.94,55.24,159.23,6.26,167.33,139.57
60,124.17,161.87,13.62,173.08,166.04,68.5,143.42,2.11,169.7,139.46
61,128.45,161.0,11.6,173.56,166.57,107.47,131.07,0.16,164.21,138.05
62,132.32,160.89,10.41,175.59,168.87,155.15,179.29,0.95,161.33,141.03
63,135.63,162.15,8.94,176.49,170.72,158.41,175.75,2.81,159.09,145.72
64,139.41,160.19,7.21,177.3,172.28,158.46,175.59,4.02,156.65,153.51
65,140.99,160.93,6.12,179.97,174.91,161.05,160.75,3.22,158.23,160.89
66,142.05,165.97,5.08,177.92,176.99,158.29,173.5,3.95,160.81,168.21
67,144.81,168.41,4.23,176.14,177.49,164.1,179.19,2.34,163.9,175.13
68,145.75,168.67,4.84,173.61,176.78,167.74,177.84,1.62,165.88,177.78
69,145.69,167.34,6.23,171.08,174.58,157.52,41.83,2.83,167.6,175.74
70,146.31,167.09,6.23,171.88,167.94,121.4,107.53,2.13,169.27,173.78
71,147.75,167.48,5.74,176.1,155.17,103.42,164.61,2.93,166.92,168.4
72,149.27,169.4,5.76,178.07,146.21,102.88,174.4,1.68,164.6,162.03
73,153.42,171.69,5.06,179.2,138.06,106.8,178.82,2.42,165.37,160.04
