frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,155.93,176.23,6.91,164.9,160.64,40.36,113.83,25.0,170.59,170.52
2,155.4,177.83,6.6,165.76,161.99,32.99,159.32,24.39,170.82,170.7
3,155.74,178.02,6.22,167.62,164.75,31.92,175.47,26.07,170.96,171.0
4,156.74,177.62,5.68,169.46,168.39,29.98,172.36,26.85,171.29,171.84
5,159.43,179.44,6.03,170.01,170.6,48.59,166.76,28.01,171.68,172.57
6,159.6,177.87,5.55,170.21,173.29,59.28,147.92,28.59,172.37,172.23
7,160.78,177.99,5.68,169.04,173.67,57.0,143.16,29.16,174.68,169.45
8,160.93,175.6,5.55,168.91,174.02,62.91,158.77,27.8,176.32,167.17
9,161.69,174.31,5.92,168.21,172.61,57.2,160.29,26.44,177.21,165.64
10,162.81,176.65,6.41,166.78,170.97,40.8,147.83,25.48,178.04,162.06
11,162.29,175.44,6.77,164.38,167.84,38.04,147.86,24.28,179.19,156.42
12,161.36,174.09,5.59,162.68,164.63,31.74,161.36,23.76,179.99,151.38
13,161.87,179.45,3.86,161.5,162.39,33.99,160.52,22.73,179.21,147.41
14,158.52,178.09,2.05,160.68,162.85,34.36,153.4,20.52,177.58,144.28
15,145.16,178.47,0.54,162.34,169.1,37.87,153.06,16.89,176.96,147.68
16,123.63,124.61,1.08,163.9,178.42,47.5,160.66,14.16,174.7,150.81
17,101.77,148.84,1.21,165.1,175.96,41.4,174.43,8.97,172.01,154.76
18,110.31,138.88,3.0,164.52,177.53,35.22,177.76,4.88,170.26,158.34
19,116.88,160.43,0.76,165.18,178.04,29.51,179.12,3.05,168.87,162.15
20,147.31,127.48,2.3,164.81,166.19,30.04,176.02,1.34,168.91,168.1
21,141.58,175.05,6.67,169.4,164.3,28.14,168.59,0.95,168.98,172.54
22,166.24,171.18,7.62,170.01,158.03,28.57,172.9,0.87,168.4,170.63
23,158.11,165.01,9.8,170.18,160.1,23.55,175.16,1.26,168.12,168.63
24,145.9,160.73,13.93,171.61,157.82,24.93,173.91,2.85,168.52,163.81
25,128.42,145.64,13.69,174.49,154.24,21.93,174.16,3.78,169.77,160.74
26,148.82,147.02,12.81,177.32,148.39,18.87,174.48,2.77,170.57,161.36
27,155.75,163.1,18.49,178.78,144.47,18.16,176.93,2.75,170.13,160.18
28,137.9,161.14,18.43,173.62,144.35,17.6,177.83,3.79,166.51,155.98
29,164.63,173.1,19.34,167.06,147.24,16.29,174.16,6.67,162.13,151.62
30,179.72,167.51,18.43,161.09,152.92,19.04,176.59,9.07,160.7,149.43
31,101.96,64.96,13.72,162.15,151.33,18.61,173.24,12.34,161.55,153.65
32,60.29,151.01,16.91,160.09,157.23,18.3,176.93,12.58,162.12,160.89
33,12.38,148.19,15.12,161.79,159.43,17.69,169.21,12.74,161.09,166.54
34,90.07,132.26,17.5,162.22,159.01,17.88,175.65,19.58,159.01,170.3
35,1.2,43.32,19.0,162.16,158.38,18.96,172.61,21.53,154.85,170.42
36,3.9,136.04,25.46,164.32,157.82,25.99,171.97,35.44,149.2,160.58
37,14.73,158.06,32.2,166.75,157.21,31.54,178.9,40.22,146.87,147.72
38,21.54,165.26,35.3,169.23,155.74,32.49,178.38,41.14,147.16,140.63
39,27.21,168.33,36.62,172.84,152.62,34.41,179.83,37.43,153.4,139.4
40,43.97,169.55,50.73,174.53,174.58,46.98,179.49,50.35,177.67,155.61
41,41.89,167.77,32.24,173.84,163.42,54.28,178.74,54.59,176.71,148.44
42,77.59,150.08,52.26,169.17,161.29,47.72,179.06,52.27,176.15,154.75
43,179.15,177.13,8.87,169.3,165.69,49.31,176.04,56.14,171.88,158.07
44,166.54,175.14,17.08,168.0,171.07,50.88,173.88,59.95,169.82,153.05
