frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,161.84,178.28,8.25,167.23,169.49,89.26,134.59,12.64,176.11,162.0
2,162.22,178.83,8.32,166.88,168.45,87.96,151.06,12.74,176.47,160.62
3,162.9,179.27,8.82,166.71,167.83,89.11,155.71,12.75,176.64,159.82
4,162.64,178.97,9.25,166.79,167.88,91.73,157.91,11.65,176.91,158.95
5,161.49,179.15,9.19,167.3,168.66,92.71,164.0,10.76,177.09,157.73
6,160.1,178.83,8.92,167.99,169.82,92.94,172.82,9.92,177.37,155.28
7,159.35,179.84,9.15,168.61,170.73,91.49,179.31,9.36,177.46,152.99
8,157.5,178.32,9.56,168.83,170.49,85.7,174.63,8.51,177.23,150.5
9,157.22,163.16,8.34,167.5,168.52,72.3,172.63,7.29,177.55,147.69
10,141.62,154.64,7.21,165.06,164.86,57.45,175.07,5.38,177.4,145.44
11,118.59,147.62,8.21,164.21,163.59,49.62,171.65,3.66,175.64,146.21
12,94.62,169.43,8.56,165.46,164.4,46.08,178.39,1.8,173.77,148.93
13,80.92,166.68,9.21,167.13,170.73,48.68,176.41,0.83,173.55,152.13
14,148.27,138.5,6.19,167.03,177.29,47.35,174.64,4.9,177.26,152.59
15,48.09,159.56,6.69,167.37,178.68,42.53,176.23,8.58,178.94,154.68
16,52.03,166.09,6.84,167.94,179.58,45.2,174.67,14.27,178.61,159.34
17,49.77,173.47,10.68,169.12,175.08,46.05,168.71,19.71,178.29,164.2
18,54.63,175.48,10.16,170.67,169.59,46.79,168.5,23.63,177.31,168.03
19,39.33,178.05,11.26,172.23,164.38,40.89,167.19,24.55,175.5,171.52
20,35.89,177.61,17.06,171.76,160.37,42.62,173.05,31.94,174.95,173.92
21,58.7,176.67,43.08,171.9,155.29,45.08,172.45,36.59,176.05,168.38
22,77.28,164.63,56.38,170.9,151.29,45.5,177.19,38.88,175.93,161.29
23,93.45,178.87,74.6,171.7,152.03,53.05,173.29,50.45,176.15,161.16
24,106.41,175.69,84.99,172.72,145.32,64.05,173.22,65.1,175.17,163.33
25,175.66,179.48,15.51,175.15,135.42,72.95,178.35,72.64,174.03,160.98
26,123.28,147.69,22.11,174.77,128.75,75.13,179.3,74.98,172.14,159.62
27,160.74,170.97,16.87,176.79,129.07,82.04,179.42,81.89,171.3,158.8
28,78.42,175.22,51.1,179.69,131.32,81.63,179.99,84.16,171.19,162.69
29,127.54,178.45,111.6,177.13,133.69,100.04,178.28,101.19,170.34,162.55
30,88.05,157.56,55.63,176.32,142.3,107.72,179.38,108.1,168.8,159.7
31,130.9,179.04,112.31,173.73,151.66,112.48,179.66,115.06,164.76,157.04
32,153.49,178.58,135.44,173.27,151.8,119.12,179.54,123.38,162.34,154.88
33,146.59,179.36,135.27,173.82,151.85,124.92,178.5,128.53,159.84,150.1
34,161.0,177.98,151.03,175.19,149.0,131.78,179.39,137.5,157.37,143.25
35,149.14,176.08,143.29,179.39,161.28,136.56,170.99,139.8,172.65,136.65
36,160.81,174.02,168.96,177.64,160.25,148.93,174.07,149.8,168.48,132.9
37,160.99,179.57,174.25,178.94,155.27,156.73,174.88,154.28,169.76,130.26
38,175.89,172.07,10.66,178.76,155.3,147.95,172.65,148.64,173.57,132.17
39,179.02,151.57,11.55,178.51,151.27,146.17,174.88,150.3,177.96,137.96
