frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,166.97,177.06,2.45,162.31,146.1,152.68,166.8,5.49,170.81,163.21,3
2,166.49,177.6,5.31,165.12,150.89,152.81,162.91,9.24,165.54,156.44,
3,166.22,178.18,7.2,168.82,154.06,132.2,175.97,19.36,162.97,161.11,
4,167.44,177.28,10.11,171.54,156.65,100.07,135.17,28.88,162.62,163.13,
5,168.38,179.92,13.32,175.1,161.6,109.28,136.91,31.12,154.54,159.17,
6,169.57,175.57,17.65,178.96,166.75,108.79,134.37,24.51,145.99,152.28,
7,168.81,166.89,21.05,179.4,169.26,108.67,157.67,32.03,142.05,148.15,
8,172.47,176.97,27.35,179.56,171.23,108.08,168.15,34.16,138.75,144.18,
9,175.63,179.51,29.56,179.46,170.89,109.71,168.53,38.14,137.87,142.21,
10,169.63,175.27,25.83,175.85,171.17,137.18,161.15,30.89,145.13,149.21,
11,170.8,175.77,23.61,179.73,155.35,149.7,171.38,32.7,152.45,152.32,
12,174.76,177.58,23.53,175.52,142.05,175.17,161.7,35.44,162.99,162.13,
13,177.37,175.32,23.54,172.13,131.4,65.44,129.6,35.43,166.21,166.4,
14,178.38,179.89,24.29,162.61,125.83,152.51,92.78,39.4,172.71,164.4,
15,179.17,177.42,24.93,154.28,123.34,88.14,71.9,34.36,176.89,167.24,
16,178.42,177.26,28.94,140.39,121.49,50.12,87.31,37.81,177.3,168.16,
17,178.78,169.53,32.57,128.87,120.25,46.12,163.71,50.07,178.28,173.78,
18,179.99,173.99,38.89,117.47,120.53,11.43,138.29,54.68,176.7,176.01,
19,175.62,177.26,41.67,114.48,130.3,80.4,95.13,62.34,171.25,179.27,
20,167.48,174.34,50.6,120.64,152.02,61.49,167.69,74.72,169.75,178.35,
21,175.19,176.93,53.26,126.8,163.74,109.94,81.35,80.68,166.25,176.79,
22,169.03,176.67,58.86,127.68,161.72,50.32,59.24,83.79,159.36,173.14,
23,178.78,164.53,61.42,129.26,157.79,174.9,172.99,84.88,154.31,172.53,
24,167.74,163.75,68.11,114.19,135.16,176.32,163.14,84.08,154.44,176.52,
25,160.91,166.81,72.45,101.93,116.44,168.61,150.77,82.2,155.41,179.36,
26,163.94,165.97,79.78,91.54,105.36,170.08,161.87,71.32,159.14,173.71,
27,163.61,161.81,81.59,90.75,102.01,167.74,152.38,64.38,161.13,172.62,
28,162.53,157.48,81.38,90.9,99.78,171.04,157.22,51.94,164.6,169.92,
29,168.21,147.65,83.81,96.84,103.85,165.65,161.73,47.99,168.41,168.06,
30,165.99,151.78,75.07,102.53,109.44,160.03,171.36,44.53,173.02,168.5,
31,168.86,149.86,66.44,105.45,111.48,157.05,175.1,38.11,177.97,166.02,
32,178.01,164.39,56.96,109.05,114.22,150.12,179.14,35.15,178.45,164.4,
33,171.5,169.9,53.29,110.96,116.95,145.13,179.2,34.17,176.11,163.26,
34,174.28,179.07,35.14,116.14,121.4,142.76,176.07,31.31,175.81,164.32,
35,169.76,172.88,22.49,128.53,133.69,137.27,174.72,28,175.77,161.6,
36,166.14,170.78,14.14,140.2,145.81,134.36,164.78,26.06,179.14,160.76,
37,165.61,177.92,9.3,152.21,160.26,124.98,154,25.72,179.98,161.18,
38,167.41,177.77,6.73,156.96,169.65,124.4,156.46,22.91,177.74,157.86,
39,164.9,177.76,3.23,155.64,169.55,120.65,138.86,19.08,171.15,153.91,
40,162.86,178.08,1.67,152.01,160.95,114.96,156.61,20.42,168.32,155.49,
41,164.56,179.5,1.68,149.55,151.93,111.5,146.27,20.18,166.59,155.52,
42,163.78,176.22,0.97,150.2,147.32,113.64,149.73,20.94,167.24,159.06,
43,164.87,175.37,1.67,151.39,141.31,107.28,138.34,20.26,168.01,161.59,
44,162.41,174.06,2.48,153.31,138.68,104.09,140.48,19.51,167.56,162.46,
45,162.67,174.82,3.26,158.64,141.58,88.72,148.07,18.5,168.55,162.14,
46,161.63,175.74,3.72,165.51,141.55,110.09,177.55,18.74,167.35,159.79,
47,162.64,173.12,5.56,168.84,139.68,116.46,169.51,16.94,168.27,164.47,
48,161.12,168.07,7.43,171.28,141.2,126.42,154.44,16.71,163.37,160.15,
49,159.95,170.48,9.04,176.68,147.77,118.44,155.29,17.48,164.63,162.81,
50,160.61,172.55,11.91,179.04,156.62,137.96,152.25,19.32,163.64,164.45,
51,158.9,171.41,12.64,179.99,162.74,27.3,173.46,22.75,161.34,166.51,
52,158.33,174,13.07,179.54,168.91,47.21,73.29,22.39,160.91,167.92,
53,158.29,176.06,13.17,179.74,171.29,142.98,163.72,20.29,159,168.67,
54,156.23,174.64,12.82,179.02,173.51,148.87,171.33,21.8,161.02,170.16,
55,154.77,174.63,10.99,176.69,173.05,143.27,178.02,20.41,159.31,166.65,
56,157.35,176.24,10.67,176.07,173.25,151.17,179.43,21.5,160.64,163.52,
57,156.15,175.21,8.77,174.26,172.59,137.2,172.36,21.23,162.4,160.07,
58,155.32,175.53,6.61,174.37,173.1,131.06,168.89,19,165.87,158.74,
59,153.54,176.03,4.13,174.3,172.37,128.87,179.04,19.81,170.9,162.18,
60,155.36,179.35,3.1,173.12,170.58,130.16,167.72,18.04,172.11,161.24,
61,154.67,177.48,1.96,172.61,169.06,137.59,114.34,15.29,171.84,157.66,
