frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,148.72,177.38,31.21,158.24,166.56,174.66,172.75,20.26,159.55,172.65,1
2,153.6,174.86,29.5,161.83,167.79,139.22,144.06,20.8,159.21,176.35,
3,156.7,176.36,28.03,166.69,169.71,28.1,161.95,18.26,159.13,178.7,
4,158.96,175.88,26.47,168.3,169.23,64,120.86,16.87,161.61,175.25,
5,155.94,173.58,29.02,168.76,166.34,147.57,147.8,18.38,163.26,178.3,
6,165.74,176.76,27.98,169.13,164.64,150.52,170.52,21.54,165.66,177.84,
7,169.69,166.43,28.23,167.64,162.56,22.68,168.62,27.76,168.36,177.43,
8,162.4,165.86,26.1,165.57,159.29,23.93,135.85,31.37,170.56,176.8,
9,158.91,172.25,24.3,163.59,158.16,23.62,165.08,33.06,173.08,173.26,
10,149.02,173.78,23.38,161.75,156.35,19.86,167.18,30.75,175.4,177.23,
11,148.15,165.63,25.46,160.33,157.14,12.1,174.76,35.67,175.28,179.29,
12,154.22,166.79,27.81,157.23,156.9,29.68,158.13,38.13,174.06,177.4,
13,153.89,175.23,33.45,154.27,158.98,14.67,173.95,39.99,172.51,177.14,
14,92.81,148.19,23.28,151.16,161,17.57,173.46,40.21,171.07,176.37,
15,88.68,178.97,19.32,151.85,165.41,19.43,177.61,38.73,168.15,175.9,
16,79.32,179.39,17.3,153.7,171.64,21.95,176.87,40.45,166.97,173.77,
17,60.49,167.61,19.5,153.79,174.29,25.13,172.83,45.94,165.95,171.84,
18,62.14,179.25,16.67,155.02,175.58,29.22,178.49,44.9,164.6,169.79,
19,56.3,179.33,20.66,156.84,174.91,33.39,172.62,52.04,163.24,165.22,
20,48.6,172.73,25,155.79,168.41,41.51,169.73,60.29,161.78,159.96,
21,46.82,175.15,24.42,156.47,161.73,39.37,169.13,57.67,159.37,154.49,
22,46.41,179.32,27.55,156.35,154.53,42.39,169.55,58.55,158.3,149.84,
23,45.23,179.86,29.96,156.95,151.86,45.63,168.4,60.88,157.84,146.76,
24,44.52,179.14,36.4,157.75,150.39,48.87,168.15,63.98,160.55,145.67,
25,40.27,175.36,37.44,158.68,150.13,55.65,172.2,65.81,160.63,149.2,
26,54.64,171.26,54.33,160.78,151.71,90.67,174.99,100.11,160.99,153.77,
27,56.29,177.16,58.04,163.82,157.13,99.78,169.9,114.62,160.45,165.85,
28,55.21,179.99,57.1,168.46,165.65,104.42,167.69,120.83,160.64,175.06,
29,52.24,178.3,56.48,171.21,173.07,109.61,171.99,124.62,163.38,177.37,
30,48.66,178.84,55.52,172.97,177.74,120.48,171.44,134.65,166.21,178.56,
31,50.42,176.51,62.23,173.77,179.51,120.49,169.8,134.43,168.51,178.71,
32,58.1,178.44,75.65,173.62,179.03,119.92,171.2,132.14,170.58,178.22,
33,61.4,175.89,93.8,172.5,178.96,118.55,173.32,129.77,172.49,179.88,
34,81.92,101.13,119.14,171.64,179.01,114.03,174.54,126.82,174.89,179.12,
35,145.83,105.31,137.03,172.33,178.69,112.77,175.41,123.73,175.72,178.45,
36,177.43,125.75,152.53,173.19,178.11,116.9,176.09,125.69,175.55,179.82,
37,176.25,146.68,160.11,174.41,177.3,106.51,175.48,114.24,174.77,179.22,
38,168.65,169.79,161.26,174.51,176.37,94.35,173.34,100.08,174.54,176.36,
39,162.72,174.42,160.05,173.43,176.77,85.37,173.88,89.62,174.39,174.44,
40,140.41,158.23,163.86,172.45,176.85,73.18,175.24,74.95,173.4,173.95,
41,140.14,175.33,168.95,171.56,178.8,59.68,178.71,60.76,170.51,168.51,
42,96.46,139.16,16.6,170.31,179.38,64.69,178.63,63.87,167.32,162.55,
43,128.7,153.43,0.46,170.31,179.92,55.53,177.51,52.5,165.11,157.77,
44,135.43,154.1,0.34,170.06,179.57,44.1,179.07,37.63,162.49,157.4,
45,136.71,158.63,0.98,169.75,178.98,37.69,178.02,29.26,160.06,156.86,
46,138.89,163.21,1.46,168.05,179.01,32.3,177.88,21.44,158.23,156.95,
47,139.83,164.71,2.07,167.79,179.67,31.82,179.35,17.41,158.04,159.87,
48,138.97,165.52,2.51,167.81,178.56,38.2,173.14,13.72,157.66,162.46,
49,137.9,167.49,2.24,168.31,177.14,40.6,179.8,10.15,155.94,162.45,
50,137.88,167.98,3.6,167.69,176.07,44.81,169.54,4.95,154.86,161.96,
51,137.61,164.66,3.52,165.82,176.58,42.7,171.53,0.01,155.84,159.63,
52,138.73,167.23,4.46,164.79,175.3,28.45,155.12,10.09,156.2,156.41,
53,139.62,167.47,6.09,164.21,173.91,83.27,165.76,0.32,158.61,154.88,
54,145.19,172,6.36,165,167.86,116.28,160.93,4.53,162.36,156.72,
55,147.48,174.19,8.34,163.8,165.96,130.86,162.38,5.55,165.89,158.54,
56,150.23,172.67,7.74,167.87,158.76,110.85,164.05,5.63,166.56,158.11,
57,149.88,168.54,8.36,172.57,150.7,108.4,170.46,6.35,166.76,159.82,
58,151.18,171.79,8.71,178.62,142.33,109.64,136.18,5.25,171.49,164.78,
59,152.33,171.59,9.65,177.28,142.64,106.68,146.05,3.35,175.42,167.47,
60,151.65,170.83,10.94,175.36,149.6,99.55,165.33,2.71,177.32,169.29,
61,151.84,171.64,11.34,172.24,152.17,95.19,151.17,2.46,177.25,166.6,
62,152.03,171.77,12.81,169.91,148.72,100.11,160.73,3.1,176.47,168.25,
63,151.3,170.85,13.54,164.58,153.82,156.8,178.8,3.95,179.49,171.08,
64,151.75,171.64,13.47,164.32,160.11,144.44,142.11,3.85,176.62,174.35,
65,150.1,172.63,15,164.93,167.56,139.33,96.31,0.02,171.57,178.86,
66,148.91,170.03,14.6,164.01,172.02,108.5,149.07,2.8,169.88,178.93,
67,150.9,171.27,13.98,163.34,171.42,101.67,151.98,2.82,169.43,176.55,
68,149.47,173.49,14.9,163.65,169.06,85.75,166.67,1.2,170.03,170.39,
69,152.49,174.51,13.74,163.72,165.94,129.52,74.64,3.74,171.73,161.89,
70,153.42,172.07,13.41,163.86,161.3,140.31,136.44,5.02,176.56,152.16,
71,153.11,169.92,13.36,165.54,160.64,130.19,160.25,5.16,178.86,138.42,
72,151.85,169.48,12.02,166.76,160.52,116.1,137.16,2.71,175.98,133.12,
73,152.11,170.6,11.43,168.56,160.43,106.96,153.94,3.09,174.01,136.05,
74,150.64,171.41,11.82,169.22,159.27,97.32,156.78,1.59,173.02,143.96,
