frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,162.09,171.99,18.02,176.69,168.52,140.22,176.63,1.53,168.69,178.12
2,161.7,174.5,18.54,176.27,170.22,136.82,176.48,0.19,169.67,178.37
3,160.74,176.44,19.33,176.79,171.51,132.16,179.82,0.4,169.09,178.14
4,160.1,177.12,19.24,177.65,172.11,127.34,178.19,0.8,168.41,178.1
5,160.68,178.05,19.14,178.03,172.57,126.51,176.81,1.12,167.39,177.94
6,161.03,177.98,18.79,177.94,172.76,129.62,175.73,0.54,166.51,177.85
7,160.61,178.46,18.86,177.5,171.91,128.91,175.57,0.3,166.18,177.73
8,160.08,177.99,19.03,176.75,171.25,128.63,174.2,0.07,165.8,177.55
9,160.38,176.45,19.09,175.68,170.97,127.08,176.62,0.21,165.2,176.38
10,160.72,175.76,19.51,174.2,170.75,127.7,175.77,0.18,163.53,172.82
11,161.39,174.29,21.14,172.07,172.1,131.44,171.79,0.29,163.09,171.93
12,165.45,176.83,20.87,169.27,172.18,133.64,171.07,0.74,163.77,172.0
13,167.69,177.69,20.32,169.93,172.1,135.61,167.96,0.3,164.38,172.69
14,168.56,171.11,22.08,170.36,175.02,132.22,167.1,0.8,164.4,174.56
15,173.95,171.72,21.72,171.74,178.61,125.27,172.6,0.45,163.74,177.38
16,176.15,177.13,23.19,172.56,178.92,116.26,178.6,2.81,163.36,179.13
17,174.81,176.09,22.79,174.17,178.96,103.87,172.96,5.77,162.79,179.58
18,158.74,173.07,22.32,174.42,177.08,54.14,135.3,10.11,163.73,178.86
19,140.25,168.55,22.36,174.38,176.88,41.15,161.89,12.64,166.02,178.67
20,113.4,160.87,21.4,175.23,176.84,30.82,177.28,15.34,167.69,177.04
21,83.4,164.74,17.84,175.26,174.48,27.43,174.38,19.59,169.18,176.13
22,71.12,173.23,14.5,174.91,170.76,28.33,179.69,25.55,171.22,177.46
23,60.87,170.88,8.41,173.63,167.46,30.83,179.42,32.65,171.63,177.64
24,52.56,175.02,5.79,170.93,161.28,34.95,177.07,41.13,171.59,178.45
25,40.94,178.46,3.08,168.36,159.36,40.04,176.33,50.91,170.89,177.68
26,34.44,171.83,2.53,165.73,159.78,49.25,176.26,60.92,170.77,176.4
27,31.7,169.56,1.26,163.44,163.5,64.25,173.24,75.28,170.44,177.25
28,29.97,174.12,1.48,161.45,167.18,77.99,174.61,88.22,170.77,178.96
29,29.59,175.12,1.58,159.18,170.77,91.73,174.84,101.77,171.24,179.35
30,28.91,174.2,1.44,159.08,172.78,102.76,177.62,111.21,170.19,178.33
31,27.11,173.8,1.02,159.16,172.84,111.63,177.37,122.48,168.45,177.05
32,26.85,173.41,0.67,161.13,172.03,117.69,179.71,129.68,166.38,175.9
33,34.01,174.72,2.94,161.58,168.21,119.91,175.67,128.71,163.99,176.62
34,29.48,176.33,3.06,163.11,163.63,118.87,174.91,127.22,162.72,173.74
35,32.05,175.06,1.42,164.32,161.59,118.89,174.1,128.14,161.42,170.3
36,39.45,168.28,1.4,167.74,160.71,120.67,172.44,130.01,161.23,168.15
37,159.88,177.3,5.88,171.79,163.89,127.19,164.67,133.97,163.64,166.17
38,26.59,167.82,1.34,174.11,168.65,141.13,177.73,143.01,166.57,165.36
39,18.26,173.78,4.12,175.51,171.6,145.49,179.96,144.22,170.51,165.33
40,14.83,177.77,8.18,176.96,174.77,145.64,176.32,142.19,174.38,167.06
41,14.4,176.99,11.5,177.61,175.41,146.44,168.43,138.59,175.12,171.99
42,13.76,179.72,17.4,176.58,175.55,137.0,172.53,127.7,175.45,178.38
43,18.37,176.78,26.75,175.61,174.75,133.34,168.97,119.53,175.35,179.17
44,21.92,174.62,36.25,175.32,176.6,124.03,176.21,99.46,173.25,179.05
