frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
34,171.56,174.4,1.17,150.64,153.11,179.52,166.96,167.31,175.15,163.34,
35,176.46,172.24,6.4,151.29,156.88,178.11,167.79,165.95,177.76,165.92,
36,179.63,169.39,7.43,154.51,161.12,176.32,170.63,169.05,179.34,165.56,
37,178.64,169.48,10.37,158.01,165.95,173.24,172.15,171.32,178.6,166.49,
38,168.84,168.77,10.33,161.98,171.16,170.32,175.03,173.26,175.97,167.47,
39,166.08,174.88,9.98,163.74,170.59,171.28,174.15,173.8,173.64,165.69,
40,179.02,166.35,8.36,162.23,162.99,173.36,175.91,172.87,172.25,162.63,
41,174.37,173.96,10.43,160.54,154.76,173.04,174.64,172.8,174.02,151.71,
42,175.86,169.82,8.47,159.21,151.28,172.78,177,169.93,177.8,139.52,
43,177.79,167.99,7.18,160.82,150.64,174.78,171.87,168.76,179.25,127.78,
44,178.17,168.16,7.38,163.51,152.19,179.61,168.21,163.26,178.48,129.42,
45,173.16,177.09,8.34,169.38,156.12,173.34,167.39,159.17,174.81,147.01,
46,173.61,176.46,5.48,176.42,165.78,161.96,167.46,149.96,173.29,162.57,
47,65.04,76.34,12.94,179.27,173.38,126.53,161.64,124,170.62,170.74,
48,75.84,82.71,10.64,177.63,178.25,72.59,156.35,78.26,165.57,176.65,
49,72.43,65.26,96.57,175.33,179.39,55.88,162.99,62.28,165.18,177.26,
50,145.44,166.14,144.2,175.16,179.69,41.12,164.57,48.19,162.83,176.86,
51,169.46,166.82,152.21,174.72,179.57,39.03,161.96,43.58,161.57,176.38,
52,172.65,171.41,157.05,175.58,179.5,35.56,161.8,38.21,162.77,173.81,
53,170.25,169.42,159.12,175.17,177.98,34.17,165.89,38.31,162.89,172.53,
54,175.53,165.4,169.54,176.81,175.93,36.54,174.11,32.29,163.82,174.16,
55,176.08,177.07,173.74,176.21,174.57,30.36,177.34,34.98,164.05,177.49,
56,94.78,129.74,152.73,174.73,173.08,35.62,176.74,39.47,163.05,179.77,
57,146.02,160.73,41.48,174.1,171.34,32.56,179.44,38.65,161.06,178.33,
58,120.51,165.19,25.76,174.72,170.73,31.07,178.97,34.33,157.46,168.14,
59,144.48,172.28,23.25,175.01,171.2,35.39,179.33,32.34,150.2,155.18,
60,153.21,177.03,18.14,176.43,172.24,48.12,176.82,30.29,146.37,147.38,
61,153.79,173.31,15.13,177.08,170.88,57.85,169.6,28.96,143.71,146.51,
62,157.48,177.18,16.41,178.26,170.55,73.75,145.7,27.63,144.36,149.8,
63,160.29,176.29,17.86,179.46,169.82,84.75,162.71,21.84,148.01,158.65,
64,160.64,175.21,16.03,178.08,170.24,85.85,156.3,17.94,152.89,166.18,
65,155.41,177.59,12.36,175.51,169.4,94.01,160.34,17.18,158.93,170,
66,153.98,176.1,10.36,175.93,165.97,105.09,178.02,12.98,158.95,167.38,
67,146.79,179.73,8.11,178.84,158.26,110.08,178.74,11.56,159.07,164.46,
68,145.61,176.3,4.68,179.55,150.23,117.34,166.76,8.21,162.8,164.74,
69,146.12,175.58,3.12,175.76,142.76,122.44,167.34,6.63,164.07,164.88,
70,145.35,176.92,3.06,172.4,138.73,126.19,173.51,7.87,165.12,165.99,
71,143.59,179.64,1.12,166.65,132.1,127.12,174.01,6.96,165.52,166.64,
72,139.71,177.29,0.76,165.43,136.73,128.97,172.97,7.16,167.02,167.92,
73,139.58,170.73,1.6,164.77,146.24,127.98,176.49,6.68,167.88,167,
74,138.66,171.5,4.18,164.38,156.52,127.97,172.6,5.94,166.14,163.39,
75,137.69,170.36,6.32,163.24,156.48,123.95,178.2,4.59,169.25,169.91,
76,136.29,169.53,7.79,164.24,166.59,119.41,176.49,1.68,171.9,173.37,
77,134.9,169.5,9.43,166.62,174.68,123.1,177.06,3.02,173.87,175.02,
78,135.6,167.78,10.77,167.05,178.35,122.94,179.57,1.74,176.58,175.88,
79,136.02,173.16,12.15,166.71,178.78,123.61,174.77,2.04,177.26,173.9,
