frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,150.48,169.34,21.26,166.46,179.32,58.04,110.5,8.14,161.55,175.56
2,152.69,170.25,21.21,165.41,179.81,57.72,119.8,12.55,161.03,173.71
3,157.61,177.22,22.33,164.44,179.34,166.29,164.58,13.83,160.06,172.24
4,159.42,179.43,24.05,163.22,177.56,167.83,173.41,14.5,159.84,172.21
5,155.91,179.59,25.7,163.2,173.94,178.24,153.25,17.35,159.38,175.55
6,157.84,177.81,26.15,165.63,173.35,120.73,149.8,16.37,159.3,179.71
7,157.31,179.57,25.67,169.06,174.03,132.67,167.97,19.55,160.21,177.39
8,157.7,177.56,25.89,169.65,173.49,162.88,48.4,26.53,161.39,178.44
9,158.03,179.64,27.56,170.84,173.6,160.43,169.11,24.77,165.03,179.12
10,161.06,179.14,27.85,169.74,170.98,3.91,4.17,28.08,168.68,177.65
11,164.94,175.04,26.44,167.3,167.7,161.08,118.24,31.94,171.84,178.72
12,169.76,178.8,26.12,166.32,165.66,4.87,176.43,33.52,173.12,176.89
13,178.65,179.84,25.79,165.32,164.18,1.4,176.88,35.15,173.35,178.71
14,176.68,178.36,26.7,161.98,162.83,4.38,178.13,37.46,173.65,178.96
15,171.12,178.69,28.22,160.06,164.51,10.41,159.86,38.65,173.46,177.48
16,152.28,172.11,25.68,157.65,166.26,8.93,177.93,39.4,172.65,176.92
17,141.81,169.53,24.16,156.74,170.61,16.45,170.73,40.23,170.17,176.8
18,128.74,170.09,22.55,158.74,174.65,17.0,176.66,39.08,169.19,175.25
19,99.69,149.95,23.83,158.44,175.61,20.32,175.26,42.35,167.72,174.54
20,93.97,164.5,24.04,157.84,174.82,21.36,173.19,41.6,166.35,172.89
21,76.41,178.51,22.83,157.43,171.89,24.15,171.05,45.6,166.35,168.46
22,54.77,159.3,24.81,157.49,166.78,30.51,175.47,49.08,165.44,163.92
23,52.46,178.8,28.82,158.95,160.98,37.58,173.8,57.59,162.97,160.81
24,49.67,176.94,32.24,161.69,158.95,42.38,174.7,62.3,159.24,162.74
25,47.21,176.93,36.24,161.07,155.19,48.33,172.1,64.48,158.85,163.84
26,46.64,178.93,44.13,159.93,154.39,60.44,172.63,73.19,161.49,164.37
27,65.89,177.86,66.92,161.58,157.08,88.3,173.58,100.97,162.75,167.37
28,64.53,174.43,71.91,163.33,161.29,99.06,171.17,112.64,163.63,172.15
29,63.69,177.67,71.96,165.34,166.21,104.33,172.83,116.55,166.24,174.65
30,61.39,173.13,73.05,167.17,171.04,112.12,173.49,123.6,168.44,175.71
31,65.69,162.05,81.97,168.05,174.22,118.33,172.66,131.8,171.04,176.94
32,73.67,179.03,94.26,167.68,174.8,121.27,171.89,132.57,174.16,177.84
33,78.62,179.8,108.53,167.89,175.46,121.76,173.43,132.7,176.52,177.89
34,87.31,176.18,128.33,168.71,175.88,120.62,173.37,131.97,177.66,177.04
35,112.98,119.57,133.55,170.56,177.0,119.99,174.21,131.78,176.56,178.52
36,172.21,131.22,153.37,172.29,177.39,115.9,174.12,128.31,176.05,179.2
37,169.92,105.18,165.41,173.54,178.37,112.7,174.79,125.17,175.13,179.32
38,175.26,176.88,165.55,174.25,178.04,105.8,174.43,118.02,175.0,179.95
39,167.81,171.83,165.08,174.63,178.51,94.24,173.56,104.98,174.91,179.14
40,156.15,176.48,162.91,175.05,178.42,74.47,175.25,83.68,174.74,177.47
41,152.02,171.04,165.42,175.59,178.66,66.87,177.61,74.55,174.85,177.73
42,64.24,156.85,153.64,175.06,178.02,55.43,176.54,59.32,172.34,171.31
43,13.21,142.85,108.92,175.2,178.49,47.59,177.44,49.32,169.17,163.95
