frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
35,0.82,172.95,0.05,164.48,137.34,40.49,178.69,43.22,170.64,162.01,
36,38.17,166.16,30.13,171.5,166.21,43.95,179.43,49.91,177.19,142.12,
37,15.84,151.32,8.18,170.07,161.12,53.24,178.71,61.76,177.71,148.32,
38,5.88,171.99,19.02,164.85,165.74,62.59,179.03,74.46,170.1,154.58,
39,2.34,164.9,31.6,162.04,170.74,65.16,172.55,78.65,168.99,146.23,
40,45.22,176.72,56.93,165.82,169.03,78.19,178.74,88.2,165.58,146.9,
41,87.08,179.78,96.14,171.05,161.31,79.53,172.3,93.39,161.89,153.61,
42,61.54,167.48,68.19,175.42,157.87,85.56,171.55,98.65,159.07,159.91,
43,145.61,176.1,143.4,172.01,143.67,105.19,172.03,116.69,157.33,163.94,
44,122.24,155.67,116.97,165.85,136.26,91.14,173.22,98.18,153.68,168.55,
45,77.56,164.7,94.18,157.45,131.38,83.6,175.96,95.51,153.95,168.71,
46,43.39,173.89,57.91,142.58,120.55,62.63,178.98,73.88,156.24,165.3,
47,152.42,176.85,77.04,132.4,114.75,64.98,176.46,70.86,155.69,165.41,
48,140.02,172.76,63.58,124.33,109.22,60.81,177.02,60.22,156.37,167.75,
49,158.14,167.97,40.2,118.94,107.88,43.4,173.29,34.33,157.38,152.17,
50,157.53,173.52,30.71,125.67,117.71,33.96,169.75,13.82,158.57,154.28,
51,164.44,175.7,21.1,129.23,124.66,34.51,179.52,0.75,157.8,162.05,
52,166.29,178.02,15.52,123.79,123.48,45.14,179.85,1.66,159.36,166.75,
53,168.85,179.58,10.08,127.8,128.82,53.43,151.47,0.65,160.77,165.28,
54,175.57,170.42,8.55,129.81,130.62,55.77,144.57,2.34,161.14,167.45,
55,147.53,177.4,9.43,131.71,133.26,53.85,155.56,3.89,159.75,171.99,
56,177.09,179.11,6.29,137.19,137.62,54.51,160.45,2.84,158.39,171.36,
57,178.33,177.98,5.8,141.77,141.51,53.1,179.86,4.34,155.64,173.89,
58,178.41,178.6,5.77,147.1,145.48,48.49,178.57,2.88,155.69,178.18,
59,179.59,172.98,8.59,154.12,151.34,51.9,164.85,5.53,159.6,176.53,
60,178,168.37,10.46,157.62,154.55,66.37,170.53,3.95,161.8,174.41,
61,178.11,170.24,13.5,162.6,159.06,72.39,161.74,5.03,166.08,171.62,
62,179.14,172.8,13.3,168.02,164.02,61.03,178.54,10.59,168.42,171.14,
63,177.49,174.98,14.96,173.98,168.24,60.08,176.51,13.18,167.6,174.63,
64,173.59,170.39,14.38,178.5,171.16,66.87,171.4,15.58,171.77,172.11,
65,179.95,174.8,12.37,179.37,171.84,66.66,157.84,16.67,172.74,174.61,
66,177.4,178.81,10.28,176.97,172.77,65.62,154.53,19.28,174.52,171.61,
67,176.7,175.26,9.96,178.7,166.73,75.33,172.99,23.23,175.16,172.17,
68,177.78,174.51,10.77,179.91,164.44,77.24,166.53,24.28,178.08,173.58,
69,178.82,174.6,10.03,176.78,155.4,81.18,141.14,24.25,179.91,172.63,
70,174.48,174.21,7.03,174.52,151.75,94.08,161.44,24.49,177.45,167.42,
71,170.44,178.62,7.36,169,138.33,102.78,172.02,24.16,175.41,159.95,
72,166.22,176.74,4.98,165.17,141.65,100.67,160.5,25.53,177.84,162.1,
73,164.19,178.93,3.39,160.59,140.54,99.27,163.93,24.87,178.23,164.76,
74,162.29,176.37,0.03,159.83,144.47,91.06,157.44,24.47,174.31,166.87,
75,164.54,176.91,3.21,158.54,152.01,89.87,154.56,23.11,169.84,168.16,
76,162.5,178.4,0.1,159.4,159.04,87.06,140.08,19.75,166.52,169.79,
77,149.88,172.33,4.36,158.18,165.11,81.5,163.39,19.59,166.28,168.83,
78,150.78,174.79,4.61,160.22,171.97,69.8,170.93,17.5,163.67,170.48,
79,149.59,176.8,6.17,160.65,175.87,64.59,167.86,16.95,161.02,170.86,
80,154.82,174.76,4.56,161.08,175.9,63.6,170.39,16.84,158.86,171.74,
81,149.69,175.76,3.81,161.15,172.58,60.97,166.42,17.58,158.02,170.75,
82,159.86,172.6,1.36,157.61,161.22,57.44,164.39,18.44,157.4,169.93,
