frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,166.8,178.77,6.82,166.5,177.06,77.1,171.47,11.06,167.71,168.78
2,167.08,176.28,7.21,164.23,172.98,79.64,174.86,10.67,168.32,166.58
3,168.63,175.12,7.67,162.83,168.16,81.12,176.41,10.99,168.01,165.08
4,168.32,173.71,8.38,161.84,164.26,85.52,178.81,7.28,168.15,163.1
5,167.74,173.39,8.21,161.84,162.46,85.15,178.68,7.89,168.15,160.62
6,169.18,171.35,8.9,161.8,160.85,88.0,179.3,7.13,169.33,156.48
7,167.55,169.25,8.26,161.56,159.84,90.46,178.77,7.35,169.89,155.96
8,168.74,167.82,9.32,163.48,161.62,92.17,176.97,8.44,169.72,156.76
9,167.19,172.85,9.61,164.52,163.13,94.13,176.81,8.88,171.4,156.41
10,167.44,173.76,10.28,166.59,165.77,97.28,176.21,9.75,171.89,157.43
11,164.42,177.4,9.71,167.99,167.58,97.92,177.77,9.59,172.05,157.92
12,162.75,178.01,9.59,168.33,168.52,97.83,174.67,9.37,172.69,157.78
13,160.27,179.3,9.44,168.53,168.55,96.01,173.03,8.96,172.87,157.42
14,159.59,178.01,9.83,168.78,168.9,94.3,171.88,8.04,173.11,157.33
15,156.57,176.51,9.45,169.1,169.62,89.39,171.75,7.6,173.14,157.29
16,151.68,179.29,8.8,169.46,170.18,81.83,169.19,7.19,173.16,156.92
17,149.35,175.32,9.36,170.2,170.65,77.81,172.49,6.84,173.04,156.68
18,134.08,177.95,6.63,169.56,169.4,77.51,179.03,5.83,173.48,156.12
19,125.2,177.69,7.5,168.23,167.44,70.15,176.33,4.06,174.67,153.55
20,119.97,158.11,9.69,166.23,164.97,65.03,172.83,2.77,174.87,151.48
21,110.26,169.16,11.13,163.91,162.6,58.34,173.21,0.02,174.24,151.0
22,83.43,155.14,8.17,163.22,161.71,51.91,167.79,2.17,173.93,152.87
23,49.61,170.36,2.66,163.75,163.84,49.52,171.22,5.38,173.93,154.58
24,42.87,166.0,3.3,164.06,168.36,45.84,178.97,9.1,175.88,156.87
25,39.66,171.31,6.39,166.32,175.65,40.72,177.01,12.83,178.2,159.84
26,47.83,156.52,7.21,165.47,176.86,42.94,174.26,18.78,179.61,163.57
27,170.76,173.01,8.47,166.8,174.45,42.97,171.11,25.3,178.7,166.29
28,35.04,25.63,11.95,167.5,169.98,40.1,176.06,27.39,175.75,168.26
29,32.83,12.19,14.65,169.58,164.31,41.96,173.8,31.98,174.46,170.71
30,79.32,78.27,11.08,171.17,160.71,47.19,176.24,41.36,173.34,171.12
31,159.81,170.55,13.03,171.17,157.65,52.89,172.92,48.54,174.19,166.07
