frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,164.08,178.96,10.69,131.13,131.68,169.15,172.52,16.56,170.66,167.4
2,165.26,179.56,10.0,133.15,132.42,170.93,171.99,17.39,170.21,167.04
3,166.42,178.25,8.5,139.79,138.39,172.23,172.23,19.1,169.57,164.95
4,166.19,179.64,7.28,147.5,145.6,173.08,174.18,20.81,171.52,162.43
5,166.2,177.97,7.31,152.94,150.42,175.28,178.94,23.31,173.06,162.9
6,166.28,170.44,8.69,157.09,153.61,176.39,174.56,24.68,174.29,166.02
7,167.15,175.52,9.48,159.96,155.89,173.4,167.77,26.33,176.31,168.37
8,167.85,176.86,10.27,162.33,157.45,175.36,168.12,25.42,178.17,171.49
9,171.1,177.75,12.15,162.77,156.81,175.25,167.37,25.61,177.71,170.47
10,172.39,179.84,13.76,161.52,153.58,172.62,168.66,26.69,177.17,173.82
11,173.51,178.06,15.33,159.53,149.68,171.64,167.51,26.89,177.03,173.21
12,173.52,177.6,16.08,155.88,144.55,172.01,169.04,26.87,179.93,175.15
13,174.16,171.12,17.17,151.51,142.1,170.81,169.49,27.27,179.03,175.6
14,174.08,178.2,19.27,146.7,142.09,168.79,170.66,28.68,178.5,175.3
15,176.38,176.54,21.69,145.91,147.25,170.3,168.5,28.16,176.31,175.6
16,176.08,177.64,24.19,145.07,153.23,170.24,167.84,27.67,175.44,174.14
17,178.29,174.49,27.33,145.76,160.01,172.03,174.21,26.93,175.36,173.56
18,178.85,174.65,29.73,146.83,167.51,171.87,174.58,27.29,174.52,172.67
19,178.14,174.4,35.16,146.85,172.63,174.1,175.42,25.25,174.71,171.66
20,166.51,176.89,43.13,149.33,174.52,175.85,177.09,23.94,173.02,172.64
21,151.87,178.81,59.58,148.12,171.25,173.34,175.09,24.79,172.67,172.23
22,159.52,164.78,68.68,146.71,168.69,175.42,174.57,24.23,171.36,172.91
23,179.06,173.51,73.51,143.32,160.83,176.14,176.35,23.56,171.3,171.33
24,164.84,165.06,74.03,138.84,153.19,174.57,178.39,23.26,171.97,169.42
25,159.13,173.93,73.7,137.24,150.66,174.2,178.49,22.06,173.37,167.8
26,158.32,167.71,77.45,137.36,148.62,175.33,178.87,20.06,175.92,165.33
27,158.53,163.81,76.25,136.84,147.48,173.61,176.99,20.68,176.36,164.9
28,166.6,158.08,75.91,138.37,148.69,173.59,175.04,20.19,178.02,163.32
29,171.93,165.02,73.23,138.19,148.92,171.02,176.42,20.64,179.51,162.55
30,168.0,162.04,66.34,139.15,149.99,168.76,176.69,22.03,179.1,162.37
31,178.64,157.76,56.67,140.24,151.6,168.41,176.59,22.17,179.08,161.29
32,176.54,179.81,45.88,141.27,152.57,169.96,177.56,21.5,178.82,160.83
33,170.95,175.73,32.91,137.71,150.67,165.24,177.43,22.95,178.04,155.2
34,165.17,174.04,19.13,137.87,151.14,166.12,178.6,23.01,174.33,155.59
35,165.51,177.9,12.62,141.82,155.32,168.05,175.7,21.64,172.6,155.7
36,166.44,178.21,4.26,147.29,162.19,169.11,176.14,20.58,171.12,158.82
37,165.22,176.49,1.23,152.61,171.71,167.47,174.78,19.23,170.06,160.96
38,169.82,179.5,1.76,156.7,179.61,163.06,171.06,19.47,169.78,164.54
39,168.05,179.96,4.02,154.68,179.68,161.36,173.64,18.53,172.76,165.06
40,166.46,176.77,6.07,154.59,176.56,160.33,177.6,17.66,176.39,164.29
41,169.01,177.69,4.97,155.34,171.86,162.48,179.34,16.21,179.87,163.1
42,168.69,176.68,3.93,157.24,168.23,161.13,174.35,16.09,178.66,162.78
43,166.52,177.81,2.65,154.54,160.28,161.16,172.77,14.01,175.96,162.83
44,165.65,178.41,3.03,157.44,158.95,154.76,176.83,16.31,175.7,165.7
45,164.23,178.28,2.33,160.64,160.76,152.45,178.66,17.9,175.85,167.38
46,164.42,179.5,0.72,162.13,160.81,154.64,179.18,17.27,176.65,169.15
47,162.79,179.46,0.58,164.26,164.22,152.3,177.79,16.57,176.82,168.83
48,160.3,177.78,0.01,164.5,166.63,149.1,179.28,16.59,178.69,167.91
49,156.78,175.95,0.41,163.81,167.46,150.21,178.93,15.8,179.89,166.39
50,156.35,175.2,1.15,162.15,165.79,149.94,176.09,15.56,178.59,164.54
51,153.59,178.59,1.57,158.9,162.94,145.15,168.33,14.42,177.96,163.4
52,155.31,172.62,3.12,155.26,158.98,144.68,164.62,13.47,175.35,164.1
53,155.91,173.73,4.41,149.83,152.24,141.66,168.26,14.16,174.39,163.9
