frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,150.49,170.48,13.82,172.29,171.32,171.56,173.74,6.81,172.31,179.92
2,151.16,171.82,13.3,170.42,175.43,172.84,173.94,7.98,173.17,178.44
3,151.16,172.17,12.79,170.72,176.78,174.19,174.4,8.9,174.37,177.3
4,151.13,175.98,12.06,172.51,176.07,169.38,175.66,7.71,173.7,177.5
5,148.99,175.68,12.14,172.75,176.7,167.36,177.68,7.76,173.68,177.33
6,146.41,173.08,12.44,172.43,178.48,166.34,179.22,7.51,174.81,175.83
7,143.24,175.05,12.96,172.55,179.95,166.1,179.28,7.49,174.98,175.54
8,140.54,173.02,13.79,173.12,179.96,168.54,178.92,8.97,174.91,175.86
9,137.97,172.69,14.51,174.29,178.48,167.73,177.42,9.79,174.79,176.09
10,135.23,166.98,15.49,174.18,178.21,166.41,177.7,9.57,174.84,176.42
11,137.53,165.98,16.15,174.22,178.18,164.97,177.47,9.44,174.7,176.66
12,128.4,161.03,16.02,173.77,178.99,157.28,172.33,7.17,174.79,177.14
13,127.19,161.08,14.93,174.05,178.67,150.2,172.75,5.25,174.66,177.35
14,84.28,85.54,13.91,173.96,177.46,147.91,172.84,6.02,174.53,177.39
15,11.48,145.28,19.45,171.54,178.36,141.75,173.88,4.86,174.65,177.18
16,15.86,160.43,20.92,171.14,178.26,141.35,174.68,7.03,173.75,178.09
17,27.34,150.35,21.7,169.24,178.1,143.89,179.67,9.24,174.95,177.86
18,26.78,153.26,25.47,170.02,178.1,142.22,173.07,15.76,173.9,177.85
19,29.55,179.92,26.97,169.47,179.22,127.89,161.48,29.23,172.93,178.98
20,27.87,176.73,30.76,170.93,179.51,153.24,147.38,28.01,171.83,179.4
21,34.65,177.33,34.25,171.18,179.97,127.87,161.77,34.6,170.73,179.72
22,34.46,171.25,39.6,171.73,178.38,80.24,148.73,34.38,170.42,179.76
23,38.57,172.65,40.3,171.52,177.82,86.21,177.49,45.35,170.12,179.72
24,46.78,178.62,50.05,170.88,177.69,89.0,177.08,54.48,170.84,179.83
25,49.12,179.88,54.32,171.23,178.5,80.56,176.23,62.45,171.63,178.77
26,48.35,178.37,51.48,171.19,179.26,97.46,179.98,80.43,172.5,175.68
27,45.59,178.5,53.73,169.82,176.86,107.79,179.71,92.37,176.2,172.17
28,45.57,175.55,56.07,168.15,174.63,116.29,178.89,104.36,179.52,169.31
29,40.14,176.07,50.67,166.64,172.08,129.27,178.73,115.75,176.4,166.28
30,35.71,176.72,42.46,167.9,169.04,145.57,172.69,134.1,177.03,167.23
31,34.72,178.78,40.55,164.33,163.15,153.53,167.45,141.9,174.31,165.45
32,26.67,179.55,32.81,162.24,156.51,157.18,170.29,145.64,173.72,165.44
33,26.58,178.44,30.78,162.49,151.37,160.34,166.92,150.18,173.29,166.39
34,28.2,178.72,31.03,165.4,152.16,166.68,169.78,155.07,173.35,167.23
35,24.31,179.1,28.48,166.14,155.2,170.89,168.78,158.42,172.83,168.81
36,20.17,179.67,25.5,167.04,158.79,175.47,169.34,160.36,171.9,170.96
37,17.13,174.42,23.67,169.91,165.28,178.52,169.52,162.29,172.56,172.41
38,14.06,172.6,19.4,171.87,171.49,178.32,171.44,162.51,172.59,172.86
39,12.82,173.18,17.95,171.92,175.63,177.85,168.6,162.07,171.96,171.4
40,155.86,170.88,9.7,173.16,178.69,173.59,171.94,164.63,169.19,165.7
41,178.49,175.35,1.33,176.72,173.57,175.81,174.5,163.32,166.96,161.23
42,179.94,172.35,6.72,177.09,167.53,178.15,175.67,159.28,167.56,159.97
43,159.89,154.55,1.3,174.12,162.34,175.12,168.74,155.25,173.07,143.16
44,112.16,128.06,7.15,173.79,164.76,179.22,166.41,142.09,175.74,141.68
45,50.77,147.42,10.65,175.78,168.05,169.17,173.21,121.4,176.76,153.73
46,17.6,174.7,25.14,176.58,172.19,133.2,171.53,82.94,169.85,168.0
47,0.35,179.95,62.62,176.95,175.16,128.68,36.36,54.57,163.65,179.84
48,133.86,159.66,119.44,179.26,178.24,147.01,173.54,111.94,159.49,174.42
49,164.94,150.3,144.98,178.62,178.15,80.97,161.27,6.46,158.12,174.1
50,179.16,168.22,162.3,174.82,173.82,74.96,145.35,8.33,157.52,173.52
51,176.03,168.02,167.15,171.74,166.78,48.54,158.02,9.29,157.37,173.2
52,171.99,170.22,171.81,167.94,159.26,88.36,164.79,9.24,156.22,171.0
53,176.15,178.43,178.95,163.43,154.39,60.91,133.7,9.59,153.37,167.57
54,167.56,165.71,172.18,160.3,151.22,41.01,123.58,10.26,149.52,161.06
55,66.22,166.92,16.32,156.65,147.1,51.67,143.02,10.9,144.65,153.42
56,129.94,157.89,21.57,155.53,149.03,88.83,145.97,10.0,144.9,151.6
57,139.57,155.79,19.77,152.5,148.92,102.24,139.24,12.15,143.21,147.96
58,152.44,176.17,19.47,150.58,148.94,142.77,176.67,15.45,142.55,145.41
59,147.41,178.37,16.55,150.59,147.27,139.2,176.39,11.41,141.92,142.83
60,143.47,159.91,11.22,147.19,140.83,145.57,170.01,11.52,141.68,141.5
61,148.75,164.9,6.31,147.52,136.75,132.12,166.12,10.14,141.89,141.37
62,147.72,171.53,0.17,149.33,138.25,126.51,174.9,8.98,141.57,141.39
63,143.17,172.32,5.4,152.18,141.2,123.17,176.09,6.63,147.07,152.12
64,141.31,175.38,10.63,151.08,140.61,121.61,173.18,6.75,148.52,158.63
65,134.33,167.67,13.6,155.14,146.12,118.51,169.25,4.74,151.16,157.8
66,137.63,175.83,18.4,160.56,153.58,117.57,179.31,2.49,158.08,162.25
67,141.46,178.67,20.12,163.99,159.73,126.38,171.39,4.04,162.94,164.87
68,143.23,177.62,20.34,163.79,160.52,157.73,173.09,2.47,164.93,159.73
69,143.38,174.73,22.76,168.92,164.77,168.32,160.55,0.93,170.95,161.64
70,145.13,174.02,22.26,170.21,162.78,88.91,167.07,1.14,171.76,162.45
71,144.72,171.91,22.83,173.5,165.14,103.86,174.21,2.82,173.7,166.6
72,147.17,175.35,23.46,173.71,162.95,107.79,172.44,7.74,175.77,168.74
73,149.07,173.95,22.01,176.02,164.45,104.57,175.4,6.0,176.23,169.37
74,150.95,175.85,20.54,177.53,170.05,91.48,145.92,6.85,179.3,173.86
75,150.67,178.65,17.48,174.39,171.99,125.47,170.93,8.66,178.27,171.85
