frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,148.98,177.02,11.35,171.69,154.01,163.59,177.94,3.51,169.08,166.57,4
2,148.3,173.73,12.96,172.29,154.96,161.55,177.52,5.64,172.62,168.03,
3,147.89,171.53,13.75,174.94,162.62,162.77,174.48,5.58,172.18,165.53,
4,146.36,169.39,13.61,172.07,163.84,161.64,169.29,4.9,170.28,164.09,
5,144.37,168.98,13.38,171.1,167.18,146.48,167.85,3.71,168.36,160.32,
6,144.44,169.41,12.74,170.54,168.38,151.53,146.9,3.61,166.89,155.29,
7,146,168.57,11.69,170.01,168.3,160.81,171.5,3.63,163.09,148.23,
8,146.97,165.17,9.8,167.6,164.81,163.62,176.83,5.01,160.42,141.23,
9,145.28,166.74,9.87,165.53,159.91,161.23,176.51,5.99,157,133.81,
10,143.71,166.68,10.32,162.34,152.81,97.98,101.6,1.93,151.96,127.12,
11,146.16,172.62,9.86,157.03,145.81,71.68,174.03,1.04,150.25,126.38,
12,147.59,175.77,11.79,158.66,146.68,73.41,172.15,3.63,148.43,128.79,
13,148.03,173.27,12.85,159.75,150.13,66.2,164.35,5.98,148.37,129.65,
14,140.8,173.34,19.48,160.99,155.47,53.09,167.95,6.66,150.19,133.88,
15,136.98,172.68,22.86,165.09,164.26,41.96,167.3,10.11,155.35,141.71,
16,126.42,172.81,28.93,172.2,175.87,56.7,159.02,15.25,160.76,149.05,
17,119.24,176.9,35.88,173.42,176.97,83.23,165.98,38.72,164.52,158.29,
18,109.61,169.59,43.86,174.4,178.21,54.66,142.46,53.73,167.36,168.01,
19,107.13,173.97,46.32,174.91,175.99,23.88,95.97,54.06,170.94,175.04,
20,99.28,177.43,55.67,174.93,174.5,22.74,72.05,57.72,170.69,177.01,
21,97.88,173.24,52.67,175.06,171.59,21.32,7.41,61.4,170.5,177.37,
22,92.37,165.9,52.71,178.23,172.13,18.76,152.8,59.9,173.16,178.08,
23,68.68,141.99,54.57,179.94,170.89,38.34,174.15,53.9,173.77,176.56,
24,21.73,178.25,52.43,178.96,169.89,38.24,173.68,60.79,173.95,176.82,
25,8.38,167.11,57.86,176.56,170,42.86,173.08,66.27,174.03,175.28,
26,13.37,169.78,65.54,172.42,172.07,44.57,172.98,68.64,173.76,173.49,
27,26.17,178.03,66.91,170.21,172.99,45.12,173.95,72.17,172.83,173.09,
28,31.54,178.41,66.06,167.12,172.47,44.12,171.27,73.24,173.44,173.55,
29,31.74,173,62.1,163.23,176.44,47.83,169.2,80.32,174,173.23,
30,35.16,173.99,60.67,161.5,176.4,53.61,175.23,82.97,174,173.74,
31,35.88,175.98,59.59,159.34,179.63,59.67,175.95,87.78,173.84,175.03,
32,37.4,175.94,57.42,158.04,179.05,63.41,173.86,89.74,174.6,177.74,
33,39.05,172.32,58.39,156.45,177.19,66.59,169.87,91.31,174.77,179.54,
34,39.56,171.69,58.53,156.95,174.93,66.08,169.95,91.66,173.2,179.43,
35,42.97,173.95,61,156.94,170.99,71.02,168.51,96.39,171.7,177.14,
36,45.32,177.25,63.04,156.25,166.23,73.27,168.18,96.44,170.4,174.83,
37,45.79,178.47,64.59,156.87,163.79,81.34,170.61,102.08,168.08,173.7,
38,50.8,178.89,70.43,157.5,164.05,84.26,170.26,102.86,167.64,173.79,
39,59.86,173.85,79.75,159.57,164.35,97.18,179,112.6,165.89,176.93,
40,60.64,169.78,79.88,159.41,163.76,102.77,172.66,112.18,167.43,179.59,
41,63.73,171.37,82.61,158.99,163.66,115.1,176.99,122.81,169.77,174.06,
42,68.37,170.46,87.81,163.65,173.35,120.48,172.61,127.81,171.27,165.56,
43,78.56,167.36,102.38,169.71,176.89,118.81,174.5,128.75,172.81,162.84,
44,85.22,170.37,110.18,173.17,174.4,119.05,177.99,128.66,173.97,165.18,
45,61.71,165.64,128.87,174.07,176.91,107.72,174.47,124,173.7,168.45,
46,111.84,168.21,116.71,176.98,177.13,102.17,172.54,121.18,174.03,173.1,
47,144.54,154.87,139.19,179.5,177.89,104.02,174.35,121.54,173.02,175.3,
48,175.26,151.9,167.25,179.84,179.72,103.6,171.43,121.04,172.09,176.55,
49,173.96,176.19,172.09,178.29,178.44,102.62,171.86,119.96,172.57,178.82,
50,158.9,171.86,173.59,177.44,177.53,91.44,170.74,101.54,174.37,178.94,
51,146.36,176.96,174.92,176.26,175.73,74.52,176.57,83.09,174.33,176.4,
52,159.13,174,149.99,173.63,173.67,58.06,174.02,63.59,173.81,173.25,
53,39.17,72.78,59.44,171.02,168.09,52.98,179.86,54.96,171.8,170.88,
54,162.89,131.43,39.45,165.86,163.46,43.86,177.9,43.99,166.59,162.55,
55,135.25,121.87,27.15,163.77,160.52,38.98,174.39,27.48,166.75,162.82,
56,111.25,164.28,4.71,160.73,155.69,46.9,163.29,21.39,163.49,157.03,
57,110.83,156.05,0.31,158.91,153.91,58.55,166,10.85,162.45,154.53,
58,99.56,159.34,0.12,156.12,150.36,70.9,144.82,6.05,159.77,151.22,
59,93.15,163.87,0.06,154.13,148.72,75.29,168.23,2.29,159.09,151.24,
60,92.78,177.36,0.49,155.3,151.13,153.31,168.4,1.94,159.11,150.8,
61,95.58,148.24,0.84,155.14,153.05,159.23,179.64,1.72,158.28,151.75,
62,96.5,143.98,2.03,157.12,155.49,158.57,179.22,2.3,159.72,153.79,
63,96.82,150.97,2.91,158.59,158.13,143.35,165.76,2.44,160.97,155.95,
64,99.16,137.35,4.37,160.58,160.84,102.38,143.19,3.7,161.6,158.47,
65,105.3,140.86,5.36,162.2,163.1,107.38,131.58,3.93,164.29,160.99,
66,111.52,144.29,5.96,163.17,163.88,134.12,163.28,2.63,165.82,163.63,
67,116.94,148.16,6.12,165.36,165.11,153.31,171.94,1.77,167.74,167.1,
68,119.51,151.54,6.68,166.9,165.83,157.39,179.87,0.03,169.32,168.58,
69,123.97,157.02,6.86,167.44,165.76,114.06,124.45,3.34,167.95,163.89,
70,128.08,157.74,7.71,168.11,165.66,104.5,165.59,2.94,168.07,161.85,
71,130.37,156.8,8.14,169.02,165.56,151.47,179.53,2.08,167.93,158.11,
72,131.99,156.28,8.43,170.78,167.22,163.74,178.18,1.78,168.68,154.36,
73,136.02,158.4,8.21,172.93,168.82,161.81,175.81,1.87,168.5,152.33,
74,141.05,161.6,7.02,174.36,170.56,162.03,175.22,0.82,167.61,150.51,
75,142.93,162.03,6.26,175.06,171.13,158.5,135.34,0.35,166.64,151.27,
76,145.75,163.01,5.01,175.65,171.66,147.25,150.61,0.94,164.86,151.59,
