frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,155.87,176.62,2.22,153.88,150.53,116.12,153.76,8.93,179.1,170.79
2,156.38,175.39,2.43,153.79,150.7,116.48,157.36,8.8,179.16,170.65
3,155.83,176.75,3.19,154.84,148.01,122.23,164.75,9.05,179.53,170.45
4,157.36,175.69,5.55,156.99,146.23,136.82,170.5,9.78,179.29,170.23
5,156.58,177.72,7.09,160.54,147.3,143.76,170.62,10.84,179.35,170.97
6,155.05,176.7,8.85,162.44,147.88,146.64,169.79,12.21,179.53,171.73
7,153.54,179.38,10.44,166.12,150.72,148.97,167.09,14.0,179.66,171.86
8,151.93,179.08,11.21,170.74,154.87,149.03,167.98,16.85,180.0,172.11
9,153.09,178.02,12.42,175.74,162.81,146.45,169.58,21.27,179.24,172.42
10,152.03,176.24,12.76,179.3,168.6,144.06,169.48,23.84,179.7,170.84
11,151.23,173.69,13.76,179.68,171.46,142.44,170.18,25.63,178.46,168.72
12,151.51,173.34,14.82,178.71,173.19,140.0,169.57,27.55,178.05,166.56
13,152.75,172.43,16.12,178.73,174.1,138.46,168.36,28.67,178.55,165.74
14,152.73,172.51,16.67,179.64,172.22,136.67,167.76,28.89,177.37,163.19
15,153.29,170.54,16.66,178.14,170.39,136.25,166.41,28.19,176.63,161.37
16,153.88,170.64,16.39,178.28,170.89,137.07,170.49,27.75,176.27,159.85
17,154.31,169.08,15.43,178.56,170.98,132.33,168.72,27.54,176.36,159.53
18,154.26,166.82,13.9,179.55,172.78,129.82,168.5,26.64,176.31,160.02
19,153.92,176.54,11.86,179.92,169.58,130.96,169.78,22.71,177.4,160.48
20,155.24,177.8,9.83,175.69,158.98,128.37,171.16,18.23,177.58,160.24
21,156.51,177.41,7.94,170.12,145.51,122.38,165.49,15.31,179.34,161.84
22,159.05,179.31,7.59,163.72,133.38,118.06,163.38,11.48,178.75,164.05
23,159.17,175.92,7.14,159.42,129.26,102.02,166.75,6.41,178.65,163.89
24,159.4,174.85,8.03,155.34,127.64,85.8,170.18,2.62,178.28,162.93
25,158.6,173.97,9.03,152.32,130.85,74.81,152.79,1.21,177.6,161.69
26,157.07,179.61,13.09,148.16,134.39,59.69,162.83,6.5,177.67,160.88
27,156.93,174.46,17.52,146.65,142.93,52.5,165.99,9.81,176.81,161.54
28,147.11,178.93,21.52,146.69,153.36,49.35,169.3,11.96,177.99,161.4
29,146.45,172.03,27.04,148.53,163.74,50.35,166.74,17.04,177.87,161.87
30,140.7,172.72,30.35,148.44,170.3,48.67,166.75,19.92,177.09,163.12
31,144.39,172.0,38.17,148.37,172.45,51.62,172.43,24.5,176.14,163.79
32,147.36,164.34,42.56,148.41,171.32,50.72,170.86,25.04,174.74,164.95
33,164.18,149.74,47.82,148.63,171.63,57.46,165.17,30.31,173.25,165.24
34,166.57,177.74,51.38,145.13,166.85,55.16,157.6,32.05,170.74,165.17
35,162.91,144.63,51.24,144.34,164.06,58.75,166.15,39.15,170.72,163.41
36,152.85,157.52,54.87,139.51,156.9,79.26,174.14,62.47,177.18,148.4
37,142.06,162.66,48.64,170.86,170.51,69.58,178.32,62.08,139.68,150.55
38,139.94,179.62,48.18,148.28,158.91,51.76,175.8,39.4,157.74,128.52
39,151.17,164.42,58.15,142.66,155.64,35.14,176.92,24.67,165.15,133.27
40,164.3,167.13,72.74,140.07,154.22,30.99,175.24,16.9,177.22,150.69
41,141.62,175.97,64.49,140.54,154.82,33.98,171.41,17.21,177.83,160.16
42,123.03,145.87,64.39,140.2,155.32,44.47,168.99,27.73,176.25,166.01
43,115.18,151.28,74.15,140.16,156.29,53.74,174.23,35.56,176.33,170.34
44,113.21,153.59,73.1,140.4,156.92,57.47,179.24,37.1,177.42,172.26
45,108.17,164.03,70.38,141.51,158.38,49.22,171.98,29.32,177.01,172.9
46,104.9,169.13,67.89,142.27,158.47,49.64,179.59,28.04,177.35,172.22
47,110.24,170.37,66.03,142.66,159.05,52.67,178.33,31.29,178.28,171.41
48,112.93,169.53,63.79,142.53,159.23,59.46,135.09,31.81,178.18,171.06
49,114.98,169.19,59.14,143.54,160.35,48.55,161.47,23.65,178.59,170.38
50,106.06,162.64,49.87,145.05,161.96,43.27,174.96,19.88,178.4,169.76
51,103.92,172.27,46.2,144.55,161.47,39.07,174.76,17.38,178.94,169.11
52,110.98,171.25,44.06,143.58,161.23,34.17,176.89,13.97,179.17,168.44
53,125.55,169.93,38.49,144.99,163.03,30.17,175.98,9.45,177.7,168.35
54,135.23,153.28,31.54,145.91,164.18,28.58,168.49,8.26,177.23,167.78
55,146.23,169.17,29.13,147.5,164.72,31.29,176.1,8.66,177.8,165.79
56,152.1,172.82,23.74,149.72,165.8,32.41,178.54,4.86,177.94,162.65
57,159.61,170.5,19.7,149.85,165.2,33.54,175.21,2.92,178.09,159.72
58,162.15,171.54,16.16,149.45,164.31,34.98,162.77,1.16,177.95,158.19
59,165.74,172.58,13.11,148.07,163.11,35.0,153.2,1.77,177.4,158.79
60,166.8,164.97,8.07,148.76,164.71,39.68,155.81,2.56,176.29,159.6
61,172.67,143.55,9.25,150.12,168.25,43.25,163.32,2.77,176.75,160.21
62,173.87,158.36,11.1,152.14,172.67,50.57,175.34,2.68,176.22,163.11
63,170.64,177.1,10.55,155.46,177.06,65.1,176.48,3.21,177.23,164.97
64,32.69,168.4,26.88,156.37,178.73,76.8,153.45,2.19,179.15,165.89
65,64.57,176.43,47.23,156.96,178.12,96.57,156.79,3.69,178.95,167.38
66,83.82,155.23,14.71,155.72,174.1,114.83,160.96,3.79,179.88,167.56
67,156.61,172.69,10.43,154.31,166.84,128.98,165.61,4.94,179.82,168.64
